,Unnamed: 0,c5,c1,c2,c3,c4,c6,c7,c8,c9,c10,c75,c132,c134,c136,c138,c139,c140,c141,c144,c145,c147,c149,c151,c152,c153,c155,c157,c160,c162,c203,c204,c214,c233,c234,c790,c22,c23,c24,c25,c26,c27,c30,c31,c33,c34,c35,c36,c37,c38,c39,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c102,c104,c106,c108,c110,c112,c113,c114,c115,c117,c118,c143,c240,c241,c242,c243,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c76,c250,c205,c206,c207,c208,c210,c41,c43,c45,c47,c49,c50,c52,c53,c54,c55,c56,c57,c58,c59,c119,c120,c121,c122,c126,c127,c128,c129,c130,c78,c80,c82,c84,c86,c88,c90,c92,c94,c96,c98,c100,c111,c123,c124,c125,c184,c192,c244,c40,c44,c46,c48,c51,c77,c79,c81,c83,c85,c87,c89,c91,c93,c95,c97,c99,c101,c103,c105,c107,c109,c131,c133,c135,c137,c146,c148,c150,c154,c156,c158,c161,c163,c183,c191,c229,c230,end_of_record
1910,2497,19950703022969I,I,135,-5,F,1995,7,3,19950703,1340,9,Y,J, , ,S,O,OPP,1H71,1,H,7,1.0,3O  ,3,O,  ,  ,  ,112928,2296, ,N, , ,4678F,CESSNA,P206A       ,206,A4CE    ,CE,    ,2722.0,H ,CONT  ,IO520*       ,O520  ,E5CE    ,SO,O    ,GL,GL05,OH,PIQUA          ,PIQUA ARPT                    ,,I17 ,270,3.0,,,5,S,C,W,1.0,,,,,,,I17 ,,,,,3,2.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19950814,,19950814.0,,20120808,3,N,1.0,9.0,S,32.0,O,30.0,,40.0,280.0,,,,LOST POWER ON TAKEOFF. LANDED OFF AIRPORT. FUEL SELECT ON EMPTY TANK. OTHER FULL. FUEL GAGE INOPERATIVE.           ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,32, , ,K,OC,IH,M,8,   , , , ,A, ,8,COMMERCIAL PILOT    ,ASEL                ,UNKNOWN             ,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,3260,                    ,                    ,Jammed Or Malfunctio,Forced Landing      ,Forced/Precautionary,                    ,Pilot And Maintenanc,Air Taxi (Non-Schedu,Passengers          ,Unknown             ,Unknown             ,Day                 ,"FAA Sts, Policies Or",Other               ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,Pilot and Ground Cre,                    ,,, 
1911,2509,19950910028399A,A,137,0.4,N,1995,9,10,19950910,920,9,Y,J, , ,S,O,OPP,1G71,1,G,7,1.0,3O  ,3,O,  ,  ,  ,152202,2839,G,N, , ,7942J,BELL  ,47G3B2      ,47,2H3     ,SW,    ,1700.0,G ,LYC   ,TVO435G1A    ,O435  ,1.00E+13,EA,O    ,WP,WP07,AZ,YUMA           ,,,,,,,,6,A,B,S,1.0,SCAT,,10,,,,,,0,,,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19950913,19950928.0,,,20120808,3,N,21.0,3.0,S,48.0,K,8600.0,170.0,170.0,16000.0,WP,WP07,AZ,EN ROUTE TO SPRAY LOUD BANG AND TAIL ROTOR VIBRATION. LOST ANTI TORQUE CONTROL. SPUN IN. ENGINE MOUNTS BROKE.RUSTED,SUNDOWN HELICOPTERS INC       ,AZ,SZDG,SZDG868S   ,WP,WP07,      ,None                ,II,E,A, ,71, , ,A,OC,DE,S,9,   ,N,N,N,E, ,8,COMMERCIAL PILOT    ,RH ASEL             ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,7120,                    ,                    ,Corrosion           ,Forced Landing      ,Low Level Operations,                    ,Inadequate Maintenan,Aerial Applicator   ,Agriculture         ,VFR                 ,Weather Not A Factor,Day                 ,"FAA Sts, Policies Or",Other               ,                    ,                    ,UNDER 12501 LBS               ,ROTARY WING-HELI/GYROCOPTER   ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
1912,2526,19950910034359I,I,121,-5,F,1995,9,10,19950910,1043,9,B,D, , , ,S,OPP,2L72,2,L,7,2.0,4T  , , ,TR,  ,  ,159379,3435,A,N,N, ,857AW,BAG   ,ATP         ,ATP   ,A27NM   ,EU,    ,,L ,      ,             ,      ,        ,  ,     ,GL,GL19,IL,PEORIA         ,GREATER PEORIA                ,,PIA ,,,,,D,S,C,W,1.0,,,,,,,PIA ,,,,,2,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19951025,,19951025.0,,20120808,9,N,5.0,3.0,S,30.0,K,1600.0,,190.0,3700.0,,,,ON DESCENT LEFT BRAKE NO PRESSURE RISE. SET BRAKE THEN OVERLOOKED FOR LANDING. BLEW ALL 4 MAIN TIRES. SUSPENDED.   ,UFS INC                       ,MO,UF6A,UF6A283W   ,GL,GL31,      ,Instrument Flight Ru,ME,V,A, ,  , , , ,SE,HA, ,5,   , , , ,E, ,3,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Fail/Incorrect Use M,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,Level Off Touchdown ,                    ,Pilot Induced       ,Supplemental Or Comm,Passengers          ,Unknown             ,Unknown             ,Day                 ,Flight Personnel    ,Re-Examination/Re-In,                    ,                    ,OVER 12500 LBS                ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
1913,2565,19950918034829I,I,135,-5,F,1995,9,18,19950918,545,9,B,E, , ,E,O,OPP,1L72,1,L,7,2.0,3O  , , ,  ,  ,  ,138277,3482,A,N, , ,6764C,CESSNA,402C        ,402,A7CE    ,CE,    ,5854.0,L ,      ,             ,      ,        ,  ,     ,CE,CE03,IA,AMES           ,AMES MUNI ARPT                ,13,AMW ,,,04159N,09337W,5,S,B,P,3.0,OCST,4500,7,HAZ,WET,,AMW ,14,6,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19951030,,19951030.0,,20120808,3,N,5.0,3.0,S,31.0,K,36.0,14.0,186.0,1856.0,CE,CE01,IA,ON TAKEOFF LIFTOFF REALIZED GUST LOCKS STILL INSTALLED. ABORTED. RAN OFF END RUNWAY. COLLAPSED NOSE GEAR.          ,HAPS AIR SERVICE INC          ,IA,CRJA,CRJA975C   ,CE,CE01,      ,Instrument Flight Ru,II,E,A, ,  , , , ,CC,IE,M,5,   , , , ,E, ,3,COMMERCIAL PILOT    ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Gear Collapse       ,To Aborted (Fixed Wi,                    ,Pilot Induced       ,Air Taxi (Non-Schedu,Passengers          ,VFR                 ,Frontal Passage     ,Dawn                ,Flight Personnel    ,Violation           ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
1914,2580,19950706024739I,I,91,-5,F,1995,7,6,19950706,1645,9,Y,J, , ,S,S,OPP,1L71,1,L,7,1.0,3O  ,3,O,  ,  ,  ,137507,2473, ,N, , ,67WA ,PIPER ,PA28140     ,PA28  ,2A13    ,SO,    ,5724.0,L ,LYC   ,O320E2A      ,O320  ,E274    ,EA,O    ,EA,EA01,NY,ALBANY         ,ALBANY COUNTY                 ,19,ALB ,,,04244N,07348W,1,B,B,S,1.0,,1400,5,HAZ,DRY,,ALB ,18,16,,,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19950822,,19950822.0,,20120808,1,N,1.0,3.0,S,56.0,O,400.0,60.0,60.0,3700.0,EA,EA01,NY,ROUGH ENGINE EN ROUTE. LANDED ALB. NR4 CYL BORE TOO LARGE. USING OIL. PLUGS FOULED. SCAT HOSE COLLAPSED.           ,                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,DE,O,A, ,85, , ,X,OB,DA, ,9,   , , , ,E, ,3,PRIVATE PILOT       ,ASEL                ,INSTRUMENT          ,QUALIFIED           ,UNKNOWN             ,"Defic, Co Maintain E",Precautionary Landin,Pilot-In-Command    ,                    ,8530,                    ,                    ,Worn Out-Exceeded Ti,Engine Malfunction  ,Normal Cruise       ,                    ,Inadequate Maintenan,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,"FAA Sts, Policies Or",Other               ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,                    ,                    ,,, 
1915,2616,19950708017569A,A,91,0.4,N,1995,7,8,19950708,1945,9,B,E, , ,E,O,OPP,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,153182,1756, ,N, , ,8031M,AMTR  ,AVIDFLYER   ,AVDFLY,EXPA1H71,GL,    ,100.0,H ,      ,             ,      ,        ,  ,     ,CE,CE07,KS,AUBURN         ,PRIVATE                       ,36,,,,,,1,B,B,S,1.0,CLER,,6,,DRY,,,36,4,,,1,0.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,19950717,19951020.0,,,20120808,1,N,1.0,0.0,U,44.0,O,100.0,,,187.0,CE,CE07,KS,AILERON PROBLEM ON CLIMBOUT. LOST CONTROL TURNING BACK AND STALLED. AILERON PROBLEM KNOWN PRIOR TO FLIGHT.         ,                              ,  ,    ,           ,  ,    ,      ,None                ,AU,V,A, ,AS,O,A, ,KX,IH,S,5,   ,N,N,N,A,Q,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,NO MEDICAL OR BIENNI,UNKNOWN             ,Attempt Operation Wi,Other/Miscellaneous ,Pilot-In-Command    ,                    ,Fail To Maintain Ade,Precautionary Landin,Pilot-In-Command    ,                    ,Stall               ,Forced/Precautionary,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Violation           ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,Pilot and Ground Cre,                    ,,, 
1916,2622,19950924037039I,I,91,-5,F,1995,9,24,19950924,1440,9,B,A, , , ,O,OPP,1H71,1,H,7,1.0,3I  ,3,I,CV,Z2,  ,67769,3703, ,N, , ,102JH,AMTRDF,KITFOX      ,KITFOX,EXPA1H71,GL,    ,338.0,H ,ROTAX ,ROTAX912     ,912,EXPE3I  ,EU,I    ,GL,GL23,MI,YPSILANTI      ,,,,,,,,1,B,C,W,1.0,,,,,,,,,,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19951117,,19951117.0,,20120808,1,N,1.0,0.0,M,36.0,O,250.0,,57.0,255.0,,,,LANDED ON LAKE WITHOUT RETRACTING. AMPHIBIOUS GEAR. FLIPPED OVER.                                                  ,                              ,  ,    ,           ,  ,    ,      ,None                ,ME,V,A, ,  , , , ,FX,HA,M,5,   , , , ,E, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,"UNKNOWN, FOREIGN PIL",UNKNOWN             ,Fail/Incorrect Use M,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Nose Up Or Over     ,Level Off Touchdown ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,Unknown             ,Unknown             ,Day                 ,Flight Personnel    ,Discussion          ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-INLINE          ,Wheeled-Conventional          ,Over Water/Into Wate,                    ,                    ,                    ,,, 
1917,2713,19951008037289I,I,91,-5,F,1995,10,8,19951008,748,9,A,X, , , ,O,OPP,1B00,1,B,0,0.0,    , , ,  ,  ,  ,101148,3728, ,N, , ,36228,RAVEN ,S60A        ,S60   ,A15CE   ,NM,    ,155.0,B ,      ,             ,      ,        ,  ,     ,SW,SW01,NM,ALBUQUERQUE    ,,,,37,13.0,03504N,10637W,8,P,C,S,1.0,,,,,,,,,,,,2,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19951120,,19951120.0,,20120808,3,N,5.0,4.0,S,48.0,K,400.0,40.0,40.0,20000.0,CE,CE03,MO,"NARRATIVE: ON 10/08/95, AT 07:48 MDT, A SPECTATOR WATCHING THE LAUNCH OF LIGHTER-THAN-AIR FREE BALLOON WAS STRUCK I",                              ,  ,    ,           ,  ,    ,      ,None                ,II,V,A, ,  , , , ,SE,IB, ,5,   ,N,N,N,E, ,8,COMMERCIAL PILOT    ,ASMEL               ,LIGHTER THAN AIR    ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Other/Miscellaneous ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Other-Miscellaneous ,To Init Climb(1st Pw,                    ,Pilot Induced       ,Other               ,Air Show            ,Unknown             ,Weather Not A Factor,Day                 ,None                ,None                ,                    ,                    ,UNDER 12501 LBS               ,LIGHTR THAN AIR/BAL/BLP/DIR   ,NONPOWERED                    ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
1918,2730,19951012037469I,I,91,-5,F,1995,10,12,19951012,1604,9,B,C, , , ,O,ATS,1H71,1,H,7,1.0,3O  , , ,  ,  ,  ,129767,3746, ,N, , ,60764,CESSNA,150J        ,150,3A19    ,CE,    ,,H ,      ,             ,      ,        ,  ,     ,NM,NM09,OR,KLAMATH FALLS  ,KLAMATH FALLS INTERNATIONAL   ,14,LMT ,315,3.0,,,1,B,B,S,1.0,SCAT,,G10,,,,LMT ,,0,,,1,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19951120,,19951120.0,,20120808,XX,N,0.0,1.0,S,24.0,O,26.0,26.0,26.0,26.0,NM,NM09,OR,"NARRATIVE: STUDENT PILOT ON HER FIRST CROSS COUNTRY SOLO. RECEIVED WEATHER BRIEFING, FILED A VFR PLAN, THEN DEPARTE",                              ,  ,    ,           ,  ,    ,      ,Visual Flight Rules ,ME,E,A, ,  , , , ,OC,BD,M,5,   , , , ,H, ,1,STUDENT             ,NO RATING (OR STUDEN,STUDENT AIRPLANE OR ,QUALIFIED           ,UNKNOWN             ,Fail/Incorrect Use M,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Forced Landing      ,Final Approach      ,                    ,Pilot Induced       ,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Day                 ,Flight Personnel    ,Additional Training ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,                              ,                              ,                              ,                    ,                    ,                    ,                    ,,, 
1919,2794,19950717033279I,I,91,-5,F,1995,7,17,19950717,1529,9,A,X, , , ,O,OPP,2L72,2,L,7,2.0,4J  ,4,F,  ,  ,  ,87947,3327, ,N, , ,252HS,LEAR  ,25D         ,25,A10CE   ,CE,    ,2855.0,L ,GE    ,CF6*         ,CF6   ,E23EA   ,GL,F    ,SO,SO03,TN,SMYRNA         ,SMYRNA                        ,32,MQY ,,,03601N,08631W,3,N,A,J,1.0,BRKN,9999,6,HAZ,DRY,,MQY ,18,4,,,2,0.0,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19951023,,19951023.0,,20120808,9,N,5.0,3.0,S,55.0,K,1200.0,50.0,50.0,12500.0,,,,CLIMBING THRU FL390 IN HEAVY RAIN. NR1 ENGINE FLAMED OUT. IGNITION SWITCH WAS NOT PUT IN AIR POSITION. RETURNED.   ,                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,ME,Z,A, ,  , , , ,OB,CL, ,5,   , , , ,E, ,3,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Fail/Incorrect Use M,Weather             ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Engine Malfunction  ,Climb               ,                    ,Pilot Induced       ,Executive           ,None Or Other       ,IFR                 ,Heavy Rain          ,Day                 ,None                ,None                ,                    ,                    ,OVER 12500 LBS                ,MONOPLANE-LOW WING            ,POWERED                       ,750 HP AND OVER               ,TURBOFAN/TURBOJET BYPASS      ,                              ,                    ,                    ,                    ,                    ,,, 
1920,2840,19950721019499A,A,91,0.4,N,1995,7,21,19950721,2045,9,B,E, , ,E,O,OPP,1L71,1,L,7,1.0,3O  ,3,O,  ,  ,  ,174055,1949, ,N, , ,999JS,PIPER ,PA24250     ,PA24  ,1A15    ,SO,    ,,L ,LYC   ,O540*        ,O540  ,E295    ,EA,O    ,GL,GL13,WI,WATERTOWN      ,WATERTOWN MUNI ARPT           ,,RYV ,,,,,1,B,B,S,2.0,SCAT,,10,,,,RYV ,,,,,3,2.0,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,19950726,19950928.0,,,20120808,1,N,1.0,3.0,S,55.0,N,,,,,EA,EA01,NY,LOST POWER AFTER SWITCHING TANKS. HIT WIRES LANDING. FUEL TANKS WERE EMPTY. BLADDER WAS COLLAPSED. FALSE READING. (,                              ,  ,    ,           ,  ,    ,      ,Instrument Flight Ru,II,E,A, ,28, , ,J,JA,DD,D,8,   ,Y,U,U,A, ,3,PRIVATE PILOT       ,ASEL                ,INSTRUMENT          ,QUALIFIED           ,OTHER               ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,2810,                    ,                    ,Improperly Secured  ,Collision With Wires,Fcd/Prec Ldg From Cr,                    ,Pilot And Maintenanc,Personal            ,Pleasure            ,VFR                 ,Weather Not A Factor,Night               ,Flight Personnel    ,Violation           ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-LOW WING            ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-OPPOSED         ,                              ,                    ,                    ,Pilot and Ground Cre,                    ,,, 
1921,2887,19950723039379I,I,91,-5,F,1995,7,23,19950723,1425,9,B,A, , , ,S,OPP,1H71,1,H,7,1.0,3O  ,3,I,  ,  ,  ,87308,3937, ,N, , ,248H ,AMTR  ,AVIDFLYER   ,AVDFLY,EXPA1H71,GL,    ,,H ,ROTAX ,ROTAX532     ,532,EXPE3I  ,EU,I    ,GL,GL15,MN,WEBSTER        ,SKY HARBOR RESIDENTIAL AIRPARK,,1MN8,,,,,1,B,C,W,1.0,,,,,,,1MN8,,,,,2,1.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19951204,,19951204.0,,20120808,1,N,1.0,0.0,S,61.0,O,70.0,,5.0,250.0,,,,FAILED TO CONNECT FUEL LINES TO WING TANKS. LOST POWER EN ROUTE. GEAR COLLAPSED LANDING.                           ,                              ,  ,    ,           ,  ,    ,      ,None                ,II,E,A, ,  , , , ,CC,DD,M,5,   , , , ,E, ,8,PRIVATE PILOT       ,ASEL                ,RATINGS SHOWN BY 1ST,QUALIFIED           ,UNKNOWN             ,Inadequate Insp Of A,Emergency Landing   ,Pilot-In-Command    ,                    ,                    ,                    ,                    ,                    ,Gear Collapse       ,Fcd/Prec Ldg From Cr,                    ,Pilot Induced       ,Personal            ,Pleasure            ,Unknown             ,Unknown             ,Day                 ,Flight Personnel    ,Discussion          ,                    ,                    ,UNDER 12501 LBS               ,MONOPLANE-HIGH WING/PARA WING ,POWERED                       ,UNDER 750 HP                  ,RECIPROCATING-INLINE          ,                              ,                    ,                    ,                    ,                    ,,, 
1922,2926,19950727025109I,I,121,-5,F,1995,7,27,19950727,914,9,Z,Y, , , ,S,ATS,2L72,2,L,7,2.0,4F  , , ,  ,ZG,  ,97961,2510,A,N,N, ,332AS,DOUG  ,DC982       ,DC9   ,A6WE    ,WP,    ,,L ,      ,             ,      ,        ,  ,     ,WP,WP03,CA,SAN FRANCISCO  ,SAN FRANCISCO INTL            ,,SFO ,,,,,A,S,B,S,1.0,CLER,,G10,,,,SFO ,3,4,,,64,59.0,0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19950823,,19950823.0,,20120808,9,N,5.0,3.0,S,49.0,K,7018.0,205.0,205.0,19500.0,NM,NM01,WA,LEFT HYDRAULICS LOST. SKYDROL FUMES IN CABIN. DISPATCHED GENERATOR INOP.APS WAS USED APU HYDRAULIC LINE BURST.     ,ALASKA AIRLINES INC           ,WA,ASAA,ASAA802A   ,NM,NM01,      ,Instrument Flight Ru,AU,E,A, ,29, , ,E,SY,HB, ,8,   ,N,N,N,E, ,3,AIRLINE TRANSPORT   ,ASMEL               ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Attempt Operation Wi,Emergency Landing   ,Pilot-In-Command    ,                    ,2910,                    ,                    ,Ruptured Or Burst   ,System/Component Mal,Roll-Out (Fixed Wing,                    ,Pilot And Maintenanc,Air Taxi (Sched-Not ,Passengers          ,VFR                 ,Weather Not A Factor,Day                 ,Other               ,Not Reported        ,                    ,                    ,OVER 12500 LBS                ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,                              ,Declared Emergency  ,                    ,                    ,                    ,,, 
1923,2959,19951116045649I,I,135,-5, ,1995,11,16,19951116,1340,9,I,E, , , , ,ATS,2L72,2,L,7,2.0,4T  , , ,TR,  ,  ,101235,4564,A,N,N, ,363BE,SAAB  ,340B        ,SF340 ,A52EU   ,EU,    ,,L ,      ,             ,      ,        ,  ,     ,EA,EA17,PA,PHILADELPHIA   ,PHILADELPHIA INTL             ,27L ,PHL ,,,03952N,07514W,B,S,C,S,1.0,,,,,DRY,,PHL ,,,,,3,0.0,0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19960206,,19960206.0,,20120808,9,N,2.0,3.0,S,41.0,K,,,,,,,,NARRATIVE: AIRCRAFT N363BE DEPARTED PHILADELPHIA (PHL) AT APPROXIMATELY 1:40 PM AND DURING CLIMB THE #2 ENGINE OUTB,BUSINESS EXPRESS INC          ,NH,PLGA,PLGA925A   ,NE,NE05,      ,Visual Flight Rules ,II,E,M, ,71, , ,J,SY,CL,M,1,   , , , ,E, ,1,AIRLINE TRANSPORT   ,AMEL                ,INSTRUMENT          ,QUALIFIED           ,PROFESSIONAL PILOT  ,Inadequate Insp Of A,Emergency Landing   ,Maintenance And/Or G,                    ,7110,                    ,                    ,Improperly Secured  ,System/Component Mal,Climb               ,                    ,Improper Maintenance,A/T Com (Sched 5/Mor,Passengers          ,Unknown             ,Weather Not A Factor,Day                 ,Maintenance Personne,Violation           ,                    ,                    ,OVER 12500 LBS                ,MONOPLANE-LOW WING            ,POWERED                       ,                              ,                              ,Wheeled-Tricycle              ,                    ,                    ,                    ,                    ,,, 
