c5_id,doc_idx,sent_idx,c119_input,sentence,entities,labels
19990717035079A,2213,1,(.4) THE HELICOPTER LOST ENGINE POWER DURING TAKEOFF DUE TO CONTAMINATED FUEL. THE COMMERCIAL HELICOPTER PILOT STAT,the commercial helicopter pilot stat,pilot,PER
19990802033029I,2214,0,"(-23) ON AUG. 2, 1999, N711BN, A BE-90, DEPARTED FROM WEST PALM BEACH INT'L WITH PILOT DUANE CRITHFIELD, CERTIFICAT","( -23 ) on aug. 2 , 1999 , n711bn , a be-90 , departed from west palm beach int ' l with pilot duane crithfield , certificat",be-90,VEH
19990802033029I,2214,0,"(-23) ON AUG. 2, 1999, N711BN, A BE-90, DEPARTED FROM WEST PALM BEACH INT'L WITH PILOT DUANE CRITHFIELD, CERTIFICAT","( -23 ) on aug. 2 , 1999 , n711bn , a be-90 , departed from west palm beach int ' l with pilot duane crithfield , certificat",pilot,PER
19990802033029I,2214,0,"(-23) ON AUG. 2, 1999, N711BN, A BE-90, DEPARTED FROM WEST PALM BEACH INT'L WITH PILOT DUANE CRITHFIELD, CERTIFICAT","( -23 ) on aug. 2 , 1999 , n711bn , a be-90 , departed from west palm beach int ' l with pilot duane crithfield , certificat",duane crithfield,PER
19950619018959I,2215,0,DEPARTED HYA TO REPOSITION TO ACK. DOOR LIGHT CAME ON. TRIED CLOSE CREW DOOR. DOOR DEPARTED. RETURNED. CUT HIS ARM.,departed hya to reposition to ack .,hya,PER
19950619018959I,2215,5,DEPARTED HYA TO REPOSITION TO ACK. DOOR LIGHT CAME ON. TRIED CLOSE CREW DOOR. DOOR DEPARTED. RETURNED. CUT HIS ARM.,cut his arm .,his,PER
19950628021709I,2216,1,TRANSMISSION ACCESS DOOR SEPARATED HIT MAIN ROTOR. LANDED OK. MECHANIC HAD FAILED TO LATCH DOOR AFTER MAINTENANCE. ,landed ok. mechanic had failed to latch door after maintenance .,mechanic,PER
19990928027529I,2219,0,(-23) OPERATOR EXPERIENCED LOW OIL PRESSURE INDICATION ON CLIMB. OPERATOR RETURNED TO AIRPORT AND MADE A NORMAL LAN,( -23 ) operator experienced low oil pressure indication on climb .,operator,PER
19990928027529I,2219,1,(-23) OPERATOR EXPERIENCED LOW OIL PRESSURE INDICATION ON CLIMB. OPERATOR RETURNED TO AIRPORT AND MADE A NORMAL LAN,operator returned to airport and made a normal lan,operator,PER
19990928027529I,2219,1,(-23) OPERATOR EXPERIENCED LOW OIL PRESSURE INDICATION ON CLIMB. OPERATOR RETURNED TO AIRPORT AND MADE A NORMAL LAN,operator returned to airport and made a normal lan,airport,FAC
19950722024569A,2222,1,DURING RUNUP AT END RUNWAY. PASSENGER EXITED ON HIS OWN TO WIPE DEW OFF WINDSHIELD. BACKED INTO PROPELLER. (-23) TH,passenger exited on his own to wipe dew off windshield .,passenger,PER
19950722024569A,2222,1,DURING RUNUP AT END RUNWAY. PASSENGER EXITED ON HIS OWN TO WIPE DEW OFF WINDSHIELD. BACKED INTO PROPELLER. (-23) TH,passenger exited on his own to wipe dew off windshield .,his,PER
19950821032519A,2226,0,DISTRACTED AND FORGOT TO RAISE GEAR ON AMPHIBIOUS FLOATS FOR WATER LANDING. FLIPPED OVER. (-23) PILOT FORGOT TO RET,distracted and forgot to raise gear on amphibious floats for water landing .,floats,VEH
19950821032519A,2226,2,DISTRACTED AND FORGOT TO RAISE GEAR ON AMPHIBIOUS FLOATS FOR WATER LANDING. FLIPPED OVER. (-23) PILOT FORGOT TO RET,( -23 ) pilot forgot to ret,pilot,PER
19950823036769I,2227,0,POSITIONING FLIGHT LOST CABIN DOOR OFF AIRCRAFT. CABIN CREWMAN APPARENTLY FAILED LATCH DOOR. WARNING LIGHT INOP.   ,positioning flight lost cabin door off aircraft .,aircraft,VEH
19950823036769I,2227,1,POSITIONING FLIGHT LOST CABIN DOOR OFF AIRCRAFT. CABIN CREWMAN APPARENTLY FAILED LATCH DOOR. WARNING LIGHT INOP.   ,cabin crewman apparently failed latch door .,crewman,PER
19950921032619A,2229,1,HOPPER FIRE INFLIGHT. PILOT LANDED ON ROAD BETWEEN TREES. SULPHUR DUST A FACTOR. NON COMPLIANCE WITH ADS ON SUBJECT,pilot landed on road between trees .,pilot,PER
19950921032619A,2229,1,HOPPER FIRE INFLIGHT. PILOT LANDED ON ROAD BETWEEN TREES. SULPHUR DUST A FACTOR. NON COMPLIANCE WITH ADS ON SUBJECT,pilot landed on road between trees .,road,FAC
19950926033959I,2231,0,SMOKE IN AIRCRAFT ON CLIMBOUT. OXYGEN MASKS DEPLOYED. RETURNED. EVACUATED. SMOKE FROM ENGINE WASH. SLIDES SAFTIED. ,smoke in aircraft on climbout .,aircraft,VEH
19951120042049I,2234,0,"NARRATIVE: ON MONDAY, NOVEMBER 20, 1995, AT APPROXIMATELY 1400 EST, STUDENT PILOT PAUL HOSEFROS INITIATED A TAKEOFF","narrative : on monday , november 20 , 1995 , at approximately 1400 est , student pilot paul hosefros initiated a takeoff",pilot,PER
19951120042049I,2234,0,"NARRATIVE: ON MONDAY, NOVEMBER 20, 1995, AT APPROXIMATELY 1400 EST, STUDENT PILOT PAUL HOSEFROS INITIATED A TAKEOFF","narrative : on monday , november 20 , 1995 , at approximately 1400 est , student pilot paul hosefros initiated a takeoff",paul hosefros,PER
19951127042919I,2235,0,"NARRATIVE: THE PILOT, DAVID EDWARD SHIPLEY, PILOT IN COMMAND, STATED THAT WHILE PERFORMING AN EXTERNAL LOAD LIFT OF","narrative : the pilot , david edward shipley , pilot in command , stated that while performing an external load lift of",pilot,PER
19951127042919I,2235,0,"NARRATIVE: THE PILOT, DAVID EDWARD SHIPLEY, PILOT IN COMMAND, STATED THAT WHILE PERFORMING AN EXTERNAL LOAD LIFT OF","narrative : the pilot , david edward shipley , pilot in command , stated that while performing an external load lift of",david edward shipley,PER
19951222046199I,2236,0,"NARRATIVE: ON DECEMBER 22, 1995, A NORTHERN AIR CARGO, INC., DOUGLAS DC-6 AIRCRAFT N1027N, FLIGHT NO. 60, DEPARTED ","narrative : on december 22 , 1995 , a northern air cargo , inc. , douglas dc-6 aircraft n1027n , flight no .",douglas,PER
19951222046199I,2236,0,"NARRATIVE: ON DECEMBER 22, 1995, A NORTHERN AIR CARGO, INC., DOUGLAS DC-6 AIRCRAFT N1027N, FLIGHT NO. 60, DEPARTED ","narrative : on december 22 , 1995 , a northern air cargo , inc. , douglas dc-6 aircraft n1027n , flight no .",aircraft,VEH
19960127013499I,2238,0,"NARRATIVE: ON JANUARY 27, 1996, HORIZON AIR WAS ATTEMPTING TO REPOSITION N26952, AN SA-227 AS FLIGHT 3059, BACK TO ","narrative : on january 27 , 1996 , horizon air was attempting to reposition n26952 , an sa-227 as flight 3059 , back to",horizon air,ORG
19960220045979A,2240,0,"(.4)THE AIRCRAFT WAS PUSHED BACK FROM THE GATE, AND BOTH ENGINES WERE STARTED. THE PNEUMATICS WERE SHIFTED FROM THE","( .4 ) the aircraft was pushed back from the gate , and both engines were started .",aircraft,VEH
19960307003679I,2241,0,"NARRATIVE: AIRCRAFT DEPARTED FORT SMITH, ARKANSAS. DURING GEAR RETRACTION, THE LANDING GEAR CIRCUIT BREAKER POPPED.","narrative : aircraft departed fort smith , arkansas .",aircraft,VEH
19960307003679I,2241,0,"NARRATIVE: AIRCRAFT DEPARTED FORT SMITH, ARKANSAS. DURING GEAR RETRACTION, THE LANDING GEAR CIRCUIT BREAKER POPPED.","narrative : aircraft departed fort smith , arkansas .",fort smith,GPE
19960307003679I,2241,0,"NARRATIVE: AIRCRAFT DEPARTED FORT SMITH, ARKANSAS. DURING GEAR RETRACTION, THE LANDING GEAR CIRCUIT BREAKER POPPED.","narrative : aircraft departed fort smith , arkansas .",arkansas,GPE
19960318020999I,2242,0,"NARRATIVE: ON MARCH 18, 1996 AT 2215Z, AN ATR-72 (N27806) ON A FLIGHT FROM BROWNSVILLE TO HOUSTON INTERCONTINENTAL ","narrative : on march 18 , 1996 at 2215z , an atr-72 ( n27806 ) on a flight from brownsville to houston intercontinental",atr-72,VEH
19960318020999I,2242,0,"NARRATIVE: ON MARCH 18, 1996 AT 2215Z, AN ATR-72 (N27806) ON A FLIGHT FROM BROWNSVILLE TO HOUSTON INTERCONTINENTAL ","narrative : on march 18 , 1996 at 2215z , an atr-72 ( n27806 ) on a flight from brownsville to houston intercontinental",brownsville,GPE
19960318020999I,2242,0,"NARRATIVE: ON MARCH 18, 1996 AT 2215Z, AN ATR-72 (N27806) ON A FLIGHT FROM BROWNSVILLE TO HOUSTON INTERCONTINENTAL ","narrative : on march 18 , 1996 at 2215z , an atr-72 ( n27806 ) on a flight from brownsville to houston intercontinental",houston,GPE
19960322013629I,2243,0,NARRATIVE: THE AIRCRAFT WAS BEING FERRIED FOR MAINTENANCE. THE GEAR BLOCKED DOWN AND THE NOSE BLOCK FELL OUT DURING,narrative : the aircraft was being ferried for maintenance .,aircraft,VEH
19960330009909I,2244,0,NARRATIVE: DURING PREFLIGHT PILOT ADDED OIL AND SPILLED SOME. AFTER TAKEOFF PILOT REPORTED OIL SPLATTERED ON WINDSH,narrative : during preflight pilot added oil and spilled some .,pilot,PER
19960330009909I,2244,1,NARRATIVE: DURING PREFLIGHT PILOT ADDED OIL AND SPILLED SOME. AFTER TAKEOFF PILOT REPORTED OIL SPLATTERED ON WINDSH,after takeoff pilot reported oil splattered on windsh,pilot,PER
19960418007829A,2245,1,CRASHED AND BURNED. (.4)WITNESSES REPORTED THAT AFTER DEPARTURE FROM A GRASS RUNWAY. THE AIRPLANE REACHED AN ALTITU,( .4 ) witnesses reported that after departure from a grass runway .,witnesses,PER
19960418007829A,2245,1,CRASHED AND BURNED. (.4)WITNESSES REPORTED THAT AFTER DEPARTURE FROM A GRASS RUNWAY. THE AIRPLANE REACHED AN ALTITU,( .4 ) witnesses reported that after departure from a grass runway .,runway,FAC
19960418007829A,2245,2,CRASHED AND BURNED. (.4)WITNESSES REPORTED THAT AFTER DEPARTURE FROM A GRASS RUNWAY. THE AIRPLANE REACHED AN ALTITU,the airplane reached an altitu,airplane,VEH
19960429046099A,2247,0,"(.4)DURING FLIGHT, THE PILOT REPORTED SHUTTING DOWN THE LEFT ENGINE DUE TO A LOSS OF OIL PRESSURE. HE DECLARED AN E","( .4 ) during flight , the pilot reported shutting down the left engine due to a loss of oil pressure .",pilot,PER
19960429046099A,2247,1,"(.4)DURING FLIGHT, THE PILOT REPORTED SHUTTING DOWN THE LEFT ENGINE DUE TO A LOSS OF OIL PRESSURE. HE DECLARED AN E",he declared an e,he,PER
19960526029729I,2249,0,"NARRATIVE: AIRCRAFT DEPARTED FOR PARADROP OPERATION. AT ALTITUDE, JUMP DOOR WAS OPENED AND LATCHED. WHEN LAST JUMPE",narrative : aircraft departed for paradrop operation .,aircraft,VEH
19960603025369I,2251,0,"NARRATIVE: ON AN IFR FLIGHT PLAN FROM CHICAGO, IL TO SAN ANTONIO, TX N898CB, A CESSNA 560, EXPERIENCED A RAPID LOSS","narrative : on an ifr flight plan from chicago , il to san antonio , tx n898cb , a cessna 560 , experienced a rapid loss",chicago,GPE
19960603025369I,2251,0,"NARRATIVE: ON AN IFR FLIGHT PLAN FROM CHICAGO, IL TO SAN ANTONIO, TX N898CB, A CESSNA 560, EXPERIENCED A RAPID LOSS","narrative : on an ifr flight plan from chicago , il to san antonio , tx n898cb , a cessna 560 , experienced a rapid loss",il,GPE
19960603025369I,2251,0,"NARRATIVE: ON AN IFR FLIGHT PLAN FROM CHICAGO, IL TO SAN ANTONIO, TX N898CB, A CESSNA 560, EXPERIENCED A RAPID LOSS","narrative : on an ifr flight plan from chicago , il to san antonio , tx n898cb , a cessna 560 , experienced a rapid loss",san antonio,GPE
19960603025369I,2251,0,"NARRATIVE: ON AN IFR FLIGHT PLAN FROM CHICAGO, IL TO SAN ANTONIO, TX N898CB, A CESSNA 560, EXPERIENCED A RAPID LOSS","narrative : on an ifr flight plan from chicago , il to san antonio , tx n898cb , a cessna 560 , experienced a rapid loss",tx,GPE
19960627028139I,2253,0,"NARRATIVE: THE PILOT WAS GIVING FLIGHT INSTRUCTION. ON TAKE OFF ROLL AT CGE, THE PILOT PULLED BACK THE MIXTURE CONT",narrative : the pilot was giving flight instruction .,pilot,PER
19960627028139I,2253,1,"NARRATIVE: THE PILOT WAS GIVING FLIGHT INSTRUCTION. ON TAKE OFF ROLL AT CGE, THE PILOT PULLED BACK THE MIXTURE CONT","on take off roll at cge , the pilot pulled back the mixture cont",pilot,PER
19960706016419A,2254,4,MAINTENANCE TEST. LOST POWER. AUTOROTATED. ROLLED LANDING.NR2 GOVERNOR CONTROL LEVER OFF.NR2 WORKED ON PRIOR FLIGHT,nr2 governor control lever off .,nr2,PER
19960706016419A,2254,5,MAINTENANCE TEST. LOST POWER. AUTOROTATED. ROLLED LANDING.NR2 GOVERNOR CONTROL LEVER OFF.NR2 WORKED ON PRIOR FLIGHT,nr2 worked on prior flight,nr2,PER
19960925033859I,2260,0,"NARRATIVE: ON SEPTEMBER 25, 1996, AT 0652 MST, A BEECH SUPER KING AIR B200, PILOTED BY MR. ROY A. GOODART TOOK OFF ","narrative : on september 25 , 1996 , at 0652 mst , a beech super king air b200 , piloted by mr. roy a. goodart took off",roy a. goodart,PER
19961015042899I,2261,1,BATTERY ACID SPILLED IN FORWARD CARGO HOLE FROM ELECTRIC WHEEL CHAIR. CAPTAIN FAILED NOTE HAZMAT CONDITION.        ,captain failed note hazmat condition .,captain,PER
19961017042059I,2263,2,"LEFT TANK RESEALED, SEALER DRYING. RIGHT TANK LOW FUEL. NO FUEL AT NEARBY FIELD. RAN OUT. LANDED GEAR UP ON ROAD.  ",no fuel at nearby field .,field,FAC
19961017042059I,2263,4,"LEFT TANK RESEALED, SEALER DRYING. RIGHT TANK LOW FUEL. NO FUEL AT NEARBY FIELD. RAN OUT. LANDED GEAR UP ON ROAD.  ",landed gear up on road .,road,FAC
19961029034429A,2265,2,SEEDING BURN FOREST AREA. TOOK OFF WITH LONG LINE HOOKED OVER SKID. HELICOPTER TRIED CLIMB STRUCK RISING TERRAIN.  ,helicopter tried climb struck rising terrain .,helicopter,VEH
19961031037889I,2266,0,"NARRATIVE: AIRCRAFT WAS FUELED WITH 40 GALLONS OF JET-A, BRINGING THE TOTAL FUEL ON BOARD TO 85 GALLONS. DURING CLI","narrative : aircraft was fueled with 40 gallons of jet-a , bringing the total fuel on board to 85 gallons .",aircraft,VEH
19970405045919A,2270,0,(.4) THE PILOT FUELED HIS AIRPLANE AND FLEW A CROSS COUNTRY FLIGHT FOR A TOTAL DURATION OF 4 HOURS. AFTER LANDING B,( .4 ) the pilot fueled his airplane and flew a cross country flight for a total duration of 4 hours .,pilot,PER
19970405045919A,2270,0,(.4) THE PILOT FUELED HIS AIRPLANE AND FLEW A CROSS COUNTRY FLIGHT FOR A TOTAL DURATION OF 4 HOURS. AFTER LANDING B,( .4 ) the pilot fueled his airplane and flew a cross country flight for a total duration of 4 hours .,his,PER
19970405045919A,2270,0,(.4) THE PILOT FUELED HIS AIRPLANE AND FLEW A CROSS COUNTRY FLIGHT FOR A TOTAL DURATION OF 4 HOURS. AFTER LANDING B,( .4 ) the pilot fueled his airplane and flew a cross country flight for a total duration of 4 hours .,airplane,VEH
19970513039769A,2273,0,ENIGNE QUIT ON LOW LEVEL SEISMIC SURVEY FLIGHT. ROTOR DECAY ON AUTOROTATION. WATER IN FUEL AND AT SOURCE. (-23) DUR,enigne quit on low level seismic survey flight .,enigne,PER
19970517011069A,2274,0,CANOPY OPENED ON GLIDER TOW. RELEASED TOW. DAMAGED LANDING OFF AIRPORT. GLIDER WILL FLY SANS CANOPY BUT HIGH DRAG. ,canopy opened on glider tow .,glider,VEH
19970517011069A,2274,2,CANOPY OPENED ON GLIDER TOW. RELEASED TOW. DAMAGED LANDING OFF AIRPORT. GLIDER WILL FLY SANS CANOPY BUT HIGH DRAG. ,damaged landing off airport .,airport,FAC
19970517011069A,2274,3,CANOPY OPENED ON GLIDER TOW. RELEASED TOW. DAMAGED LANDING OFF AIRPORT. GLIDER WILL FLY SANS CANOPY BUT HIGH DRAG. ,glider will fly sans canopy but high drag .,glider,VEH
19970609025279I,2276,2,TAXIING TO RAMP NO FREQUENCY FOR AREA. HAD TO BACK UP DUE OUTBONED TRAFFIC. ATC THEN SET UP 1219 FOR TEMP CONTROL. ,atc then set up 1219 for temp control .,atc,ORG
19970615014139A,2277,1,DEPARTED WITH TOWBAR ATTACHED. ATC ADVISED BUT FLEW TO AIRPORT. LANDED HARD LEFT MAIN NOSE HIT FOLED BOTH AND WING.,atc advised but flew to airport .,atc,PER
19970615014139A,2277,1,DEPARTED WITH TOWBAR ATTACHED. ATC ADVISED BUT FLEW TO AIRPORT. LANDED HARD LEFT MAIN NOSE HIT FOLED BOTH AND WING.,atc advised but flew to airport .,airport,FAC
19970620015909A,2279,0,AIRCRAFT REAR CARGO DOOR OPENED DURING FLIGHT. (.4) THE PILOT REPORTED HE WAS IN A DESCENT TO LAND WHEN THE CARGO D,aircraft rear cargo door opened during flight .,aircraft,VEH
19970620015909A,2279,1,AIRCRAFT REAR CARGO DOOR OPENED DURING FLIGHT. (.4) THE PILOT REPORTED HE WAS IN A DESCENT TO LAND WHEN THE CARGO D,( .4 ) the pilot reported he was in a descent to land when the cargo d,pilot,PER
19970620015909A,2279,1,AIRCRAFT REAR CARGO DOOR OPENED DURING FLIGHT. (.4) THE PILOT REPORTED HE WAS IN A DESCENT TO LAND WHEN THE CARGO D,( .4 ) the pilot reported he was in a descent to land when the cargo d,he,PER
19970629016159A,2280,0,(.4)THE PILOT SAID THAT THE ACCIDENT FLIGHT WAS THE FIRST FLIGHT FOLLOWING REPAIRS MADE TO THE ENGINE. HE INDICATED,( .4 ) the pilot said that the accident flight was the first flight following repairs made to the engine .,pilot,PER
19970629016159A,2280,1,(.4)THE PILOT SAID THAT THE ACCIDENT FLIGHT WAS THE FIRST FLIGHT FOLLOWING REPAIRS MADE TO THE ENGINE. HE INDICATED,he indicated,he,PER
19970629018519A,2281,3,DEPARTED ENGINE NOT HEATHY CONTINUED. MORE POWER LOSS. HIT WIRES LDG ON 135. (-23) THE PILOT DEPARTED PAULS VALLEY ,( -23 ) the pilot departed pauls valley,pilot,PER
19970830024829A,2285,3,HAD TROUBLE LIFTING OFF BUT FINALLY LIFTED TO HOVER. MOVED BACKWARDS. TAIL BOOM HIT GROUND. HELICOPTER ROLLED OVER.,helicopter rolled over .,helicopter,VEH
19970914032469I,2287,0,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ","narrative : ms. lunken departed nashua , nh enroute to altoona , pa. in the vicinity of wilkes-barre , pa she observed",altoona,GPE
19971016035649I,2288,0,NARRATIVE: THE AIRPLANE TOOK OFF FROM SUS AND CLIMBED TO 1500'. THE TOWER GAVE A FREQUENCY CHANGE TO THE PILOT TO C,narrative : the airplane took off from sus and climbed to 1500 ' .,airplane,VEH
19971016035649I,2288,0,NARRATIVE: THE AIRPLANE TOOK OFF FROM SUS AND CLIMBED TO 1500'. THE TOWER GAVE A FREQUENCY CHANGE TO THE PILOT TO C,narrative : the airplane took off from sus and climbed to 1500 ' .,sus,GPE
19971016035649I,2288,1,NARRATIVE: THE AIRPLANE TOOK OFF FROM SUS AND CLIMBED TO 1500'. THE TOWER GAVE A FREQUENCY CHANGE TO THE PILOT TO C,the tower gave a frequency change to the pilot to c,pilot,PER
19971020033509I,2289,0,"NARRATIVE: ON OCTOBER 20, 1997, ABOUT 1030 ALASKA DAYLIGHT TIME, THE PILOT OF A CESSNA 208B, N9304F, EXPERIENCED A ","narrative : on october 20 , 1997 , about 1030 alaska daylight time , the pilot of a cessna 208b , n9304f , experienced a",alaska,GPE
19971020033509I,2289,0,"NARRATIVE: ON OCTOBER 20, 1997, ABOUT 1030 ALASKA DAYLIGHT TIME, THE PILOT OF A CESSNA 208B, N9304F, EXPERIENCED A ","narrative : on october 20 , 1997 , about 1030 alaska daylight time , the pilot of a cessna 208b , n9304f , experienced a",pilot,PER
19971230039709A,2290,0,"(.4)THE PILOT LANDED AT WATERTOWN, LOADED AND OFF-LOADED CARGO, AND DEPARTED WITHOUT GETTING OUT OF THE AIRPLANE. A","( .4 ) the pilot landed at watertown , loaded and off-loaded cargo , and departed without getting out of the airplane .",pilot,PER
19971230039709A,2290,0,"(.4)THE PILOT LANDED AT WATERTOWN, LOADED AND OFF-LOADED CARGO, AND DEPARTED WITHOUT GETTING OUT OF THE AIRPLANE. A","( .4 ) the pilot landed at watertown , loaded and off-loaded cargo , and departed without getting out of the airplane .",watertown,GPE
19971230039709A,2290,0,"(.4)THE PILOT LANDED AT WATERTOWN, LOADED AND OFF-LOADED CARGO, AND DEPARTED WITHOUT GETTING OUT OF THE AIRPLANE. A","( .4 ) the pilot landed at watertown , loaded and off-loaded cargo , and departed without getting out of the airplane .",airplane,VEH
19980130003679I,2291,0,"NARRATIVE: ON FEBRUARY 11, 1998, AT APPROXIMATELY 1615 MST, A BIG SKY AIRLINES SA-227, FLIGHT 1204, BEING OPERATED ","narrative : on february 11 , 1998 , at approximately 1615 mst , a big sky airlines sa-227 , flight 1204 , being operated",sa-227,VEH
19980218008809I,2292,1,"NARRATIVE: DURING TAKEOFF ROLL, DOOR OPENED AT 50 KNOTS. PILOT ABORTED TAKEOFF, APPLIED BRAKES BUT WERE INSUFFICIEN","pilot aborted takeoff , applied brakes but were insufficien",pilot,PER
19980411011889I,2295,0,NARRATIVE: THE #1 ENGINE CORE COWL CAME OFF THE AIRCRAFT FOLLOWING TAKE-OFF. COMPANY DISCIPLINARY ACTION WAS ADMINI,narrative : the # 1 engine core cowl came off the aircraft following take-off .,aircraft,VEH
19980425018559I,2297,0,BELLY PANEL SEPERATED AIRCRAFT IN FLIGHT. PANEL WAS NEVER FOUND. OPERATOR HAS IMPLIMENTED PREVENTATIVE PROCEDURES. ,belly panel seperated aircraft in flight .,aircraft,VEH
19980425018559I,2297,2,BELLY PANEL SEPERATED AIRCRAFT IN FLIGHT. PANEL WAS NEVER FOUND. OPERATOR HAS IMPLIMENTED PREVENTATIVE PROCEDURES. ,operator has implimented preventative procedures .,operator,PER
19980429008209A,2298,0,LOST POWER AT 8000 FT OVER 22B. UNABLE TO LOCATE IT. TRIED FOR N41. UNABLE LANDED IN TREES. FUEL TANKS EMPTY. (.4) ,lost power at 8000 ft over 22b .,22b,VEH
19980429008209A,2298,1,LOST POWER AT 8000 FT OVER 22B. UNABLE TO LOCATE IT. TRIED FOR N41. UNABLE LANDED IN TREES. FUEL TANKS EMPTY. (.4) ,unable to locate it .,it,VEH
19980513009219A,2300,0,"ON MAY 13, 1998, AT 1810 EASTERN STANTARD TIME (EST), A READ ROTORWAY EXECUTIVE 90, HOMEBUILT HELICOPTER, N4561C, O","on may 13 , 1998 , at 1810 eastern stantard time ( est ) , a read rotorway executive 90 , homebuilt helicopter , n4561c , o",helicopter,VEH
19980521014579I,2301,1,FUEL STARVATION ON SHORT FLIGHT. PILOT ADMITTED MISTAKE IN VISUAL FUEL CHECK. LANDED SAFE IN OPEN FIELD.           ,pilot admitted mistake in visual fuel check .,pilot,PER
19980601026769A,2302,0,WITNESSES REPORTED THAT THE AIRCRAFT WAS NOT GAINING ALTITUDE SHORTLY AFTER TAKE-OFF. THE WINGS WERE DIPPING UP THE,witnesses reported that the aircraft was not gaining altitude shortly after take-off .,witnesses,PER
