c5_id,doc_idx,sent_idx,c119_input,sentence,entities,labels
19970826028809I,2043,0,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL","narrative : after departure from marlboro airport , marlboro , nj under visual meteorological condition ( vmc ) , the pil",marlboro airport,FAC
19970826028809I,2043,0,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL","narrative : after departure from marlboro airport , marlboro , nj under visual meteorological condition ( vmc ) , the pil",marlboro,GPE
19970826028809I,2043,0,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL","narrative : after departure from marlboro airport , marlboro , nj under visual meteorological condition ( vmc ) , the pil",nj,GPE
19970826028809I,2043,0,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL","narrative : after departure from marlboro airport , marlboro , nj under visual meteorological condition ( vmc ) , the pil",vmc,ORG
19970802020419A,2044,0,AIRCRAFT MADE EMERGENCY LANMDING IN A FIELD AND BURNED. (.4)THE PILOT REPORTED THE AIRCRAFT CLIMBED OUT NORMALLY UN,aircraft made emergency lanmding in a field and burned .,aircraft,VEH
19970802020419A,2044,0,AIRCRAFT MADE EMERGENCY LANMDING IN A FIELD AND BURNED. (.4)THE PILOT REPORTED THE AIRCRAFT CLIMBED OUT NORMALLY UN,aircraft made emergency lanmding in a field and burned .,field,LOC
19970802020419A,2044,1,AIRCRAFT MADE EMERGENCY LANMDING IN A FIELD AND BURNED. (.4)THE PILOT REPORTED THE AIRCRAFT CLIMBED OUT NORMALLY UN,( .4 ) the pilot reported the aircraft climbed out normally un,pilot,PER
19970802020419A,2044,1,AIRCRAFT MADE EMERGENCY LANMDING IN A FIELD AND BURNED. (.4)THE PILOT REPORTED THE AIRCRAFT CLIMBED OUT NORMALLY UN,( .4 ) the pilot reported the aircraft climbed out normally un,aircraft,VEH
19970828026989A,2045,2,LOUD POP ON TAKEOFF ROLL. LOST RUDDER CONTROL. EXITED RWY INTO CORNFIELD. HAD FAILED TO LOCK THE TAILWHEEL. (-23) M,exited rwy into cornfield .,cornfield,LOC
19970818028399I,2047,0,"NARRATIVE: PILOT ADVISED THAT AFTER DEPARTURE ALL RADIOS WENT OUT. HE CIRCLED PATTERN, CHECKED ELECTRICAL SYSTEM AN",narrative : pilot advised that after departure all radios went out .,pilot,PER
19970818028399I,2047,1,"NARRATIVE: PILOT ADVISED THAT AFTER DEPARTURE ALL RADIOS WENT OUT. HE CIRCLED PATTERN, CHECKED ELECTRICAL SYSTEM AN","he circled pattern , checked electrical system an",he,PER
19970828030389I,2048,0,"NARRATIVE: ON AUGUST 28, 1997, AT 1730 EDT N9401P PILOTED BY WARREN R. LUMPKINS, LOST POWER ON TAKEOFF FROM THE LIL","narrative : on august 28 , 1997 , at 1730 edt n9401p piloted by warren r. lumpkins , lost power on takeoff from the lil",warren r. lumpkins,PER
19970417009999A,2050,0,SKIDDED AND NOSED OVER LANDING ON 900 FT LONG GRAVEL STRIP. FOUND SPRAY CAN WEDGED UNDER RIGHT RUDDER PEDAL.       ,skidded and nosed over landing on 900 ft long gravel strip .,strip,FAC
19970908038069A,2051,0,TIRED TAXI WITH TIEDOWN CHAINS ATTACHE. ROLLED OVER. PILOT FAILED NOTE RAMP PERSON TIED SKIDS DUE HIGH WIND.       ,tired taxi with tiedown chains attache .,taxi,VEH
19970908038069A,2051,2,TIRED TAXI WITH TIEDOWN CHAINS ATTACHE. ROLLED OVER. PILOT FAILED NOTE RAMP PERSON TIED SKIDS DUE HIGH WIND.       ,pilot failed note ramp person tied skids due high wind .,pilot,PER
19970908038069A,2051,2,TIRED TAXI WITH TIEDOWN CHAINS ATTACHE. ROLLED OVER. PILOT FAILED NOTE RAMP PERSON TIED SKIDS DUE HIGH WIND.       ,pilot failed note ramp person tied skids due high wind .,person,PER
19970908038069A,2051,2,TIRED TAXI WITH TIEDOWN CHAINS ATTACHE. ROLLED OVER. PILOT FAILED NOTE RAMP PERSON TIED SKIDS DUE HIGH WIND.       ,pilot failed note ramp person tied skids due high wind .,skids,VEH
19971004032329I,2053,0,NARRATIVE: MR. COBB STATED THAT HE PERFORMED A NORMAL PREFLIGHT AND SUMPED FUEL BEFORE AND AFTER REFUELING. DURING ,narrative : mr. cobb stated that he performed a normal preflight and sumped fuel before and after refueling .,cobb,PER
19971004032329I,2053,0,NARRATIVE: MR. COBB STATED THAT HE PERFORMED A NORMAL PREFLIGHT AND SUMPED FUEL BEFORE AND AFTER REFUELING. DURING ,narrative : mr. cobb stated that he performed a normal preflight and sumped fuel before and after refueling .,he,PER
19971011038239I,2054,0,NARRATIVE: THE PILOT CONTACTED THE INVESTIGATION INSPECTOR SHORTLY AFTER THIS INCIDENT OCCURRED AND PROVIDED THE FO,narrative : the pilot contacted the investigation inspector shortly after this incident occurred and provided the fo,pilot,PER
19971011038239I,2054,0,NARRATIVE: THE PILOT CONTACTED THE INVESTIGATION INSPECTOR SHORTLY AFTER THIS INCIDENT OCCURRED AND PROVIDED THE FO,narrative : the pilot contacted the investigation inspector shortly after this incident occurred and provided the fo,inspector,PER
19970921027739A,2055,1,"CRASHED ON TAKEOFF, OTHER CIRCUMSTANCES ARE UNKNOWN. (.4)THE PILOT WAS PLANNING TO FERRY HIS AIRPLANE FROM A PRIVAT",( .4 ) the pilot was planning to ferry his airplane from a privat,pilot,PER
19970921027739A,2055,1,"CRASHED ON TAKEOFF, OTHER CIRCUMSTANCES ARE UNKNOWN. (.4)THE PILOT WAS PLANNING TO FERRY HIS AIRPLANE FROM A PRIVAT",( .4 ) the pilot was planning to ferry his airplane from a privat,his,PER
19970921027739A,2055,1,"CRASHED ON TAKEOFF, OTHER CIRCUMSTANCES ARE UNKNOWN. (.4)THE PILOT WAS PLANNING TO FERRY HIS AIRPLANE FROM A PRIVAT",( .4 ) the pilot was planning to ferry his airplane from a privat,airplane,VEH
19970514014339A,2056,1,RUDDER BLOCKED LANDING. RAN OFF SIDE RUNWAY. GROUND LOOPED. OIL CAN ROLLED UNDER LEFT PEDAL FROM BACK FLOOR AREA. (,ran off side runway .,runway,FAC
19971003029949A,2057,0,FLOAT EQUIPPED PA12 FOUND FLOATING UP SIDE DOWN IN LAKE. PILOT NOT FOUND IN DEEP LAKE.  SEEN PATCHING A FLOAT PRIOR,float equipped pa12 found floating up side down in lake .,pa12,VEH
19971003029949A,2057,0,FLOAT EQUIPPED PA12 FOUND FLOATING UP SIDE DOWN IN LAKE. PILOT NOT FOUND IN DEEP LAKE.  SEEN PATCHING A FLOAT PRIOR,float equipped pa12 found floating up side down in lake .,lake,LOC
19971003029949A,2057,1,FLOAT EQUIPPED PA12 FOUND FLOATING UP SIDE DOWN IN LAKE. PILOT NOT FOUND IN DEEP LAKE.  SEEN PATCHING A FLOAT PRIOR,pilot not found in deep lake .,pilot,PER
19971003029949A,2057,2,FLOAT EQUIPPED PA12 FOUND FLOATING UP SIDE DOWN IN LAKE. PILOT NOT FOUND IN DEEP LAKE.  SEEN PATCHING A FLOAT PRIOR,seen patching a float prior,float,VEH
19971118038949A,2058,1,ENGINE QUIT ENROUTE. TORE OFF NOSE GEAR LANDING IN A SWAMP. OIL DIPSSTICK CAME OFF. FAILED TO SECURE IT ON PREFLIGH,tore off nose gear landing in a swamp .,swamp,LOC
19971121040659A,2059,0,"NARRATIVE: ON NOVEMBER 21, 1997, AT APPROXIMATELY 1130 LOCAL EST, A DC-9-15F, N564PC, OPERATED BY KITTY HAWK AIRCAR","narrative : on november 21 , 1997 , at approximately 1130 local est , a dc-9-15f , n564pc , operated by kitty hawk aircar",kitty hawk aircar,ORG
19970531012249A,2060,0,"AIRCRAFT ENGINE QUIT AND PILOT MADE EMERGENCY LANDING, ROLLED OVER SEVERAL TIMES. (.4)INADEQUATE PREFLIGHT BY THE P","aircraft engine quit and pilot made emergency landing , rolled over several times .",pilot,PER
19971107045709I,2061,0,"AS A RESULT OF IMPROPER PREFLIGHT PROCEDURES, THE ACFT TOOK OFF WITH A RIG PIN INSERTED IN THE ELEVATOR. THE PILOT ","as a result of improper preflight procedures , the acft took off with a rig pin inserted in the elevator .",acft,VEH
19971107045709I,2061,0,"AS A RESULT OF IMPROPER PREFLIGHT PROCEDURES, THE ACFT TOOK OFF WITH A RIG PIN INSERTED IN THE ELEVATOR. THE PILOT ","as a result of improper preflight procedures , the acft took off with a rig pin inserted in the elevator .",elevator,VEH
19971107045709I,2061,1,"AS A RESULT OF IMPROPER PREFLIGHT PROCEDURES, THE ACFT TOOK OFF WITH A RIG PIN INSERTED IN THE ELEVATOR. THE PILOT ",the pilot,pilot,PER
19971222043699I,2062,0,"NARRATIVE: ON MONDAY, DECEMBER 22, 1997, AT 0948 PST, A PIPER ARROW, PA-28R-200, N15428, HAD AN ENGINE FAILURE 15 N","narrative : on monday , december 22 , 1997 , at 0948 pst , a piper arrow , pa-28r-200 , n15428 , had an engine failure 15 n",piper arrow,VEH
19971222043699I,2062,0,"NARRATIVE: ON MONDAY, DECEMBER 22, 1997, AT 0948 PST, A PIPER ARROW, PA-28R-200, N15428, HAD AN ENGINE FAILURE 15 N","narrative : on monday , december 22 , 1997 , at 0948 pst , a piper arrow , pa-28r-200 , n15428 , had an engine failure 15 n",pa-28r-200,VEH
19970614017779I,2063,0,"NARRATIVE: CONTINENTAL AIRLINES INC. FLIGHT COA142 DEPARTED COS ENROUTE TO EWR, JUNE 14, 1997. AFTER TAKE-OFF, THE ","narrative : continental airlines inc. flight coa142 departed cos enroute to ewr , june 14 , 1997. after take-off , the",cos enroute,GPE
19970614017779I,2063,0,"NARRATIVE: CONTINENTAL AIRLINES INC. FLIGHT COA142 DEPARTED COS ENROUTE TO EWR, JUNE 14, 1997. AFTER TAKE-OFF, THE ","narrative : continental airlines inc. flight coa142 departed cos enroute to ewr , june 14 , 1997. after take-off , the",ewr,GPE
19971226042729I,2064,0,NR2 ENGINE FIRE WHILE LOADING PASSENGERS AT GATE. EVACUATED. FUEL LEVER WAS IN FLIGHT IDLE. CUT OFF. SMOKE CLEARED.,nr2 engine fire while loading passengers at gate .,passengers,PER
19971226042729I,2064,0,NR2 ENGINE FIRE WHILE LOADING PASSENGERS AT GATE. EVACUATED. FUEL LEVER WAS IN FLIGHT IDLE. CUT OFF. SMOKE CLEARED.,nr2 engine fire while loading passengers at gate .,gate,FAC
19971213041139A,2065,1,LOST POWER ENROUTE. FORCE LANDED WEST OF AIRPORT. NOSED OVER IN MUD. 175 NOT FLOWN 10YRS. ONLY OIL CHGE FUEL FLUSH.,force landed west of airport .,airport,FAC
19971213041139A,2065,3,LOST POWER ENROUTE. FORCE LANDED WEST OF AIRPORT. NOSED OVER IN MUD. 175 NOT FLOWN 10YRS. ONLY OIL CHGE FUEL FLUSH.,175 not flown 10yrs .,10yrs,VEH
19971231043709I,2067,0,NARRATIVE: COMMERCIAL PILOT DID NOT PROPERLY PREFLIGHT A/C. COWLING DETACHED DURING TAKE-OFF.                      ,narrative : commercial pilot did not properly preflight a/c .,pilot,PER
19971231043709I,2067,0,NARRATIVE: COMMERCIAL PILOT DID NOT PROPERLY PREFLIGHT A/C. COWLING DETACHED DURING TAKE-OFF.                      ,narrative : commercial pilot did not properly preflight a/c .,a/c,PER
19971231043709I,2067,1,NARRATIVE: COMMERCIAL PILOT DID NOT PROPERLY PREFLIGHT A/C. COWLING DETACHED DURING TAKE-OFF.                      ,cowling detached during take-off .,cowling,PER
19980109000199A,2068,0,PILOT DID NOT PERFORM PREFLIGHT CHECK AND FAILED TO REMOVE GUST LOCK FROM FLIGHT CONTROLS. STURCK TREES END OF RUN ,pilot did not perform preflight check and failed to remove gust lock from flight controls .,pilot,PER
19980109000199A,2068,1,PILOT DID NOT PERFORM PREFLIGHT CHECK AND FAILED TO REMOVE GUST LOCK FROM FLIGHT CONTROLS. STURCK TREES END OF RUN ,sturck trees end of run,sturck,PER
19980111005849I,2069,0,NARRATIVE: WHAT STARTED AS AN AIRCRAFT GROUND MAINTENANCE CHECK TURNED INTO AN ABORTED TAKEOFF DUE TO LACK OF ANY A,narrative : what started as an aircraft ground maintenance check turned into an aborted takeoff due to lack of any a,aircraft,VEH
19980119005169I,2070,0,"NARRATIVE: PIC DID NOT ADEQUATELY PREFLIGHT N1319E, AND CONSEQUENTLY FAILED TO NOTICE THAT THE FUEL TANKS WERE NEAR","narrative : pic did not adequately preflight n1319e , and consequently failed to notice that the fuel tanks were near",pic,ORG
19980119005169I,2070,0,"NARRATIVE: PIC DID NOT ADEQUATELY PREFLIGHT N1319E, AND CONSEQUENTLY FAILED TO NOTICE THAT THE FUEL TANKS WERE NEAR","narrative : pic did not adequately preflight n1319e , and consequently failed to notice that the fuel tanks were near",n1319e,VEH
19970713029619I,2073,0,NARRATIVE: ON SCENE INVESTIGATION ON 7-13-97 FOUND AIRCRAFT PARKED IN A WHEAT FIELD WITH THE LEFT MAIN GEAR COLLAPS,narrative : on scene investigation on 7-13-97 found aircraft parked in a wheat field with the left main gear collaps,aircraft,VEH
19980216001219A,2074,2,LOST POWER BOTH ENGINES. DESTOYED LANDING. HAD KNOWN MECH PROBLEMS. FAILED FEATHER. STALLED. FUEL PUMPS INOP. (-23),had known mech problems .,mech,VEH
19970731020559A,2077,0,SMOKE IN COCKPIT RETURNING TO BASE PILOT PANICKED. CRASH LANDED. APPARENTLY ACTIVATED THE WIND CHECK SMOKER.       ,smoke in cockpit returning to base pilot panicked .,cockpit,VEH
19970731020559A,2077,0,SMOKE IN COCKPIT RETURNING TO BASE PILOT PANICKED. CRASH LANDED. APPARENTLY ACTIVATED THE WIND CHECK SMOKER.       ,smoke in cockpit returning to base pilot panicked .,pilot,PER
19980322004029A,2078,2,THRU A ROD ON CLIMBOUT. SMOKE FIRE. PILOT OVERCOME BY SMOKE. STALL SPIN AND BURNED ON IMPACT. OUT OF CG UNAIRWORTH ,pilot overcome by smoke .,pilot,PER
19970810027479I,2079,0,NARRATIVE: PILOT FUELED AIRCRAFT AND PLACED FUEL SELECTOR ON LEFT TANK. PILOT BOARDED HIS TWO DOGS AND UPON HIS ENT,narrative : pilot fueled aircraft and placed fuel selector on left tank .,pilot,PER
19970810027479I,2079,0,NARRATIVE: PILOT FUELED AIRCRAFT AND PLACED FUEL SELECTOR ON LEFT TANK. PILOT BOARDED HIS TWO DOGS AND UPON HIS ENT,narrative : pilot fueled aircraft and placed fuel selector on left tank .,aircraft,VEH
19970810027479I,2079,1,NARRATIVE: PILOT FUELED AIRCRAFT AND PLACED FUEL SELECTOR ON LEFT TANK. PILOT BOARDED HIS TWO DOGS AND UPON HIS ENT,pilot boarded his two dogs and upon his ent,pilot,PER
19970810027479I,2079,1,NARRATIVE: PILOT FUELED AIRCRAFT AND PLACED FUEL SELECTOR ON LEFT TANK. PILOT BOARDED HIS TWO DOGS AND UPON HIS ENT,pilot boarded his two dogs and upon his ent,his,PER
19970810027479I,2079,1,NARRATIVE: PILOT FUELED AIRCRAFT AND PLACED FUEL SELECTOR ON LEFT TANK. PILOT BOARDED HIS TWO DOGS AND UPON HIS ENT,pilot boarded his two dogs and upon his ent,his,PER
19980409012039I,2080,0,NARRATIVE: UPON LANDING AIRCRAFT PILOT LOST CONTROL (UNKNOWN REASON) AND RECOVERY POSITIONED AIRCRAFT PERPENDICULAR,narrative : upon landing aircraft pilot lost control ( unknown reason ) and recovery positioned aircraft perpendicular,aircraft,VEH
19980409012039I,2080,0,NARRATIVE: UPON LANDING AIRCRAFT PILOT LOST CONTROL (UNKNOWN REASON) AND RECOVERY POSITIONED AIRCRAFT PERPENDICULAR,narrative : upon landing aircraft pilot lost control ( unknown reason ) and recovery positioned aircraft perpendicular,pilot,PER
19980409012039I,2080,0,NARRATIVE: UPON LANDING AIRCRAFT PILOT LOST CONTROL (UNKNOWN REASON) AND RECOVERY POSITIONED AIRCRAFT PERPENDICULAR,narrative : upon landing aircraft pilot lost control ( unknown reason ) and recovery positioned aircraft perpendicular,aircraft,VEH
19970811028149I,2081,3,GROUND LOOPED TO LEFT LANDING. FOLDED RIGHT GEAR. WING TIP HIT. PILOT ACCIDENTLY PULLED BRAKE ON INSTEAD CARB HEAT.,pilot accidently pulled brake on instead carb heat .,pilot,PER
19980415008799I,2082,0,"NARRATIVE: AT THE DIRECTION OF AIR TRAFFIC CONTROL (ATC), THE AIRCRAFT WAS HOLDING FOR DEPARTURE CLEARANCE AT RUNWA","narrative : at the direction of air traffic control ( atc ) , the aircraft was holding for departure clearance at runwa",atc,ORG
19980415008799I,2082,0,"NARRATIVE: AT THE DIRECTION OF AIR TRAFFIC CONTROL (ATC), THE AIRCRAFT WAS HOLDING FOR DEPARTURE CLEARANCE AT RUNWA","narrative : at the direction of air traffic control ( atc ) , the aircraft was holding for departure clearance at runwa",aircraft,VEH
19980415008799I,2082,0,"NARRATIVE: AT THE DIRECTION OF AIR TRAFFIC CONTROL (ATC), THE AIRCRAFT WAS HOLDING FOR DEPARTURE CLEARANCE AT RUNWA","narrative : at the direction of air traffic control ( atc ) , the aircraft was holding for departure clearance at runwa",runwa,GPE
19980421014779I,2083,3,LOST POWER DURING DUAL STALLS. PROP STOPPED. UNABLE ROTATE. LANDED ROUGH FIELD. RIGHT GEAR BROKE. NO STC AUTO FUEL.,landed rough field .,field,LOC
19970813034319I,2084,0,"NARRATIVE: PILOT REPORTED ENGINE SPUTTERED AND QUIT ON APPROACH TO ANOKA, MN AIRPORT. TRIED RESTARTING WITH NO EFFE","narrative : pilot reported engine sputtered and quit on approach to anoka , mn airport .",pilot,PER
19970813034319I,2084,0,"NARRATIVE: PILOT REPORTED ENGINE SPUTTERED AND QUIT ON APPROACH TO ANOKA, MN AIRPORT. TRIED RESTARTING WITH NO EFFE","narrative : pilot reported engine sputtered and quit on approach to anoka , mn airport .",anoka,GPE
19970813034319I,2084,0,"NARRATIVE: PILOT REPORTED ENGINE SPUTTERED AND QUIT ON APPROACH TO ANOKA, MN AIRPORT. TRIED RESTARTING WITH NO EFFE","narrative : pilot reported engine sputtered and quit on approach to anoka , mn airport .",airport,FAC
19980426007599A,2085,2,DEPARTED WITH CONTROL LOCKS ENGAGED. LOST CONTROL. (.4)A WITNESS OBSERVED THE AIRPLANE DEPART RUNWAY 5 AND CLIMB AT,( .4 ) a witness observed the airplane depart runway 5 and climb at,witness,PER
19980426007599A,2085,2,DEPARTED WITH CONTROL LOCKS ENGAGED. LOST CONTROL. (.4)A WITNESS OBSERVED THE AIRPLANE DEPART RUNWAY 5 AND CLIMB AT,( .4 ) a witness observed the airplane depart runway 5 and climb at,airplane,VEH
19980426007599A,2085,2,DEPARTED WITH CONTROL LOCKS ENGAGED. LOST CONTROL. (.4)A WITNESS OBSERVED THE AIRPLANE DEPART RUNWAY 5 AND CLIMB AT,( .4 ) a witness observed the airplane depart runway 5 and climb at,runway,FAC
19980426007599A,2085,2,DEPARTED WITH CONTROL LOCKS ENGAGED. LOST CONTROL. (.4)A WITNESS OBSERVED THE AIRPLANE DEPART RUNWAY 5 AND CLIMB AT,( .4 ) a witness observed the airplane depart runway 5 and climb at,5,FAC
19970817030449A,2086,1,RAN OUT OF FUEL EN ROUTE DUE SIPHONING FROM RIGHT FUEL TANK CAP. STRUCK A TRUCK LANDING ON A HIGHWAY. CAP NOT SECUR,struck a truck landing on a highway .,truck,VEH
19970817030449A,2086,1,RAN OUT OF FUEL EN ROUTE DUE SIPHONING FROM RIGHT FUEL TANK CAP. STRUCK A TRUCK LANDING ON A HIGHWAY. CAP NOT SECUR,struck a truck landing on a highway .,highway,FAC
19980505011329A,2089,1,LOST DIRCTIONAL CONTROL WHEN TAIL CAME UP ON TAKEOFF. VEERED OFF RUNWAY. EQUIPPED WITH LARGE TUNDRA TIRES. (.4) ON ,veered off runway .,runway,FAC
19980505011329A,2089,2,LOST DIRCTIONAL CONTROL WHEN TAIL CAME UP ON TAKEOFF. VEERED OFF RUNWAY. EQUIPPED WITH LARGE TUNDRA TIRES. (.4) ON ,equipped with large tundra tires .,tundra,LOC
19980503018319I,2090,0,LANDED IN FIELD AFTER POWER LOSS. FUEL CONTAMINATED BY WATER. RT TANK DRAIN RUSTED CLOSED.                         ,landed in field after power loss .,field,LOC
19980513024169I,2091,0,CANOPY NOT LATCHED PROPERLY BEFORE TAKE OFF AND DEPARTED AIRCRAFT ON APPROACH. PUNCTURED WING. NOT ON CHECK LIST.  ,canopy not latched properly before take off and departed aircraft on approach .,aircraft,VEH
19970906033429I,2092,1,NARRATIVE: TOTAL ELECTRICAL SYSTEM FAILURE OCCURRED DURING ALTERNATOR COOLING TESTS. PILOT ATTEMPTED TO EXTEND LAND,pilot attempted to extend land,pilot,PER
19980528020409I,2094,1,GEAR RETRACTION DUE GEAR SELECTOR IN THE UP POSITION. SETTLED BACK TO RUNWAY AFTER INITIAL LIFT OFF.               ,settled back to runway after initial lift off .,runway,FAC
19970914026909A,2095,0,"AIRCRAFT CRASHED ON LANDING. (.4) ON SEPTEMBER 14, 1997, AT 0830 ALASKA DAYLIGHT TIME, A PIPER PA-12 AIRPLANE, N789",aircraft crashed on landing .,aircraft,VEH
19970914026909A,2095,1,"AIRCRAFT CRASHED ON LANDING. (.4) ON SEPTEMBER 14, 1997, AT 0830 ALASKA DAYLIGHT TIME, A PIPER PA-12 AIRPLANE, N789","( .4 ) on september 14 , 1997 , at 0830 alaska daylight time , a piper pa-12 airplane , n789",pa-12,VEH
19970914026909A,2095,1,"AIRCRAFT CRASHED ON LANDING. (.4) ON SEPTEMBER 14, 1997, AT 0830 ALASKA DAYLIGHT TIME, A PIPER PA-12 AIRPLANE, N789","( .4 ) on september 14 , 1997 , at 0830 alaska daylight time , a piper pa-12 airplane , n789",airplane,VEH
19970921027639A,2097,4,ENGINE MISSING ON CLIMBOUT. REVERSED COURSE. LANDED DOWNWIND LONG. RAN OFF END RUNWAY. S TRUCK A RESIDENCE. (.4)THE,s truck a residence .,truck,VEH
19970921027639A,2097,4,ENGINE MISSING ON CLIMBOUT. REVERSED COURSE. LANDED DOWNWIND LONG. RAN OFF END RUNWAY. S TRUCK A RESIDENCE. (.4)THE,s truck a residence .,residence,FAC
19980620030289I,2099,0,"MR. KADERA THEN ATTEMPTED TO LAND IN A FIELD BUT WAS FORCED TO LAND ON HIGHWAY 93. THREE MILES EAST OF SUNMER, IOWA","mr. kadera then attempted to land in a field but was forced to land on highway 93. three miles east of sunmer , iowa",kadera,PER
19980620030289I,2099,0,"MR. KADERA THEN ATTEMPTED TO LAND IN A FIELD BUT WAS FORCED TO LAND ON HIGHWAY 93. THREE MILES EAST OF SUNMER, IOWA","mr. kadera then attempted to land in a field but was forced to land on highway 93. three miles east of sunmer , iowa",field,LOC
