c5_id,doc_idx,sent_idx,c119_input,sentence,entities,labels
19880406036069I,1310,0,RIGHT MAIN WHEEL LEFT THE TAXIWAY DURING TAXIING. FOUND LEFT BRAKE HAD A LEAK AT THE PISTON. PILOT FAILED TO NOTE. ,right main wheel left the taxiway during taxiing .,taxiway,OtherScientificTerm
19880406036069I,1310,0,RIGHT MAIN WHEEL LEFT THE TAXIWAY DURING TAXIING. FOUND LEFT BRAKE HAD A LEAK AT THE PISTON. PILOT FAILED TO NOTE. ,right main wheel left the taxiway during taxiing .,taxiing,Task
19880402015869I,1313,3,SMOKE IN COCKPIT. DECLARED AN EMERGENCY. LANDED SAFELY. FOUND PILOT HAD MISHANDLED THE CABIN HEATER CONTROL.       ,found pilot had mishandled the cabin heater control .,cabin heater control,Method
19880422066369I,1314,2,ATC EQUIPMENT SHOWED PLANE BELOW ASSIGNED ALTITUDE. PILOT VERIFIED CORRECT ALTITUDE. RADAR READOUT SOMETIMES FAUTLY,radar readout sometimes fautly,radar readout,Method
19880623034849I,1321,2,UNABLE TO RAISE NOSE GEAR AFER TAKEOFF. RETURNED. GROUND LOCK PIN WAS NOT REMOVED BEFORE FLIGHT. CREW OVERSIGHT.   ,ground lock pin was not removed before flight .,ground lock pin,OtherScientificTerm
19880921056649I,1323,0,LOST DIRECTIONAL CONTROL AFTER TAKEOFF AND ROLLED. RECOVERED AND LANDED. FORGOT TO REMOVE EXTERNAL AILERON LOCK.   ,lost directional control after takeoff and rolled .,lost directional control,OtherScientificTerm
19880921056649I,1323,2,LOST DIRECTIONAL CONTROL AFTER TAKEOFF AND ROLLED. RECOVERED AND LANDED. FORGOT TO REMOVE EXTERNAL AILERON LOCK.   ,forgot to remove external aileron lock .,external aileron lock,OtherScientificTerm
19880711027479A,1324,2,ENGINE LOST POWER ON HOMEBUILT ON CLIMBOUT. CRASH LANDED.  HAD PLACED LUGGAGE ON PLASTIC GAS LINE AND KINKED IT.   ,had placed luggage on plastic gas line and kinked it .,plastic gas line,OtherScientificTerm
19880914038569A,1328,0,RIGHT COWL PANEL OPENED ON TAKEOFF CAUSED DRAG AND LOSS OF LIFT. LANDED OFF AIRPORT. IMPACT BENT THE WING SPAR.    ,right cowl panel opened on takeoff caused drag and loss of lift .,drag,OtherScientificTerm
19880812032459A,1329,0,"PARTIAL POWER LOSS ON CLIMBOUT. RETURNING,HIT FENCE AND AUTO SHORT OF RUNWAY. FAILED TO REMOVE COWLING BIRD COVERS.",partial power loss on climbout .,partial power loss,OtherScientificTerm
19880812032459A,1329,0,"PARTIAL POWER LOSS ON CLIMBOUT. RETURNING,HIT FENCE AND AUTO SHORT OF RUNWAY. FAILED TO REMOVE COWLING BIRD COVERS.",partial power loss on climbout .,climbout,OtherScientificTerm
19880711026239A,1333,0,MISSED APPROACH. FORCED LANDING IN FIELD. PILOT USED TO VERNIOR THROTTLE. UNSCREWED SAME BY TWISTING. NO MECHANICAL,missed approach .,missed approach,OtherScientificTerm
19880711026239A,1333,1,MISSED APPROACH. FORCED LANDING IN FIELD. PILOT USED TO VERNIOR THROTTLE. UNSCREWED SAME BY TWISTING. NO MECHANICAL,forced landing in field .,forced landing,OtherScientificTerm
19880807039859I,1334,2,ABORTED 2 TAKEOFFS DUE TO AIRCRAFT NOSE HEAVY. NO DEFECTS. PILOT COUNSELED ON USE OF TRIM TAB.                     ,pilot counseled on use of trim tab .,trim tab,OtherScientificTerm
19880910038059A,1338,0,FAILED TO DISCONNECT THE CHEMICAL FILLER HOSE PRIOR TO LIFTOFF FROM TRUCK PLATFORM. HELICOPTER ROLLED OVER.        ,failed to disconnect the chemical filler hose prior to liftoff from truck platform .,chemical filler hose,OtherScientificTerm
19880730028329A,1341,0,"HAD UNEVEN FUEL FLOW AND IMBALANCE. DIVERTED TO NEAREST AIRPORT, CRASHED AND BURNED. YAW DAMPER INOP.              ",had uneven fuel flow and imbalance .,uneven fuel flow,OtherScientificTerm
19880730028329A,1341,0,"HAD UNEVEN FUEL FLOW AND IMBALANCE. DIVERTED TO NEAREST AIRPORT, CRASHED AND BURNED. YAW DAMPER INOP.              ",had uneven fuel flow and imbalance .,imbalance,OtherScientificTerm
19880630042289I,1346,0,PIC REPORTED LOSING OIL PRESSURE AND ALTERNATOR. LANDED.FOUND ALTERNATOR CIRCUIT BREAKER OPEN AND BATTERY DEPLETED.,pic reported losing oil pressure and alternator .,losing oil pressure,OtherScientificTerm
19880630042289I,1346,0,PIC REPORTED LOSING OIL PRESSURE AND ALTERNATOR. LANDED.FOUND ALTERNATOR CIRCUIT BREAKER OPEN AND BATTERY DEPLETED.,pic reported losing oil pressure and alternator .,alternator,OtherScientificTerm
19881204069149I,1348,0,STUDENT PULLED AND SET PARKING BRAKE INSTEAD OF FLAPS. HIGHER SPEED RESULTED IN FLOAT. BRAKE SET MADE TIRE BLOW.   ,student pulled and set parking brake instead of flaps .,parking brake,OtherScientificTerm
19881204069149I,1348,1,STUDENT PULLED AND SET PARKING BRAKE INSTEAD OF FLAPS. HIGHER SPEED RESULTED IN FLOAT. BRAKE SET MADE TIRE BLOW.   ,higher speed resulted in float .,float,OtherScientificTerm
19881204069149I,1348,2,STUDENT PULLED AND SET PARKING BRAKE INSTEAD OF FLAPS. HIGHER SPEED RESULTED IN FLOAT. BRAKE SET MADE TIRE BLOW.   ,brake set made tire blow .,brake,OtherScientificTerm
19881006062739I,1350,2,UNABLE TO PRESSURIZE CABIN AFTER TAKEOFF. RETURNED. R-1 DOOR WAS OPEN. RECYCLED DOOR AND RESUMED FLIGHT.           ,r-1 door was open .,r-1 door,OtherScientificTerm
19881115058249A,1351,0,NO AILERON CONTROL ON TAKEOFF TOW. RELEASED TOW AND CRASHED INTO TREES. PINS HOLDING AILERON CONTROLS WERE MISSING.,no aileron control on takeoff tow .,aileron control,OtherScientificTerm
19881115058249A,1351,2,NO AILERON CONTROL ON TAKEOFF TOW. RELEASED TOW AND CRASHED INTO TREES. PINS HOLDING AILERON CONTROLS WERE MISSING.,pins holding aileron controls were missing .,aileron controls,OtherScientificTerm
19881228056929A,1353,0,ROUGH ENGINE AND PARTIAL POWER ON CLIMBOUT. HIT TREES ON RETURN. CARB HEAT LEVER TRAVEL WAS RESTRICTED.            ,rough engine and partial power on climbout .,partial power,OtherScientificTerm
19881228056929A,1353,2,ROUGH ENGINE AND PARTIAL POWER ON CLIMBOUT. HIT TREES ON RETURN. CARB HEAT LEVER TRAVEL WAS RESTRICTED.            ,carb heat lever travel was restricted .,carb heat lever travel,OtherScientificTerm
19880930042679A,1354,0,FAILED TO SECURE OIL CAP. ENGINE RAN OUT OF OIL. FORCED LANDING IN TREES. MEDICAL HAD EXPIRED.                     ,failed to secure oil cap .,oil cap,OtherScientificTerm
19880930042399A,1355,0,"ERRATIC FLIGHT ON CLIMBOUT. LOST CONTROL TURNING, DIVED INTO GROUND. IMPROPERLY LOCKED UPPER DOOR SECTION CAME OPEN",erratic flight on climbout .,erratic flight,OtherScientificTerm
19881130064879I,1358,2,BOTH ENGINES FLUCTUATING. LANDED AT FT LEONARD WOOD. NO FUEL WOULD DRAIN FROM SUMP. LATER WATER CAME FROM SUMP.    ,no fuel would drain from sump .,sump,OtherScientificTerm
19881130064879I,1358,3,BOTH ENGINES FLUCTUATING. LANDED AT FT LEONARD WOOD. NO FUEL WOULD DRAIN FROM SUMP. LATER WATER CAME FROM SUMP.    ,later water came from sump .,sump,OtherScientificTerm
19881006044739A,1361,0,PUT GEAR DOWN BY MISTAKE FOR WATER LANDING. AMPHIBIAN FLIPPED OVER. REPORTED ELEVATOR TRIM BROKE. NO DEFECTS NOTED.,put gear down by mistake for water landing .,water landing,Task
19881006044739A,1361,1,PUT GEAR DOWN BY MISTAKE FOR WATER LANDING. AMPHIBIAN FLIPPED OVER. REPORTED ELEVATOR TRIM BROKE. NO DEFECTS NOTED.,amphibian flipped over .,amphibian,OtherScientificTerm
19881230068779I,1362,0,TAKEOFF WARNING HORN WHEN THROTTLES WERE ADVANCED. ABORTED. RESET STABILIZER TRIM AND RETURNED TO TAKEOFF AGAIN.   ,takeoff warning horn when throttles were advanced .,throttles,OtherScientificTerm
19890331021799I,1363,0,AFTER SWITCHING TANKS FUEL FLOW DIMINISHED TILL ENGINE SPUTTERING CAUSED FORCED LANDING. FUEL WAS CONTAMINATED.    ,after switching tanks fuel flow diminished till engine sputtering caused forced landing .,fuel flow,OtherScientificTerm
19890331021799I,1363,0,AFTER SWITCHING TANKS FUEL FLOW DIMINISHED TILL ENGINE SPUTTERING CAUSED FORCED LANDING. FUEL WAS CONTAMINATED.    ,after switching tanks fuel flow diminished till engine sputtering caused forced landing .,engine sputtering,Method
19890331021799I,1363,1,AFTER SWITCHING TANKS FUEL FLOW DIMINISHED TILL ENGINE SPUTTERING CAUSED FORCED LANDING. FUEL WAS CONTAMINATED.    ,fuel was contaminated .,fuel,OtherScientificTerm
19890509021309I,1365,0,REPORTED NO GEAR LIGHTS. LANDED SAFELY AFTER GEAR DOWN FLYBY. GEAR LIGHTS DIM DUE TO NAV LIGHTS ON. HARD TO SEE.   ,reported no gear lights .,gear lights,OtherScientificTerm
19890509021309I,1365,2,REPORTED NO GEAR LIGHTS. LANDED SAFELY AFTER GEAR DOWN FLYBY. GEAR LIGHTS DIM DUE TO NAV LIGHTS ON. HARD TO SEE.   ,gear lights dim due to nav lights on .,gear lights,OtherScientificTerm
19890502019819I,1372,2,UNABLE TO RETRACT RIGHT MAIN GEAR ON CLIMBOUT. RETURNED AFTER DUMPING FUEL. LANDING GEAR SAFETY PIN WAS IN PLACE.  ,landing gear safety pin was in place .,landing gear safety pin,OtherScientificTerm
19890321019889I,1375,2,UNABLE TO RETRACT GEAR. RETURNED AND LANDED SAFELY. NOSE GEAR LOCK PINS INSTALLED. REMOVED AND RESUMED FLIGHT.     ,nose gear lock pins installed .,nose gear lock pins,OtherScientificTerm
19890308009319I,1376,0,STUDENT DELAYED GEAR EXTENSION ON SIMULATED ENGINE FAILURE. TOWER ADVISED GEAR UP. LOWERED GEAR AND LANDED.        ,student delayed gear extension on simulated engine failure .,simulated engine failure,OtherScientificTerm
19890421019839I,1377,0,NR2 FIRE WARNING ON CLIMBOUT. SHUT ENGINE DOWN AND RETURNED. FOUND BIRD NEST BEING BUILT IN ENGINE INTAKE. NO FIRE.,nr2 fire warning on climbout .,nr2 fire warning,Method
19890221013499I,1378,1,ELEVATOR PARTIALLY JAMMED IN CRUISE. EMERGENCY LANDING AT BURLINGTON WITHOUT INCIDENT. ICE IN HULL CAUSED PROBLEM. ,emergency landing at burlington without incident .,emergency landing,Task
19890324004579A,1382,2,NOSED UP ON LIFTOFF. UNABLE TO COMPENSATE AND STALLED. CONTROL STICK IN FRONT COCKPIT WAS TIED AFT BY THE SEATBELT.,control stick in front cockpit was tied aft by the seatbelt .,control stick,OtherScientificTerm
19890324004579A,1382,2,NOSED UP ON LIFTOFF. UNABLE TO COMPENSATE AND STALLED. CONTROL STICK IN FRONT COCKPIT WAS TIED AFT BY THE SEATBELT.,control stick in front cockpit was tied aft by the seatbelt .,seatbelt,OtherScientificTerm
19890215010129I,1383,0,SHUT DOWN ENGINE BECAUSE OF OIL LEAK AND PRESSURE FLUCTUATION. LANDED SAFELY. FOUND LOOSE OIL DIPSTICK.            ,shut down engine because of oil leak and pressure fluctuation .,oil leak,OtherScientificTerm
19890215010129I,1383,0,SHUT DOWN ENGINE BECAUSE OF OIL LEAK AND PRESSURE FLUCTUATION. LANDED SAFELY. FOUND LOOSE OIL DIPSTICK.            ,shut down engine because of oil leak and pressure fluctuation .,pressure fluctuation,OtherScientificTerm
19890503010699A,1384,0,CONFLICTING REPORTS FROM CFI AND STUDENT. LOST RIGHT ENGINE ON TAKEOFF DUE FUEL PUMPS OFF. IMPROPER CFI PROCEDURES.,conflicting reports from cfi and student .,cfi,Method
19890503010699A,1384,2,CONFLICTING REPORTS FROM CFI AND STUDENT. LOST RIGHT ENGINE ON TAKEOFF DUE FUEL PUMPS OFF. IMPROPER CFI PROCEDURES.,improper cfi procedures .,cfi procedures,Method
19890220017259I,1385,2,SMOKE IN COCKPIT AFTER HEATER TURNED ON. RETURNED. OIL SPILL DURING PREFLIGHT SERVICE WAS SOURCE OF SMOKE.         ,oil spill during preflight service was source of smoke .,oil spill,OtherScientificTerm
19890206009289I,1386,1,NOSE GEAR LEFT RUNWAY WHILE MAKING 180 DEGREE TURN. PILOT LOWT DIRECTIONAL CONTROL. MISUSED THROTTLES.             ,pilot lowt directional control .,pilot lowt directional control,Method
19890206009289I,1386,2,NOSE GEAR LEFT RUNWAY WHILE MAKING 180 DEGREE TURN. PILOT LOWT DIRECTIONAL CONTROL. MISUSED THROTTLES.             ,misused throttles .,misused throttles,OtherScientificTerm
19890125022859I,1388,0,LEFT ENGINE FAILED WHEN FUEL BOOST PUMP SET ON HIGH. SAFE LANDING. UNFAMILIAR SWITCHES AND PILOT FLOODED ENGINE.   ,left engine failed when fuel boost pump set on high .,fuel boost pump,Method
19890211010529I,1390,0,REPORTED AN OIL LEAK AFTER TAKEOFF. RETURNED. LANDED SAFELY. PILOT FORGOT TO REPLACE OIL CAP AFTER OIL CHANGE.     ,reported an oil leak after takeoff .,oil leak,OtherScientificTerm
19890211010529I,1390,3,REPORTED AN OIL LEAK AFTER TAKEOFF. RETURNED. LANDED SAFELY. PILOT FORGOT TO REPLACE OIL CAP AFTER OIL CHANGE.     ,pilot forgot to replace oil cap after oil change .,oil cap,OtherScientificTerm
19890728051289I,1391,1,CABIN DOOR CAME AJAR AT TOP INFLIGHT. PRECAUTIONARY LANDING. TOP LATCH NOT ENGAGED.                                ,precautionary landing .,precautionary landing,Task
19890723054159I,1393,0,AFTER LANDING IT WAS DETERMINED THERE WAS INSUFFICIENT NUMBER OF SEATS AND OXYGEN MASKS FOR PASSENGERS ONBOARD.    ,after landing it was determined there was insufficient number of seats and oxygen masks for passengers onboard .,oxygen masks,OtherScientificTerm
19890619031449I,1396,2,OIL COVERED WINDSHIELD. EMERGENCY LANDING IN FIELD. OIL CAP DIPSTICK WAS MISSING. HAD PRIOR OIL CHANGE.            ,oil cap dipstick was missing .,oil cap dipstick,OtherScientificTerm
19890716038839I,1399,0,ENGINE FAILED ON GEAR RETRACTION. LANDED GEAR UP ON SAME RUNWAY. FOUND WATER IN FUEL.                              ,engine failed on gear retraction .,gear retraction,OtherScientificTerm
19890714022489A,1400,2,"NOT ACCELERATING ON TAKEOFF, ABORTED AND RAN OFF END OF RUNWAY. HIT FENCE AND A VAN. PARKING BRAKE NOT RELEASED.   ",parking brake not released .,parking brake,OtherScientificTerm
19890714042979I,1401,0,FLUCTUATING ENGINE OIL PRESSURE. PRECAUTIONARY LANDING. DISCOVERED A LOOSE OIL FILTER CAP.                         ,fluctuating engine oil pressure .,fluctuating engine oil pressure,OtherScientificTerm
19890714042979I,1401,1,FLUCTUATING ENGINE OIL PRESSURE. PRECAUTIONARY LANDING. DISCOVERED A LOOSE OIL FILTER CAP.                         ,precautionary landing .,precautionary landing,Task
19890714042979I,1401,2,FLUCTUATING ENGINE OIL PRESSURE. PRECAUTIONARY LANDING. DISCOVERED A LOOSE OIL FILTER CAP.                         ,discovered a loose oil filter cap .,loose oil filter cap,OtherScientificTerm
19890523030589I,1403,0,LOW OIL PRESSURE AND OIL LEAK INFLIGHT. SHUT DOWN. LANDED FAST AND BLEW 2 TIRES BRAKING. OIL CAP LOCK TANG UNLOCKED,low oil pressure and oil leak inflight .,low oil pressure,OtherScientificTerm
19890528027179I,1405,0,LOST DIRECTIONAL CONTROL ON ROLLOUT. VEERED OFF RUNWAY INTO DITCH. A BOTTLE HAD LODGED UNDER LEFT RUDDER PEDAL.    ,lost directional control on rollout .,directional control,OtherScientificTerm
19890804027359A,1408,0,ON TEST FLIGHT UNABLE TO UNFEATHER LEFT ENGINE THAT HAS HYDRAULIC PUMP. LACKED KNOWLEDGE OF ALTERNATE PROCEDURES.  ,on test flight unable to unfeather left engine that has hydraulic pump .,hydraulic pump,Method
19890727025429A,1411,0,ENGINE QUIT DURING AN AEROBATIC MANUEVER. AIRCRAFT STALLED AND SPUN INTO TREES. FOUND PRIMER UNLOCKED.             ,engine quit during an aerobatic manuever .,aerobatic manuever,OtherScientificTerm
19890804027709A,1416,0,"ON LANDING, NO BRAKES, NO FLAPS, PROPS MALFUNCTIONED. UNABLE TO STOP. RAN OFF END OF RUNWAY.                       ","on landing , no brakes , no flaps , props malfunctioned .",brakes,OtherScientificTerm
19890830032899I,1417,0,HAD A PILOTLESS GLIDER IN TOW ON TAKEOFF. GLIDER PITCHED UP AND LIFTED TAIL. PROP HIT GROUND BEFORE TAIL LOWERED.  ,had a pilotless glider in tow on takeoff .,pilotless glider,Method
19890830032899I,1417,2,HAD A PILOTLESS GLIDER IN TOW ON TAKEOFF. GLIDER PITCHED UP AND LIFTED TAIL. PROP HIT GROUND BEFORE TAIL LOWERED.  ,prop hit ground before tail lowered .,prop,OtherScientificTerm
19891030056269I,1418,0,ENGINE COWLING OPENED ON CLIMBOUT. DECLARED EMERGENCY AND RETURNED. NO CAUSE FOR INFLIGHT OPENING FOUND.           ,engine cowling opened on climbout .,engine cowling,OtherScientificTerm
19890920035599A,1419,0,FAILED TO RECOGNIZE OFFSET RUDDER TRIM OR CORRECT SWERVE ON TAKEOFF. ABORTED LATE.IMPROPER PROCEDURES CAUSED OVERUN,failed to recognize offset rudder trim or correct swerve on takeoff .,offset rudder trim,OtherScientificTerm
19890905048219I,1420,3,UNSAFE GEAR LIGHT WHEN HANDLE UP. RETURNED. LANDED SAFELY. NOSE GEAR GROUND LOCK PIN NOT POSITIONED PROPERLY.      ,nose gear ground lock pin not positioned properly .,nose gear ground lock pin,OtherScientificTerm
19891026056559I,1424,1,SAW TOP HALF OF CABIN DOOR AJAR. PRECAUTIONARY LANDING. FOUND DOOR SUPPORT ROD BROKEN. MADE REPAIRS AND CONTINUED. ,precautionary landing .,precautionary landing,Task
19891010039559A,1428,0,HELICOPTER ROLLED OVER ON LIFTING FROM OIL PLATFORM PAD. LEFT REAR TIEDOWN STRAP WAS STILL SECURED.                ,helicopter rolled over on lifting from oil platform pad .,helicopter,OtherScientificTerm
19890826031889A,1429,0,ENGINE RPM DROP AND VIBRATION. HIT SEVERAL OBSTRUCTIONS ON FORCED LANDING. INDICATES OIL TANK VALVE WAS OFF.       ,engine rpm drop and vibration .,vibration,OtherScientificTerm
19890826031889A,1429,1,ENGINE RPM DROP AND VIBRATION. HIT SEVERAL OBSTRUCTIONS ON FORCED LANDING. INDICATES OIL TANK VALVE WAS OFF.       ,hit several obstructions on forced landing .,forced landing,OtherScientificTerm
19890826031889A,1429,2,ENGINE RPM DROP AND VIBRATION. HIT SEVERAL OBSTRUCTIONS ON FORCED LANDING. INDICATES OIL TANK VALVE WAS OFF.       ,indicates oil tank valve was off .,oil tank valve,OtherScientificTerm
19890924035929A,1431,0,FIRST SOLO IN TAIL WHEEL AIRCRAFT. PUSHED TRIM KNOB INSTEAD OF POWER ON FINAL TOO LOW PUT IT INTO TREES OFF RUNWAY.,first solo in tail wheel aircraft .,tail wheel aircraft,Method
19891105044249A,1435,5,LANDED. DROPPED PASSENGER. ROSE TO LAND ON FAR SIDE OF WIRES. BURNERS FAILED. HIT WIRES. ACTUATOR WIRE WAS BROKEN. ,actuator wire was broken .,actuator wire,OtherScientificTerm
19891207063649I,1439,0,OIL EXHAUSTION ON STUDENT CROSS-COUNTRY FLIGHT. FORCED LANDING. OIL FILLER CAP NOT SECURED. ENGINE OIL SIPHONED OUT,oil exhaustion on student cross-country flight .,oil exhaustion,OtherScientificTerm
19891207063649I,1439,0,OIL EXHAUSTION ON STUDENT CROSS-COUNTRY FLIGHT. FORCED LANDING. OIL FILLER CAP NOT SECURED. ENGINE OIL SIPHONED OUT,oil exhaustion on student cross-country flight .,student cross-country flight,OtherScientificTerm
19891207063649I,1439,1,OIL EXHAUSTION ON STUDENT CROSS-COUNTRY FLIGHT. FORCED LANDING. OIL FILLER CAP NOT SECURED. ENGINE OIL SIPHONED OUT,forced landing .,forced landing,OtherScientificTerm
19891207063649I,1439,3,OIL EXHAUSTION ON STUDENT CROSS-COUNTRY FLIGHT. FORCED LANDING. OIL FILLER CAP NOT SECURED. ENGINE OIL SIPHONED OUT,engine oil siphoned out,engine oil,OtherScientificTerm
19900116000959A,1442,1,FIRE ERUPTED STARTING ENGINE. FAILED TO NOTE LOOSE COWLING. NO AIR FILTER. FUEL LINE NOT CAPPED.                   ,failed to note loose cowling .,loose cowling,OtherScientificTerm
19900116000959A,1442,2,FIRE ERUPTED STARTING ENGINE. FAILED TO NOTE LOOSE COWLING. NO AIR FILTER. FUEL LINE NOT CAPPED.                   ,no air filter .,air filter,Method
19900130001369A,1443,0,ENGINE COWLING CAME LOOSE ON TEST FLIGHT. EMERGENCY LANDING DUE TO DAMAGED ROTORS.                                 ,engine cowling came loose on test flight .,engine cowling,OtherScientificTerm
19900130001369A,1443,1,ENGINE COWLING CAME LOOSE ON TEST FLIGHT. EMERGENCY LANDING DUE TO DAMAGED ROTORS.                                 ,emergency landing due to damaged rotors .,emergency landing,Task
19900130001369A,1443,1,ENGINE COWLING CAME LOOSE ON TEST FLIGHT. EMERGENCY LANDING DUE TO DAMAGED ROTORS.                                 ,emergency landing due to damaged rotors .,damaged rotors,OtherScientificTerm
19900203028129I,1444,4,PARTIAL POWER LOST ON GLIDER TOW. UNHOOKED GLIDER. LANDED SHORT OF RUNWAY. NOSED OVER. HAD OIL STARVATION.         ,had oil starvation .,oil starvation,OtherScientificTerm
19900201001409A,1445,1,LIFTED OFF TRAILER TO REPARK. ENCOUNTERED DYNAMIC ROLLOVER. A SKID WAS STILL TIED DOWN.                            ,encountered dynamic rollover .,dynamic rollover,OtherScientificTerm
