,c5_id,doc_idx,sent_idx,c119_input,sentence,entities
1865,19910711027079A,1546,0,DEBRIS IN COCKPIT BLINDED PILOT ON SWATH RUN. PULLED UP HIT TREES LANDED ON ROAD OVERSHOT INTO FENCE AND TREES.    ,debris in cockpit blinded pilot on swath run .,"[4, 4, 'PER']"
1866,19910711027079A,1546,1,DEBRIS IN COCKPIT BLINDED PILOT ON SWATH RUN. PULLED UP HIT TREES LANDED ON ROAD OVERSHOT INTO FENCE AND TREES.    ,pulled up hit trees landed on road overshot into fence and trees .,"[12, 12, 'VEH']"
1867,19910711027079A,1546,1,DEBRIS IN COCKPIT BLINDED PILOT ON SWATH RUN. PULLED UP HIT TREES LANDED ON ROAD OVERSHOT INTO FENCE AND TREES.    ,pulled up hit trees landed on road overshot into fence and trees .,"[15, 15, 'FAC']"
1868,19910711027079A,1546,1,DEBRIS IN COCKPIT BLINDED PILOT ON SWATH RUN. PULLED UP HIT TREES LANDED ON ROAD OVERSHOT INTO FENCE AND TREES.    ,pulled up hit trees landed on road overshot into fence and trees .,"[18, 18, 'FAC']"
1869,19910623033909I,1547,0,CAPTAIN SET TRANSPONDER TO INCORRECT BEACON CODE. WAS NOT RADAR IDENTIFIED UNTIL 32 MINUTES INTO THE FLIGHT.       ,captain set transponder to incorrect beacon code .,"[0, 0, 'PER']"
1870,19910714027129A,1548,1,BOTH ENGINES QUIT. DITCHED IN OCEAN NEAR SHORE. POSSIBLY NOT REFUELED PROPERLY LAST REFUELING.                     ,ditched in ocean near shore .,"[6, 6, 'LOC']"
1871,19910714027129A,1548,1,BOTH ENGINES QUIT. DITCHED IN OCEAN NEAR SHORE. POSSIBLY NOT REFUELED PROPERLY LAST REFUELING.                     ,ditched in ocean near shore .,"[8, 8, 'LOC']"
1872,19910501013919A,1550,2,LOST POWER RIGHT ENGINE.FEATHERED BUT UNABLE MAINTAIN FLIGHT.LANDING ON HIGHWAY HIT A TRUCK.AIR FILTER WAS BLOCKED.,landing on highway hit a truck .,"[13, 13, 'FAC']"
1873,19910501013919A,1550,2,LOST POWER RIGHT ENGINE.FEATHERED BUT UNABLE MAINTAIN FLIGHT.LANDING ON HIGHWAY HIT A TRUCK.AIR FILTER WAS BLOCKED.,landing on highway hit a truck .,"[16, 16, 'VEH']"
1874,19910529040899I,1551,0,PILOT SWITCHED TANKS AND SAW FUEL SIPHONING FROM TANK FILLER CAP. PRECAUTIONARY OFF AIRPORT LANDING.               ,pilot switched tanks and saw fuel siphoning from tank filler cap .,"[0, 0, 'PER']"
1875,19910529040899I,1551,1,PILOT SWITCHED TANKS AND SAW FUEL SIPHONING FROM TANK FILLER CAP. PRECAUTIONARY OFF AIRPORT LANDING.               ,precautionary off airport landing .,"[14, 14, 'FAC']"
1876,19910527020289A,1552,2,USED BOLT FOR CONTROL LOCK. OVERLOOKED PRIOR TAKEOFF. ABORTED AFTER LIFTOFF HIT RUNWAY NOSE FIRST. CRUSHED FIREWALL,aborted after liftoff hit runway nose first .,"[14, 14, 'FAC']"
1877,19910516016279A,1553,0,ENGINE LOST POWER ON CLIMBOUT WITH FOUR JUMPERS ON BOARD. OVERSHOT OPEN FIELD. SERVERE CARBURETOR ICING CONDITIONS.,engine lost power on climbout with four jumpers on board .,"[7, 7, 'PER']"
1878,19910516016279A,1553,1,ENGINE LOST POWER ON CLIMBOUT WITH FOUR JUMPERS ON BOARD. OVERSHOT OPEN FIELD. SERVERE CARBURETOR ICING CONDITIONS.,overshot open field .,"[13, 13, 'LOC']"
1879,19911012056829I,1554,1,ENGINE LOST POWER ON APPROACH. LANDED SHORT OF RUNWAY. FUEL WAS CONTAMINATED.                                      ,landed short of runway .,"[9, 9, 'FAC']"
1880,19910724029799A,1555,1,"EARLY LIFT OFF WITH 30 DEGREES FLAPS. STAYED BEHIND POWER CURVE,STALLED AVOIDING RISING TERRAIN. AT GROSS WEIGHT.  ","stayed behind power curve , stalled avoiding rising terrain .","[16, 16, 'LOC']"
1881,19910827036839A,1556,2,LOST POWER ON TAKEOFF.ABORTED. STRUCK AIRPORT FENCE. BLOCKED EXHAUST MANIFOLD. ADVISED NOT TO FLY. NO FERRY PERMIT.,struck airport fence .,"[8, 8, 'FAC']"
1882,19910827036839A,1556,5,LOST POWER ON TAKEOFF.ABORTED. STRUCK AIRPORT FENCE. BLOCKED EXHAUST MANIFOLD. ADVISED NOT TO FLY. NO FERRY PERMIT.,no ferry permit .,"[21, 21, 'VEH']"
1883,19910903037789A,1558,1,LOST OIL PRESSURE. OVERSHOT RUNWAY. OVERTURNED INTUNDRA. OIL FILLER CAP NOT SECURED. BALL TYPE CHECK VALVE NOT USED,overshot runway .,"[5, 5, 'FAC']"
1884,19910903037789A,1558,2,LOST OIL PRESSURE. OVERSHOT RUNWAY. OVERTURNED INTUNDRA. OIL FILLER CAP NOT SECURED. BALL TYPE CHECK VALVE NOT USED,overturned intundra .,"[8, 8, 'VEH']"
1885,19910816034689A,1559,1,OIL ON WINDSHIELD ON CLIMBOUT. MADE A 180 TO COME BACK TO RUNWAY. COLLIDED WITH A FENCE. OIL FILLER CAP NOT SECURED,made a 180 to come back to runway .,"[13, 13, 'FAC']"
1886,19910816034689A,1559,2,OIL ON WINDSHIELD ON CLIMBOUT. MADE A 180 TO COME BACK TO RUNWAY. COLLIDED WITH A FENCE. OIL FILLER CAP NOT SECURED,collided with a fence .,"[18, 18, 'FAC']"
1887,19910902037379A,1560,2,ENGINE QUIT ON TAKEOFF CLIMB. ON FORCED LANDING STRUCK TREE. DID NOT USE BOOST PUMP PER AIRCRAFT FLIGHT MANUAL.    ,did not use boost pump per aircraft flight manual .,"[18, 18, 'VEH']"
1888,19911010045609A,1561,1,TOOK OFF WITH RIGHT AILERON CONTROL LOCK IN PLACE. MADE LEFT UNCONTROLLED TURN INTO AIRPORT FENCE.                 ,made left uncontrolled turn into airport fence .,"[15, 15, 'FAC']"
1889,19910907044549A,1564,0,SET AMPHIBIAN PARKING BRAKE AT MOORING. OVERLOOKED BRAKE ON FOR LANDING AT AIRPORT. VEERED OFF RUNWAY. NOSED OVER. ,set amphibian parking brake at mooring .,"[1, 1, 'VEH']"
1890,19910907044549A,1564,1,SET AMPHIBIAN PARKING BRAKE AT MOORING. OVERLOOKED BRAKE ON FOR LANDING AT AIRPORT. VEERED OFF RUNWAY. NOSED OVER. ,overlooked brake on for landing at airport .,"[13, 13, 'FAC']"
1891,19910907044549A,1564,2,SET AMPHIBIAN PARKING BRAKE AT MOORING. OVERLOOKED BRAKE ON FOR LANDING AT AIRPORT. VEERED OFF RUNWAY. NOSED OVER. ,veered off runway .,"[17, 17, 'FAC']"
1892,19910724029759A,1565,1,ENGINE QUIT ON AERIAL FIRE BURN SURVEY. LANDED ON SLOPE. ROLLED OVER. DEPARTED MINIMUM FUEL. DEPLETED BY LEAKY SUMP,landed on slope .,"[10, 10, 'LOC']"
1893,19910810038269I,1566,1,NOTICED FUEL VENTING OVERBOARD. EMERGENCY LANDING AT CLOSED AIRPORT. FUEL CAPS PUT ON WRONG.                       ,emergency landing at closed airport .,"[9, 9, 'FAC']"
1894,19910721030579A,1567,1,ENGINE QUIT ON CLIMBOUT. TRIED TO LAND ON ADJACENT RUNWAY BUT SETTLED IN STEEP TURN. HIT FENCE. WATER IN FUEL.     ,tried to land on adjacent runway but settled in steep turn .,"[10, 10, 'FAC']"
1895,19910721030579A,1567,2,ENGINE QUIT ON CLIMBOUT. TRIED TO LAND ON ADJACENT RUNWAY BUT SETTLED IN STEEP TURN. HIT FENCE. WATER IN FUEL.     ,hit fence .,"[18, 18, 'FAC']"
1896,19911012045979A,1568,1,"UNCONTROLLED RIGHT TURN ON LIFTOFF,UNABLE TO CORRECT. DUAL CONTROL BLOCKED BY PASSENGERS LEG. DEBRIS INJURIES.     ",dual control blocked by passengers leg .,"[14, 14, 'PER']"
1897,19911011046049A,1569,0,FAILED TO UNFASTEN A STRAP HOLDING A SKID ON TRAILER. HELICOPTER FELL OVER ON ITS SIDE DURING ATTEMPTED LIFTOFF.   ,failed to unfasten a strap holding a skid on trailer .,"[9, 9, 'VEH']"
1898,19911011046049A,1569,1,FAILED TO UNFASTEN A STRAP HOLDING A SKID ON TRAILER. HELICOPTER FELL OVER ON ITS SIDE DURING ATTEMPTED LIFTOFF.   ,helicopter fell over on its side during attempted liftoff .,"[11, 11, 'VEH']"
1899,19911011046049A,1569,1,FAILED TO UNFASTEN A STRAP HOLDING A SKID ON TRAILER. HELICOPTER FELL OVER ON ITS SIDE DURING ATTEMPTED LIFTOFF.   ,helicopter fell over on its side during attempted liftoff .,"[15, 15, 'VEH']"
1900,19911101048839A,1571,0,ON LIFT OFF AIRCRAFT MADE TIGHT LEFT TURN. IMPACTED BETWEEN RUNWAYS. AUTOPILOT ON. CFI UNFAMILIAR WITH DISCONNECT. ,on lift off aircraft made tight left turn .,"[3, 3, 'VEH']"
1901,19911101048839A,1571,1,ON LIFT OFF AIRCRAFT MADE TIGHT LEFT TURN. IMPACTED BETWEEN RUNWAYS. AUTOPILOT ON. CFI UNFAMILIAR WITH DISCONNECT. ,impacted between runways .,"[11, 11, 'FAC']"
1902,19911026048109A,1572,1,OIL ON WINDSCREEN. STRUCK TREES TRYING FOR PRECAUTIONARY LANDING. FOUND OIL FILLER CAP NOT SECURED.                ,struck trees trying for precautionary landing .,"[5, 5, 'FAC']"
1903,19911128053639A,1573,1,ENGINES LOST POWER ON CLIMBOUT. CRASH LANDED OFF END RUNWAY. LINEMAN HAD FUELED CONVAIR WITH JET FUEL INSTEAD AVGAS,crash landed off end runway .,"[10, 10, 'FAC']"
1904,19911128053639A,1573,2,ENGINES LOST POWER ON CLIMBOUT. CRASH LANDED OFF END RUNWAY. LINEMAN HAD FUELED CONVAIR WITH JET FUEL INSTEAD AVGAS,lineman had fueled convair with jet fuel instead avgas .,"[12, 12, 'PER']"
1905,19911128053639A,1573,2,ENGINES LOST POWER ON CLIMBOUT. CRASH LANDED OFF END RUNWAY. LINEMAN HAD FUELED CONVAIR WITH JET FUEL INSTEAD AVGAS,lineman had fueled convair with jet fuel instead avgas .,"[15, 15, 'VEH']"
1906,19911128053639A,1573,2,ENGINES LOST POWER ON CLIMBOUT. CRASH LANDED OFF END RUNWAY. LINEMAN HAD FUELED CONVAIR WITH JET FUEL INSTEAD AVGAS,lineman had fueled convair with jet fuel instead avgas .,"[20, 20, 'VEH']"
1907,19920216040189A,1574,1,LOST POWER EN ROUTE. STRUCK A TREE LANDING ON A ROAD AT NIGHT. FOUND WATER IN THE FUEL.                            ,struck a tree landing on a road at night .,"[11, 11, 'FAC']"
1908,19920131005599I,1577,0,AIRCRAFT DEPARTED WITHOUT THE EMERGENCY ESCAPE HATCH PROPERLY LATCHED. RETURNED. HATCH SECURED AFTER LANDING.      ,aircraft departed without the emergency escape hatch properly latched .,"[0, 0, 'VEH']"
1909,19920302007059I,1579,0,PUMPED WATER FROM FLOATS WHILE DRIFTING TOWARDS A BRIDGE. TAKEOFF ATTEMPTED. ABORTED. AIRCRAFT NOSED OVER.         ,pumped water from floats while drifting towards a bridge .,"[8, 8, 'FAC']"
1910,19920302007059I,1579,3,PUMPED WATER FROM FLOATS WHILE DRIFTING TOWARDS A BRIDGE. TAKEOFF ATTEMPTED. ABORTED. AIRCRAFT NOSED OVER.         ,aircraft nosed over .,"[15, 15, 'VEH']"
1911,19920301008169I,1581,0,"DURING NR2 ENGINE RUNUP ON TAXIWAY SEVERAL LARGE PIECES OF ASPHALT WERE HURLED INTO AIR,HIT TAIL ON MAINTENANCE RUN","during nr2 engine runup on taxiway several large pieces of asphalt were hurled into air , hit tail on maintenance run","[2, 2, 'VEH']"
1912,19911128053699A,1582,2,NEGLECTED TO REMOVE CONTROL LOCK. ABORTED TAKEOFF UPON DISCOVERY. RAN OFF END RUNWAY. STRUCK LIGHTS AND A FENCE.   ,ran off end runway .,"[14, 14, 'FAC']"
1913,19911222062669I,1583,0,AFTER LIFTOFF PILOT NOTICED RIGHT FUEL CAP MISSING. ABORTED. LANDED ON SAME RUNWAY. RAN OFF SIDE OF RUNWAY.        ,after liftoff pilot noticed right fuel cap missing .,"[2, 2, 'PER']"
1914,19911222062669I,1583,2,AFTER LIFTOFF PILOT NOTICED RIGHT FUEL CAP MISSING. ABORTED. LANDED ON SAME RUNWAY. RAN OFF SIDE OF RUNWAY.        ,landed on same runway .,"[14, 14, 'FAC']"
1915,19911222062669I,1583,3,AFTER LIFTOFF PILOT NOTICED RIGHT FUEL CAP MISSING. ABORTED. LANDED ON SAME RUNWAY. RAN OFF SIDE OF RUNWAY.        ,ran off side of runway .,"[20, 20, 'FAC']"
1916,19911220057019A,1584,0,WRECKAGE INDICATES PILOT EXERTED CONTROL PRESSURE WITH AUTOPILOT ON CAUSING RUNAWAY TRIM LOST CONTROL AND CRASHED. ,wreckage indicates pilot exerted control pressure with autopilot on causing runaway trim lost control and crashed .,"[2, 2, 'PER']"
1917,19920126001119A,1585,0,STUDENT ON FIRST SOLO. WINDOW POPPED OPEN. LOST CONTROL AND RAN OFF RUNWAY TRYING TO CLOSE WINDOW.                 ,student on first solo .,"[0, 0, 'PER']"
1918,19920126001119A,1585,2,STUDENT ON FIRST SOLO. WINDOW POPPED OPEN. LOST CONTROL AND RAN OFF RUNWAY TRYING TO CLOSE WINDOW.                 ,lost control and ran off runway trying to close window .,"[14, 14, 'FAC']"
1919,19911122053369A,1587,1,CABIN DOOR OPENED ON TAKEOFF ROLL. ABORTED AND RAN OFF END OF RUNWAY. NOSE GEAR COLLAPSED.                         ,aborted and ran off end of runway .,"[13, 13, 'FAC']"
1920,19920307005539A,1589,1,ENGINE QUIT. COLLIDED WITH A BUILDING ON FORCED LANDING. FOUND WATER IN FUEL FROM A FIELD FUEL TRUCK.              ,collided with a building on forced landing .,"[6, 6, 'FAC']"
1921,19920307005539A,1589,2,ENGINE QUIT. COLLIDED WITH A BUILDING ON FORCED LANDING. FOUND WATER IN FUEL FROM A FIELD FUEL TRUCK.              ,found water in fuel from a field fuel truck .,"[17, 17, 'LOC']"
1922,19920307005539A,1589,2,ENGINE QUIT. COLLIDED WITH A BUILDING ON FORCED LANDING. FOUND WATER IN FUEL FROM A FIELD FUEL TRUCK.              ,found water in fuel from a field fuel truck .,"[19, 19, 'VEH']"
1923,19911226057229I,1590,1,ENGINE LOST POWER AFTER TAKEOFF. LANDED IN FIELD. FOUND ICE JAM IN SUMP DRAIN BEFORE FLIGHT.                       ,landed in field .,"[8, 8, 'LOC']"
1924,19920305005079A,1591,2,ON LOADING TAIL HIT RAMP. ON TAKEOFF REPORTED JAMMED ELEVATORS WANTED RETURN. TRAFFIC ON RUNWAY. LOST CONTROL.     ,traffic on runway .,"[14, 14, 'PER']"
1925,19920305005079A,1591,2,ON LOADING TAIL HIT RAMP. ON TAKEOFF REPORTED JAMMED ELEVATORS WANTED RETURN. TRAFFIC ON RUNWAY. LOST CONTROL.     ,traffic on runway .,"[16, 16, 'FAC']"
1926,19920308005309A,1592,3,LEFT ENGINE SHUT DOWN FOR TRAINING. RESTART UNSUCCESSFUL. NO SAFE GEAR INDICATION. LANDED IN FIELD NEXT TO AIRPORT.,landed in field next to airport .,"[17, 17, 'LOC']"
1927,19920308005309A,1592,3,LEFT ENGINE SHUT DOWN FOR TRAINING. RESTART UNSUCCESSFUL. NO SAFE GEAR INDICATION. LANDED IN FIELD NEXT TO AIRPORT.,landed in field next to airport .,"[20, 20, 'FAC']"
1928,19911124053449A,1594,0,OVERFILLED LEFT WING TANK FROM FUSELAGE FERRY TANK CAUSING OVER PRESSURE AND EXPANSION OF TANK.BUCKLED WING SKIN.  ,overfilled left wing tank from fuselage ferry tank causing over pressure and expansion of tank .,"[6, 6, 'VEH']"
1929,19911124053449A,1594,0,OVERFILLED LEFT WING TANK FROM FUSELAGE FERRY TANK CAUSING OVER PRESSURE AND EXPANSION OF TANK.BUCKLED WING SKIN.  ,overfilled left wing tank from fuselage ferry tank causing over pressure and expansion of tank .,"[7, 7, 'VEH']"
1930,19911102056059I,1595,2,GLIDER CANOPY OPENED DURING TAKEOFF AND UNABLE TO LATCH. HELD IT SHUT. ON RELEASE PILOT LANDED. LATCH DID NOT FAIL.,on release pilot landed .,"[16, 16, 'PER']"
1931,19911031048229A,1597,0,ROLLED OVER SIDEWAYS INTO OCEAN WHILE ATTEMPTING TO LIFT OFF SHIPBOARD HELIPAD. HAD NEGLECTED TO UNTIE RIGHT SKID. ,rolled over sideways into ocean while attempting to lift off shipboard helipad .,"[11, 11, 'FAC']"
1932,19920229007939A,1599,0,TOOK EXPERIMENTAL T66 OUT OF LONG STORAGE. ENGINE QUIT ON FIRST FLIGHT. FOUND FUEL FILTER CLOGGED BY PRESERVATIVE. ,took experimental t66 out of long storage .,"[2, 2, 'VEH']"
1933,19920120007559I,1601,0,CAPTAIN DECLARED EMERGENCY FOR RAPID FUEL LOSS. VECTORED TO NEAREST AIRPORT. DEPARTED TALLAHASSEE WITHOUT REFUELING,captain declared emergency for rapid fuel loss .,"[0, 0, 'PER']"
1934,19920120007559I,1601,1,CAPTAIN DECLARED EMERGENCY FOR RAPID FUEL LOSS. VECTORED TO NEAREST AIRPORT. DEPARTED TALLAHASSEE WITHOUT REFUELING,vectored to nearest airport .,"[11, 11, 'FAC']"
1935,19920120007559I,1601,2,CAPTAIN DECLARED EMERGENCY FOR RAPID FUEL LOSS. VECTORED TO NEAREST AIRPORT. DEPARTED TALLAHASSEE WITHOUT REFUELING,departed tallahassee without refueling .,"[14, 14, 'GPE']"
1936,19920402008289A,1602,2,ENGINE QUIT ON PRACTICE GO AROUND. FUEL SELECTOR BETWEEN IDNETS. STUDENT CAUSED STALL. POSSIBLY LEANED BY MISTAKE  ,student caused stall .,"[12, 12, 'PER']"
1937,19920426023369I,1603,1,CYLINDER HEAD TEMPERATURE IN RED LINE ON CLIMB. FORCED LANDING ON ROAD. OIL TANK EMPTY. HAD OIL STARVATION.        ,forced landing on road .,"[12, 12, 'FAC']"
1938,19920524016269A,1604,2,ENGINE QUIT ON CLIMBOUT. FOUND RUST AND WATER IN GASCOLATOR. NON STC APPROVED ENGINE IN AIRCRAFT.                  ,non stc approved engine in aircraft .,"[17, 17, 'VEH']"
1939,19920531017409A,1605,0,RIGHT AILERON BECAME DISCONNECTED IN FLIGHT. UNCONTROLLED SPIRAL. BAILED OUT. SLIDE LOCK FITTING LUBED IN ERROR.   ,right aileron became disconnected in flight .,"[1, 1, 'VEH']"
1940,19920408009219A,1606,2,BEGAN GO AROUND WITH FLAPS DOWN. USABLE CLIMB SPEED. DRIFTED AND STALLED INTO TREES AND GROUND.                    ,drifted and stalled into trees and ground .,"[17, 17, 'LOC']"
1941,19920601017399A,1607,1,SMOKE AND FIRE UNDER INSTRUMENT PANEL. FORCE LANDED IN PLOWED FIELD AND BURNED. DID NOT TURN OFF MASTER SWITCH.    ,force landed in plowed field and burned .,"[11, 11, 'LOC']"
1942,19920418010409A,1609,0,"HURRIED BOARDING HELICOPTER DUE TO RAIN. NEGLECTED TO REMOVE TIE DOWN STRAP,NOSED DOWN LIFTING. ROTORS HIT GROUND. ",hurried boarding helicopter due to rain .,"[2, 2, 'VEH']"
1943,19920704023739A,1611,2,UNABLE TO ROTATE ON TAKEOFF. FOUND CONTROL LOCK IN PLACE. WHILE TRYING TO FREE IT RAN OFF END AND THRU A BUILDING. ,while trying to free it ran off end and thru a building .,"[23, 23, 'FAC']"
1944,19920405008919A,1612,0,"ATTEMPTED TAKEOFF FROM 2500 FT SOD STRIP.GUSTY NORTH WIND,HIT TREES OFF END OF STRIP CRASHED.                      ",attempted takeoff from 2500 ft sod strip .,"[6, 6, 'FAC']"
1945,19920405008919A,1612,1,"ATTEMPTED TAKEOFF FROM 2500 FT SOD STRIP.GUSTY NORTH WIND,HIT TREES OFF END OF STRIP CRASHED.                      ","gusty north wind , hit trees off end of strip crashed .","[17, 17, 'FAC']"
1946,19920605022149A,1613,2,SLUGGISH CLIMBOUT. ABORTED. LANDED ON RUNWAY. BRAKES WEAK. VEERED OFF TO STOP. NOSED OVER. WORN PADS. LOW FLUID.   ,landed on runway .,"[7, 7, 'FAC']"
1947,19920317008139I,1614,0,SMOKE IN CABIN IN FLIGHT. RETURNED TO AIRPORT. FOUND BURNED RAG ON TOP OF MUFFLER.                                 ,smoke in cabin in flight .,"[2, 2, 'VEH']"
1948,19920317008139I,1614,1,SMOKE IN CABIN IN FLIGHT. RETURNED TO AIRPORT. FOUND BURNED RAG ON TOP OF MUFFLER.                                 ,returned to airport .,"[8, 8, 'FAC']"
1949,19920601017319A,1616,0,"TRIED TO DEPART A SHORT RUNWAY,CALM WIND WITH CRUISE PROP SETTING. UNABLE TO LEAVE GROUND EFFECT. STRUCK TREES.    ","tried to depart a short runway , calm wind with cruise prop setting .","[5, 5, 'FAC']"
1950,19920514014899A,1617,0,PREFLIGHTED HELICOPTER ON FLATBED. UNTIED ONE SKID. ROLLED OVER. TRYING LIFT. OTHER SKID TIED.                     ,preflighted helicopter on flatbed .,"[1, 1, 'VEH']"
1951,19920514014899A,1617,1,PREFLIGHTED HELICOPTER ON FLATBED. UNTIED ONE SKID. ROLLED OVER. TRYING LIFT. OTHER SKID TIED.                     ,untied one skid .,"[7, 7, 'VEH']"
1952,19920402008299A,1619,1,TOOK OFF WITH CHEMICAL FILLER HOSE ATTACHED. JERKED HELICOPTER OUT OF CONTROL. COLLAPSED SKID. CHOPPED TAILBOOM.   ,jerked helicopter out of control .,"[9, 9, 'VEH']"
1953,19920402008299A,1619,2,TOOK OFF WITH CHEMICAL FILLER HOSE ATTACHED. JERKED HELICOPTER OUT OF CONTROL. COLLAPSED SKID. CHOPPED TAILBOOM.   ,collapsed skid .,"[15, 15, 'VEH']"
1954,19920504032799A,1620,1,LEFT ENGINE QUIT ON INITIAL CLIMBOUT. RESTARTED BUT ELECTED LAND GEAR UP ON AIRPORT. WATER RUST IN AUTO FUEL.      ,restarted but elected land gear up on airport .,"[14, 14, 'FAC']"
1955,19920510013909A,1621,0,CANOPY CAME OPEN ON GLIDER TOW. ACCIDENTALLY RELEASED TOW 150 FEET AGL WHILE TRYING TO CLOSE CANOPY.CRASH LANDED.  ,canopy came open on glider tow .,"[4, 4, 'VEH']"
1956,19920523016059A,1625,0,VEERED OFF RUNWAY AND OVERTURNED ON TAKEOFF ROLL. TEST FLIGHT AFTER REBUILD. AILERONS CABLES WERE REVERSED.        ,veered off runway and overturned on takeoff roll .,"[2, 2, 'FAC']"
1957,19920607018429A,1626,1,"HAD NR2 ENGINE PROBLEM.ATTEMPTED FERRY FLIGHT FOR MAINTENANCE.NR2 ENGINE OVER TEMP ON TAKEOFF,CRASH LANDED,HIT TREE",attempted ferry flight for maintenance .,"[6, 6, 'VEH']"
1958,19920422024099I,1627,0,CREW LEARNED AFT CARGO DOOR OPEN AFTER DEPARTURE. RETURNED. CREW FAILED TO NOTICE WARNING LIGHT.                   ,crew learned aft cargo door open after departure .,"[0, 0, 'PER']"
1959,19920422024099I,1627,2,CREW LEARNED AFT CARGO DOOR OPEN AFTER DEPARTURE. RETURNED. CREW FAILED TO NOTICE WARNING LIGHT.                   ,crew failed to notice warning light .,"[11, 11, 'PER']"
1960,19920523019479A,1628,0,AMPHIBIOUS BEAVER HAD SPOOL DOWN EN ROUTE WHEN PILOT TURNED FUEL OFF INSTEAD OF HEAT ON. LANDED ON MUD FLATS.      ,amphibious beaver had spool down en route when pilot turned fuel off instead of heat on .,"[1, 1, 'VEH']"
1961,19920523019479A,1628,0,AMPHIBIOUS BEAVER HAD SPOOL DOWN EN ROUTE WHEN PILOT TURNED FUEL OFF INSTEAD OF HEAT ON. LANDED ON MUD FLATS.      ,amphibious beaver had spool down en route when pilot turned fuel off instead of heat on .,"[8, 8, 'PER']"
1962,19920807055489A,1629,0,NOSE GEAR STEERING FAILED DURING TAXI TO RAMP. NOSE GEAR COLLAPSED. HYDRAULIC FLUID CONTAMINATED BY AIR.           ,nose gear steering failed during taxi to ramp .,"[7, 7, 'FAC']"
1963,19920926038809A,1632,1,NO ELEVATOR CONTROL ON TAKEOFF PRIOR TOW RELEASE. DIVED INTO GROUND. PILOT FAILED TO CONNECT ELEVATOR CONTROL.     ,dived into ground .,"[11, 11, 'LOC']"
1964,19920926038809A,1632,2,NO ELEVATOR CONTROL ON TAKEOFF PRIOR TOW RELEASE. DIVED INTO GROUND. PILOT FAILED TO CONNECT ELEVATOR CONTROL.     ,pilot failed to connect elevator control .,"[13, 13, 'PER']"
1965,19920726027439A,1633,2,SEAT SLID BACK ON INITIAL TAKEOFF ROLL. LOST CONTROL. AIRCRAFT GROUND LOOPED. UNABLE VERIFY SEAT CONDITION. BURNED.,aircraft ground looped .,"[11, 11, 'VEH']"
1966,19920829043799I,1634,0,LEFT COCKPIT DOOR DEPARTED AIRCRAFT ON CLIMB. HIT NR1 PROPELLER. SHUT ENGINE DOWN. CONTINUED TO BETHAL. LANDED.    ,left cockpit door departed aircraft on climb .,"[4, 4, 'VEH']"
1967,19920829043799I,1634,3,LEFT COCKPIT DOOR DEPARTED AIRCRAFT ON CLIMB. HIT NR1 PROPELLER. SHUT ENGINE DOWN. CONTINUED TO BETHAL. LANDED.    ,continued to bethal .,"[18, 18, 'GPE']"
1968,19920723042449A,1635,3,"TOOK OFF WITH FULL FLAPS, SLOW AND NOSE HIGH. DUMPED FLAPS. STALLED. DROPPED LEVEL TO IMPACT OFF END RUNWAY.       ",dropped level to impact off end runway .,"[22, 22, 'FAC']"
1969,19921007047969I,1636,0,HEARD NOISE ON RIGHT SIDE OF AIRCRAFT ON TAKEOFF. ABORTED. OVERSHOT END OF RUNWAY. FOUND KEYS IN DOOR LOCK.        ,heard noise on right side of aircraft on takeoff .,"[6, 6, 'VEH']"
1970,19921007047969I,1636,2,HEARD NOISE ON RIGHT SIDE OF AIRCRAFT ON TAKEOFF. ABORTED. OVERSHOT END OF RUNWAY. FOUND KEYS IN DOOR LOCK.        ,overshot end of runway .,"[15, 15, 'FAC']"
1971,19920806029929A,1637,1,LOST POWER BOTH ENGINES ON IFR APPROACH.DITCHED IN LAKE SHORT OF PONTIAC.ALL TANKS BUT ONE EMPTY.SHORT IFR FLIGHT. ,ditched in lake short of pontiac .,"[10, 10, 'LOC']"
