,c5_id,doc_idx,sent_idx,c119_input,sentence,entities
1033,19880730028329A,1341,0,"HAD UNEVEN FUEL FLOW AND IMBALANCE. DIVERTED TO NEAREST AIRPORT, CRASHED AND BURNED. YAW DAMPER INOP.              ",had uneven fuel flow and imbalance .,"[1, 3, 'OtherScientificTerm']"
1034,19880730028329A,1341,0,"HAD UNEVEN FUEL FLOW AND IMBALANCE. DIVERTED TO NEAREST AIRPORT, CRASHED AND BURNED. YAW DAMPER INOP.              ",had uneven fuel flow and imbalance .,"[5, 5, 'OtherScientificTerm']"
1035,19880630042289I,1346,0,PIC REPORTED LOSING OIL PRESSURE AND ALTERNATOR. LANDED.FOUND ALTERNATOR CIRCUIT BREAKER OPEN AND BATTERY DEPLETED.,pic reported losing oil pressure and alternator .,"[2, 4, 'OtherScientificTerm']"
1036,19880630042289I,1346,0,PIC REPORTED LOSING OIL PRESSURE AND ALTERNATOR. LANDED.FOUND ALTERNATOR CIRCUIT BREAKER OPEN AND BATTERY DEPLETED.,pic reported losing oil pressure and alternator .,"[6, 6, 'OtherScientificTerm']"
1037,19881204069149I,1348,0,STUDENT PULLED AND SET PARKING BRAKE INSTEAD OF FLAPS. HIGHER SPEED RESULTED IN FLOAT. BRAKE SET MADE TIRE BLOW.   ,student pulled and set parking brake instead of flaps .,"[4, 5, 'OtherScientificTerm']"
1038,19881204069149I,1348,1,STUDENT PULLED AND SET PARKING BRAKE INSTEAD OF FLAPS. HIGHER SPEED RESULTED IN FLOAT. BRAKE SET MADE TIRE BLOW.   ,higher speed resulted in float .,"[14, 14, 'OtherScientificTerm']"
1039,19881204069149I,1348,2,STUDENT PULLED AND SET PARKING BRAKE INSTEAD OF FLAPS. HIGHER SPEED RESULTED IN FLOAT. BRAKE SET MADE TIRE BLOW.   ,brake set made tire blow .,"[16, 16, 'OtherScientificTerm']"
1040,19881006062739I,1350,2,UNABLE TO PRESSURIZE CABIN AFTER TAKEOFF. RETURNED. R-1 DOOR WAS OPEN. RECYCLED DOOR AND RESUMED FLIGHT.           ,r-1 door was open .,"[9, 10, 'OtherScientificTerm']"
1041,19881115058249A,1351,0,NO AILERON CONTROL ON TAKEOFF TOW. RELEASED TOW AND CRASHED INTO TREES. PINS HOLDING AILERON CONTROLS WERE MISSING.,no aileron control on takeoff tow .,"[1, 2, 'OtherScientificTerm']"
1042,19881115058249A,1351,2,NO AILERON CONTROL ON TAKEOFF TOW. RELEASED TOW AND CRASHED INTO TREES. PINS HOLDING AILERON CONTROLS WERE MISSING.,pins holding aileron controls were missing .,"[16, 17, 'OtherScientificTerm']"
1043,19890118023839I,1352,2,COCKPIT FILLED WITH SMOKE WHILE TAXIING FOR DEPARTURE. ENGINE SHUT DOWN. ENGINE BLOWER INTAKE COVER STILL INSTALLED,engine blower intake cover still installed .,"[13, 16, 'OtherScientificTerm']"
1044,19881228056929A,1353,0,ROUGH ENGINE AND PARTIAL POWER ON CLIMBOUT. HIT TREES ON RETURN. CARB HEAT LEVER TRAVEL WAS RESTRICTED.            ,rough engine and partial power on climbout .,"[3, 4, 'OtherScientificTerm']"
1045,19881228056929A,1353,2,ROUGH ENGINE AND PARTIAL POWER ON CLIMBOUT. HIT TREES ON RETURN. CARB HEAT LEVER TRAVEL WAS RESTRICTED.            ,carb heat lever travel was restricted .,"[13, 16, 'OtherScientificTerm']"
1046,19880930042679A,1354,0,FAILED TO SECURE OIL CAP. ENGINE RAN OUT OF OIL. FORCED LANDING IN TREES. MEDICAL HAD EXPIRED.                     ,failed to secure oil cap .,"[3, 4, 'OtherScientificTerm']"
1047,19880930042399A,1355,0,"ERRATIC FLIGHT ON CLIMBOUT. LOST CONTROL TURNING, DIVED INTO GROUND. IMPROPERLY LOCKED UPPER DOOR SECTION CAME OPEN",erratic flight on climbout .,"[0, 1, 'OtherScientificTerm']"
1048,19881022047829A,1357,2,"TRIED TO GO AROUND WITH FULL FLAPS, UNABLE.THEN STALLED A WING AND IMPACTED.FAILED TO HOLD SWITCH ON FOR RETRACTION",failed to hold switch on for retraction .,"[23, 23, 'OtherScientificTerm']"
1049,19881130064879I,1358,2,BOTH ENGINES FLUCTUATING. LANDED AT FT LEONARD WOOD. NO FUEL WOULD DRAIN FROM SUMP. LATER WATER CAME FROM SUMP.    ,no fuel would drain from sump .,"[15, 15, 'OtherScientificTerm']"
1050,19881130064879I,1358,3,BOTH ENGINES FLUCTUATING. LANDED AT FT LEONARD WOOD. NO FUEL WOULD DRAIN FROM SUMP. LATER WATER CAME FROM SUMP.    ,later water came from sump .,"[21, 21, 'OtherScientificTerm']"
1051,19881006044739A,1361,0,PUT GEAR DOWN BY MISTAKE FOR WATER LANDING. AMPHIBIAN FLIPPED OVER. REPORTED ELEVATOR TRIM BROKE. NO DEFECTS NOTED.,put gear down by mistake for water landing .,"[6, 7, 'Task']"
1052,19881006044739A,1361,1,PUT GEAR DOWN BY MISTAKE FOR WATER LANDING. AMPHIBIAN FLIPPED OVER. REPORTED ELEVATOR TRIM BROKE. NO DEFECTS NOTED.,amphibian flipped over .,"[9, 9, 'OtherScientificTerm']"
1053,19881230068779I,1362,0,TAKEOFF WARNING HORN WHEN THROTTLES WERE ADVANCED. ABORTED. RESET STABILIZER TRIM AND RETURNED TO TAKEOFF AGAIN.   ,takeoff warning horn when throttles were advanced .,"[4, 4, 'OtherScientificTerm']"
1054,19890331021799I,1363,0,AFTER SWITCHING TANKS FUEL FLOW DIMINISHED TILL ENGINE SPUTTERING CAUSED FORCED LANDING. FUEL WAS CONTAMINATED.    ,after switching tanks fuel flow diminished till engine sputtering caused forced landing .,"[3, 4, 'OtherScientificTerm']"
1055,19890331021799I,1363,0,AFTER SWITCHING TANKS FUEL FLOW DIMINISHED TILL ENGINE SPUTTERING CAUSED FORCED LANDING. FUEL WAS CONTAMINATED.    ,after switching tanks fuel flow diminished till engine sputtering caused forced landing .,"[7, 8, 'Method']"
1056,19890331021799I,1363,1,AFTER SWITCHING TANKS FUEL FLOW DIMINISHED TILL ENGINE SPUTTERING CAUSED FORCED LANDING. FUEL WAS CONTAMINATED.    ,fuel was contaminated .,"[13, 13, 'OtherScientificTerm']"
1057,19890509021309I,1365,0,REPORTED NO GEAR LIGHTS. LANDED SAFELY AFTER GEAR DOWN FLYBY. GEAR LIGHTS DIM DUE TO NAV LIGHTS ON. HARD TO SEE.   ,reported no gear lights .,"[2, 3, 'OtherScientificTerm']"
1058,19890509021309I,1365,2,REPORTED NO GEAR LIGHTS. LANDED SAFELY AFTER GEAR DOWN FLYBY. GEAR LIGHTS DIM DUE TO NAV LIGHTS ON. HARD TO SEE.   ,gear lights dim due to nav lights on .,"[12, 13, 'OtherScientificTerm']"
1059,19890322024319I,1367,2,VEERED OFF RUNWAY AT START OF TAKEOFF ROLL. STOPPED WITHOUT DAMAGE. CREW HAD FAILED TO REMOVE NR2 ENGINE STARTLOCKS,crew had failed to remove nr2 engine startlocks .,"[18, 20, 'OtherScientificTerm']"
1060,19890502019819I,1372,2,UNABLE TO RETRACT RIGHT MAIN GEAR ON CLIMBOUT. RETURNED AFTER DUMPING FUEL. LANDING GEAR SAFETY PIN WAS IN PLACE.  ,landing gear safety pin was in place .,"[14, 17, 'OtherScientificTerm']"
1061,19890321019889I,1375,2,UNABLE TO RETRACT GEAR. RETURNED AND LANDED SAFELY. NOSE GEAR LOCK PINS INSTALLED. REMOVED AND RESUMED FLIGHT.     ,nose gear lock pins installed .,"[10, 13, 'OtherScientificTerm']"
1062,19890308009319I,1376,0,STUDENT DELAYED GEAR EXTENSION ON SIMULATED ENGINE FAILURE. TOWER ADVISED GEAR UP. LOWERED GEAR AND LANDED.        ,student delayed gear extension on simulated engine failure .,"[5, 7, 'OtherScientificTerm']"
1063,19890421019839I,1377,0,NR2 FIRE WARNING ON CLIMBOUT. SHUT ENGINE DOWN AND RETURNED. FOUND BIRD NEST BEING BUILT IN ENGINE INTAKE. NO FIRE.,nr2 fire warning on climbout .,"[0, 2, 'Method']"
1064,19890221013499I,1378,1,ELEVATOR PARTIALLY JAMMED IN CRUISE. EMERGENCY LANDING AT BURLINGTON WITHOUT INCIDENT. ICE IN HULL CAUSED PROBLEM. ,emergency landing at burlington without incident .,"[6, 7, 'Task']"
1065,19890324004579A,1382,2,NOSED UP ON LIFTOFF. UNABLE TO COMPENSATE AND STALLED. CONTROL STICK IN FRONT COCKPIT WAS TIED AFT BY THE SEATBELT.,control stick in front cockpit was tied aft by the seatbelt .,"[11, 12, 'OtherScientificTerm']"
1066,19890324004579A,1382,2,NOSED UP ON LIFTOFF. UNABLE TO COMPENSATE AND STALLED. CONTROL STICK IN FRONT COCKPIT WAS TIED AFT BY THE SEATBELT.,control stick in front cockpit was tied aft by the seatbelt .,"[21, 21, 'OtherScientificTerm']"
1067,19890215010129I,1383,0,SHUT DOWN ENGINE BECAUSE OF OIL LEAK AND PRESSURE FLUCTUATION. LANDED SAFELY. FOUND LOOSE OIL DIPSTICK.            ,shut down engine because of oil leak and pressure fluctuation .,"[5, 6, 'OtherScientificTerm']"
1068,19890215010129I,1383,0,SHUT DOWN ENGINE BECAUSE OF OIL LEAK AND PRESSURE FLUCTUATION. LANDED SAFELY. FOUND LOOSE OIL DIPSTICK.            ,shut down engine because of oil leak and pressure fluctuation .,"[8, 9, 'OtherScientificTerm']"
1069,19890503010699A,1384,0,CONFLICTING REPORTS FROM CFI AND STUDENT. LOST RIGHT ENGINE ON TAKEOFF DUE FUEL PUMPS OFF. IMPROPER CFI PROCEDURES.,conflicting reports from cfi and student .,"[3, 3, 'Method']"
1070,19890503010699A,1384,2,CONFLICTING REPORTS FROM CFI AND STUDENT. LOST RIGHT ENGINE ON TAKEOFF DUE FUEL PUMPS OFF. IMPROPER CFI PROCEDURES.,improper cfi procedures .,"[18, 19, 'Method']"
1071,19890220017259I,1385,2,SMOKE IN COCKPIT AFTER HEATER TURNED ON. RETURNED. OIL SPILL DURING PREFLIGHT SERVICE WAS SOURCE OF SMOKE.         ,oil spill during preflight service was source of smoke .,"[10, 11, 'OtherScientificTerm']"
1072,19890206009289I,1386,1,NOSE GEAR LEFT RUNWAY WHILE MAKING 180 DEGREE TURN. PILOT LOWT DIRECTIONAL CONTROL. MISUSED THROTTLES.             ,pilot lowt directional control .,"[10, 13, 'Method']"
1073,19890206009289I,1386,2,NOSE GEAR LEFT RUNWAY WHILE MAKING 180 DEGREE TURN. PILOT LOWT DIRECTIONAL CONTROL. MISUSED THROTTLES.             ,misused throttles .,"[15, 16, 'OtherScientificTerm']"
1074,19890125022859I,1388,0,LEFT ENGINE FAILED WHEN FUEL BOOST PUMP SET ON HIGH. SAFE LANDING. UNFAMILIAR SWITCHES AND PILOT FLOODED ENGINE.   ,left engine failed when fuel boost pump set on high .,"[4, 6, 'Method']"
1075,19890211010529I,1390,0,REPORTED AN OIL LEAK AFTER TAKEOFF. RETURNED. LANDED SAFELY. PILOT FORGOT TO REPLACE OIL CAP AFTER OIL CHANGE.     ,reported an oil leak after takeoff .,"[2, 3, 'OtherScientificTerm']"
1076,19890211010529I,1390,3,REPORTED AN OIL LEAK AFTER TAKEOFF. RETURNED. LANDED SAFELY. PILOT FORGOT TO REPLACE OIL CAP AFTER OIL CHANGE.     ,pilot forgot to replace oil cap after oil change .,"[16, 17, 'OtherScientificTerm']"
1077,19890728051289I,1391,1,CABIN DOOR CAME AJAR AT TOP INFLIGHT. PRECAUTIONARY LANDING. TOP LATCH NOT ENGAGED.                                ,precautionary landing .,"[8, 9, 'Task']"
1078,19890723054159I,1393,0,AFTER LANDING IT WAS DETERMINED THERE WAS INSUFFICIENT NUMBER OF SEATS AND OXYGEN MASKS FOR PASSENGERS ONBOARD.    ,after landing it was determined there was insufficient number of seats and oxygen masks for passengers onboard .,"[12, 13, 'OtherScientificTerm']"
1079,19890619031449I,1396,2,OIL COVERED WINDSHIELD. EMERGENCY LANDING IN FIELD. OIL CAP DIPSTICK WAS MISSING. HAD PRIOR OIL CHANGE.            ,oil cap dipstick was missing .,"[9, 11, 'OtherScientificTerm']"
1080,19890716038839I,1399,0,ENGINE FAILED ON GEAR RETRACTION. LANDED GEAR UP ON SAME RUNWAY. FOUND WATER IN FUEL.                              ,engine failed on gear retraction .,"[3, 4, 'OtherScientificTerm']"
1081,19890714022489A,1400,2,"NOT ACCELERATING ON TAKEOFF, ABORTED AND RAN OFF END OF RUNWAY. HIT FENCE AND A VAN. PARKING BRAKE NOT RELEASED.   ",parking brake not released .,"[19, 20, 'OtherScientificTerm']"
1082,19890714042979I,1401,0,FLUCTUATING ENGINE OIL PRESSURE. PRECAUTIONARY LANDING. DISCOVERED A LOOSE OIL FILTER CAP.                         ,fluctuating engine oil pressure .,"[0, 3, 'OtherScientificTerm']"
1083,19890714042979I,1401,1,FLUCTUATING ENGINE OIL PRESSURE. PRECAUTIONARY LANDING. DISCOVERED A LOOSE OIL FILTER CAP.                         ,precautionary landing .,"[5, 6, 'Task']"
1084,19890714042979I,1401,2,FLUCTUATING ENGINE OIL PRESSURE. PRECAUTIONARY LANDING. DISCOVERED A LOOSE OIL FILTER CAP.                         ,discovered a loose oil filter cap .,"[10, 13, 'OtherScientificTerm']"
1085,19890523030589I,1403,0,LOW OIL PRESSURE AND OIL LEAK INFLIGHT. SHUT DOWN. LANDED FAST AND BLEW 2 TIRES BRAKING. OIL CAP LOCK TANG UNLOCKED,low oil pressure and oil leak inflight .,"[0, 2, 'OtherScientificTerm']"
1086,19890528027179I,1405,0,LOST DIRECTIONAL CONTROL ON ROLLOUT. VEERED OFF RUNWAY INTO DITCH. A BOTTLE HAD LODGED UNDER LEFT RUDDER PEDAL.    ,lost directional control on rollout .,"[1, 2, 'OtherScientificTerm']"
1087,19890804027359A,1408,0,ON TEST FLIGHT UNABLE TO UNFEATHER LEFT ENGINE THAT HAS HYDRAULIC PUMP. LACKED KNOWLEDGE OF ALTERNATE PROCEDURES.  ,on test flight unable to unfeather left engine that has hydraulic pump .,"[10, 11, 'Method']"
1088,19890727025429A,1411,0,ENGINE QUIT DURING AN AEROBATIC MANUEVER. AIRCRAFT STALLED AND SPUN INTO TREES. FOUND PRIMER UNLOCKED.             ,engine quit during an aerobatic manuever .,"[4, 5, 'OtherScientificTerm']"
1089,19890804027709A,1416,0,"ON LANDING, NO BRAKES, NO FLAPS, PROPS MALFUNCTIONED. UNABLE TO STOP. RAN OFF END OF RUNWAY.                       ","on landing , no brakes , no flaps , props malfunctioned .","[4, 4, 'OtherScientificTerm']"
1090,19890830032899I,1417,0,HAD A PILOTLESS GLIDER IN TOW ON TAKEOFF. GLIDER PITCHED UP AND LIFTED TAIL. PROP HIT GROUND BEFORE TAIL LOWERED.  ,had a pilotless glider in tow on takeoff .,"[2, 3, 'Method']"
1091,19890830032899I,1417,2,HAD A PILOTLESS GLIDER IN TOW ON TAKEOFF. GLIDER PITCHED UP AND LIFTED TAIL. PROP HIT GROUND BEFORE TAIL LOWERED.  ,prop hit ground before tail lowered .,"[16, 16, 'OtherScientificTerm']"
1092,19891030056269I,1418,0,ENGINE COWLING OPENED ON CLIMBOUT. DECLARED EMERGENCY AND RETURNED. NO CAUSE FOR INFLIGHT OPENING FOUND.           ,engine cowling opened on climbout .,"[0, 1, 'OtherScientificTerm']"
1093,19890920035599A,1419,0,FAILED TO RECOGNIZE OFFSET RUDDER TRIM OR CORRECT SWERVE ON TAKEOFF. ABORTED LATE.IMPROPER PROCEDURES CAUSED OVERUN,failed to recognize offset rudder trim or correct swerve on takeoff .,"[3, 5, 'OtherScientificTerm']"
1094,19890920035599A,1419,2,FAILED TO RECOGNIZE OFFSET RUDDER TRIM OR CORRECT SWERVE ON TAKEOFF. ABORTED LATE.IMPROPER PROCEDURES CAUSED OVERUN,improper procedures caused overun .,"[18, 18, 'OtherScientificTerm']"
1095,19890905048219I,1420,3,UNSAFE GEAR LIGHT WHEN HANDLE UP. RETURNED. LANDED SAFELY. NOSE GEAR GROUND LOCK PIN NOT POSITIONED PROPERLY.      ,nose gear ground lock pin not positioned properly .,"[12, 16, 'OtherScientificTerm']"
1096,19891026056559I,1424,1,SAW TOP HALF OF CABIN DOOR AJAR. PRECAUTIONARY LANDING. FOUND DOOR SUPPORT ROD BROKEN. MADE REPAIRS AND CONTINUED. ,precautionary landing .,"[8, 9, 'Task']"
1097,19891010039559A,1428,0,HELICOPTER ROLLED OVER ON LIFTING FROM OIL PLATFORM PAD. LEFT REAR TIEDOWN STRAP WAS STILL SECURED.                ,helicopter rolled over on lifting from oil platform pad .,"[0, 0, 'OtherScientificTerm']"
1098,19890826031889A,1429,0,ENGINE RPM DROP AND VIBRATION. HIT SEVERAL OBSTRUCTIONS ON FORCED LANDING. INDICATES OIL TANK VALVE WAS OFF.       ,engine rpm drop and vibration .,"[4, 4, 'OtherScientificTerm']"
1099,19890826031889A,1429,1,ENGINE RPM DROP AND VIBRATION. HIT SEVERAL OBSTRUCTIONS ON FORCED LANDING. INDICATES OIL TANK VALVE WAS OFF.       ,hit several obstructions on forced landing .,"[10, 11, 'OtherScientificTerm']"
1100,19890826031889A,1429,2,ENGINE RPM DROP AND VIBRATION. HIT SEVERAL OBSTRUCTIONS ON FORCED LANDING. INDICATES OIL TANK VALVE WAS OFF.       ,indicates oil tank valve was off .,"[14, 16, 'OtherScientificTerm']"
1101,19890924035929A,1431,0,FIRST SOLO IN TAIL WHEEL AIRCRAFT. PUSHED TRIM KNOB INSTEAD OF POWER ON FINAL TOO LOW PUT IT INTO TREES OFF RUNWAY.,first solo in tail wheel aircraft .,"[3, 5, 'Method']"
1102,19891109060409I,1434,1,BAGGAGE CART DISENGAGED FROM TOW HITCH AND ROLLED INTO PARKED AIRCRAFT. DAMAGED EMPANNAGE. DEFECT SERVICE EQUIPMENT,damaged empannage .,"[12, 13, 'OtherScientificTerm']"
1103,19891109060409I,1434,2,BAGGAGE CART DISENGAGED FROM TOW HITCH AND ROLLED INTO PARKED AIRCRAFT. DAMAGED EMPANNAGE. DEFECT SERVICE EQUIPMENT,defect service equipment .,"[15, 17, 'OtherScientificTerm']"
1104,19891105044249A,1435,5,LANDED. DROPPED PASSENGER. ROSE TO LAND ON FAR SIDE OF WIRES. BURNERS FAILED. HIT WIRES. ACTUATOR WIRE WAS BROKEN. ,actuator wire was broken .,"[20, 21, 'OtherScientificTerm']"
1105,19891207063649I,1439,0,OIL EXHAUSTION ON STUDENT CROSS-COUNTRY FLIGHT. FORCED LANDING. OIL FILLER CAP NOT SECURED. ENGINE OIL SIPHONED OUT,oil exhaustion on student cross-country flight .,"[0, 1, 'OtherScientificTerm']"
1106,19891207063649I,1439,0,OIL EXHAUSTION ON STUDENT CROSS-COUNTRY FLIGHT. FORCED LANDING. OIL FILLER CAP NOT SECURED. ENGINE OIL SIPHONED OUT,oil exhaustion on student cross-country flight .,"[3, 5, 'OtherScientificTerm']"
1107,19891207063649I,1439,1,OIL EXHAUSTION ON STUDENT CROSS-COUNTRY FLIGHT. FORCED LANDING. OIL FILLER CAP NOT SECURED. ENGINE OIL SIPHONED OUT,forced landing .,"[7, 8, 'OtherScientificTerm']"
1108,19891207063649I,1439,3,OIL EXHAUSTION ON STUDENT CROSS-COUNTRY FLIGHT. FORCED LANDING. OIL FILLER CAP NOT SECURED. ENGINE OIL SIPHONED OUT,engine oil siphoned out .,"[16, 17, 'OtherScientificTerm']"
1109,19900116000959A,1442,1,FIRE ERUPTED STARTING ENGINE. FAILED TO NOTE LOOSE COWLING. NO AIR FILTER. FUEL LINE NOT CAPPED.                   ,failed to note loose cowling .,"[8, 9, 'OtherScientificTerm']"
1110,19900116000959A,1442,2,FIRE ERUPTED STARTING ENGINE. FAILED TO NOTE LOOSE COWLING. NO AIR FILTER. FUEL LINE NOT CAPPED.                   ,no air filter .,"[12, 13, 'Method']"
1111,19900130001369A,1443,0,ENGINE COWLING CAME LOOSE ON TEST FLIGHT. EMERGENCY LANDING DUE TO DAMAGED ROTORS.                                 ,engine cowling came loose on test flight .,"[0, 1, 'OtherScientificTerm']"
1112,19900130001369A,1443,1,ENGINE COWLING CAME LOOSE ON TEST FLIGHT. EMERGENCY LANDING DUE TO DAMAGED ROTORS.                                 ,emergency landing due to damaged rotors .,"[8, 9, 'Task']"
1113,19900130001369A,1443,1,ENGINE COWLING CAME LOOSE ON TEST FLIGHT. EMERGENCY LANDING DUE TO DAMAGED ROTORS.                                 ,emergency landing due to damaged rotors .,"[12, 13, 'OtherScientificTerm']"
1114,19900203028129I,1444,4,PARTIAL POWER LOST ON GLIDER TOW. UNHOOKED GLIDER. LANDED SHORT OF RUNWAY. NOSED OVER. HAD OIL STARVATION.         ,had oil starvation .,"[19, 20, 'OtherScientificTerm']"
1115,19900201001409A,1445,1,LIFTED OFF TRAILER TO REPARK. ENCOUNTERED DYNAMIC ROLLOVER. A SKID WAS STILL TIED DOWN.                            ,encountered dynamic rollover .,"[7, 8, 'OtherScientificTerm']"
1116,19900214002219A,1448,4,LOST POWER ON TAKEOFF. CFI TOOK OVER. LANDED IN MARSH. NOSED OVER. 5 GAL OF WATER IN FUEL SYSTEM. WATER AT SOURCE. ,5 gal of water in fuel system .,"[21, 22, 'Method']"
1117,19900404026989I,1449,1,ON DEPARTURE FROM BOSTON UNABLE TO RETRACT NOSE GEAR. GROUND CREW FAILED TO CLOSE EXTERIOR GEAR HANDLE LEVER.      ,ground crew failed to close exterior gear handle lever .,"[15, 18, 'OtherScientificTerm']"
1118,19900323014919I,1454,0,ON CLIMB PILOT STARTED TO DESCEND DUE TO ICING PROBLEMS. RETURNED TO AIRPORT. COPILOT UNQUALIFIED IN AIRCRAFT.     ,on climb pilot started to descend due to icing problems .,"[8, 9, 'OtherScientificTerm']"
1119,19900504034769I,1455,2,RIGHT ENGINE DID NOT ACCELERATE NORMALLY. ABORTED. FOUND ENGINE INLET COVER WAS PARTIALLY INGESTED INTO AIR INLET. ,found engine inlet cover was partially ingested into air inlet .,"[17, 18, 'OtherScientificTerm']"
1120,19900423014219A,1458,3,TURNING BASE LOST POWER. LANDED IN GRAVEL PIT. NOSED OVER. HAD PULLED MIXTURE CONTROL INSTEAD OF CARB HEAT CONTROL.,had pulled mixture control instead of carb heat control .,"[15, 16, 'Method']"
1121,19900423014219A,1458,3,TURNING BASE LOST POWER. LANDED IN GRAVEL PIT. NOSED OVER. HAD PULLED MIXTURE CONTROL INSTEAD OF CARB HEAT CONTROL.,had pulled mixture control instead of carb heat control .,"[19, 21, 'Method']"
1122,19900511015629A,1460,0,"TRIED TO GO AROUND WITH LEAN MIXTURE AND FULL FLAPS.  RIGHT ENGINE STALLED,LOST CONTROL BELOW VMC. CARTWHEELED.    ",tried to go around with lean mixture and full flaps .,"[5, 6, 'OtherScientificTerm']"
1123,19900511015629A,1460,0,"TRIED TO GO AROUND WITH LEAN MIXTURE AND FULL FLAPS.  RIGHT ENGINE STALLED,LOST CONTROL BELOW VMC. CARTWHEELED.    ",tried to go around with lean mixture and full flaps .,"[8, 9, 'OtherScientificTerm']"
1124,19900511015629A,1460,1,"TRIED TO GO AROUND WITH LEAN MIXTURE AND FULL FLAPS.  RIGHT ENGINE STALLED,LOST CONTROL BELOW VMC. CARTWHEELED.    ","right engine stalled , lost control below vmc .","[18, 18, 'OtherScientificTerm']"
1125,19900703029289A,1466,0,BEGAN TEST FLIGHT FROM MAINTENANCE WITH RUDDER TRIM NEAR FULL LEFT. ABORTED AND RAN THROUGH FENCE AT END RUNWAY.   ,began test flight from maintenance with rudder trim near full left .,"[6, 7, 'OtherScientificTerm']"
1126,19900520016589A,1470,0,DEPARTED INTO IMC WITH INOP GENERATOR AND ONLY BATTERY POWER. BATTERY WENT DEAD.HIT TREES AND FENCE ON ASR APPROACH,departed into imc with inop generator and only battery power .,"[2, 2, 'Method']"
1127,19900520016589A,1470,0,DEPARTED INTO IMC WITH INOP GENERATOR AND ONLY BATTERY POWER. BATTERY WENT DEAD.HIT TREES AND FENCE ON ASR APPROACH,departed into imc with inop generator and only battery power .,"[4, 5, 'Method']"
1128,19900520016589A,1470,0,DEPARTED INTO IMC WITH INOP GENERATOR AND ONLY BATTERY POWER. BATTERY WENT DEAD.HIT TREES AND FENCE ON ASR APPROACH,departed into imc with inop generator and only battery power .,"[8, 9, 'OtherScientificTerm']"
1129,19900520016589A,1470,2,DEPARTED INTO IMC WITH INOP GENERATOR AND ONLY BATTERY POWER. BATTERY WENT DEAD.HIT TREES AND FENCE ON ASR APPROACH,hit trees and fence on asr approach .,"[20, 21, 'Method']"
