,index,input,head,relation,tail
2473,1402,RELEASED TOW ON INITIAL TAKEOFF AND LANDED HARD OFF AIRPORT. TOW PLANE SIGNALED SPOILERS DEPLOYED NOT A DISCONNECT.,TOW,headquarters location,TAKEOFF
2474,1402,RELEASED TOW ON INITIAL TAKEOFF AND LANDED HARD OFF AIRPORT. TOW PLANE SIGNALED SPOILERS DEPLOYED NOT A DISCONNECT.,TAKEOFF,operator,TOW
2475,1402,RELEASED TOW ON INITIAL TAKEOFF AND LANDED HARD OFF AIRPORT. TOW PLANE SIGNALED SPOILERS DEPLOYED NOT A DISCONNECT.,TAKEOFF,operator,TOW
2476,1402,RELEASED TOW ON INITIAL TAKEOFF AND LANDED HARD OFF AIRPORT. TOW PLANE SIGNALED SPOILERS DEPLOYED NOT A DISCONNECT.,TOW,headquarters location,TAKEOFF
2477,1403,LOW OIL PRESSURE AND OIL LEAK INFLIGHT. SHUT DOWN. LANDED FAST AND BLEW 2 TIRES BRAKING. OIL CAP LOCK TANG UNLOCKED,OIL CAP,has part,LOCK TANG
2478,1403,LOW OIL PRESSURE AND OIL LEAK INFLIGHT. SHUT DOWN. LANDED FAST AND BLEW 2 TIRES BRAKING. OIL CAP LOCK TANG UNLOCKED,LOCK TANG,part of,OIL CAP
2479,1404,TRIED TO TAKE OFF WITH CEMENT TAIL TIEDOWN ATTACHED. SECOND TRY ROPE BROKE LIFTED OFF NOSE HIGH HIT TREES ON SHORE.,TRY,uses,ROPE
2480,1404,TRIED TO TAKE OFF WITH CEMENT TAIL TIEDOWN ATTACHED. SECOND TRY ROPE BROKE LIFTED OFF NOSE HIGH HIT TREES ON SHORE.,ROPE,used by,TRY
2481,1405,LOST DIRECTIONAL CONTROL ON ROLLOUT. VEERED OFF RUNWAY INTO DITCH. A BOTTLE HAD LODGED UNDER LEFT RUDDER PEDAL.    ,RUDDER PEDAL,subclass of,ROLLOUT
2482,1406,ON ENGINE START PILOTS SEAT WENT TO FULL AFT POSITION. PUSH THROTTLE IN FULL. AIRCRAFT COLLIDED WITH PARKED PLANE. ,PILOTS SEAT,part of,AIRCRAFT
2483,1406,ON ENGINE START PILOTS SEAT WENT TO FULL AFT POSITION. PUSH THROTTLE IN FULL. AIRCRAFT COLLIDED WITH PARKED PLANE. ,AIRCRAFT,has part,PILOTS SEAT
2484,1407,ENGINE QUIT ON CLIMBOUT.LANDED IN TREES.WATER IN FUEL. HAD SAT OUTSIDE FOR THREE WEEKS WITH ONE THIRD FUEL IN TANKS,FUEL,part of,TANKS
2485,1407,ENGINE QUIT ON CLIMBOUT.LANDED IN TREES.WATER IN FUEL. HAD SAT OUTSIDE FOR THREE WEEKS WITH ONE THIRD FUEL IN TANKS,TANKS,has part,FUEL
2486,1407,ENGINE QUIT ON CLIMBOUT.LANDED IN TREES.WATER IN FUEL. HAD SAT OUTSIDE FOR THREE WEEKS WITH ONE THIRD FUEL IN TANKS,TANKS,has part,FUEL
2487,1407,ENGINE QUIT ON CLIMBOUT.LANDED IN TREES.WATER IN FUEL. HAD SAT OUTSIDE FOR THREE WEEKS WITH ONE THIRD FUEL IN TANKS,FUEL,part of,TANKs
2488,1408,ON TEST FLIGHT UNABLE TO UNFEATHER LEFT ENGINE THAT HAS HYDRAULIC PUMP. LACKED KNOWLEDGE OF ALTERNATE PROCEDURES.  ,LACKED KNOWLEDGE OF ALTERNATE PROCEDURES,facet of,ENGINE
2489,1409,ENGINES LOST POWER AFTER LIFTOFF. IMPACTED GROUND BEYOND  END OF RUNWAY. PILOT STATED HE DID NOT DRAIN FUEL SUMPS. ,PILOT,has part,ENGINES
2490,1410,VIBRATION IN AIRFRAME ON DEPARTURE. RETURNED. FOUND RIGHT FRONT SEAT BELT HANGING OUT OF CABIN DOOR.               ,IN AIRFRAME,followed by,DEPARTURE
2491,1410,VIBRATION IN AIRFRAME ON DEPARTURE. RETURNED. FOUND RIGHT FRONT SEAT BELT HANGING OUT OF CABIN DOOR.               ,DEPARTURE,follows,IN AIRFRAME
2492,1411,ENGINE QUIT DURING AN AEROBATIC MANUEVER. AIRCRAFT STALLED AND SPUN INTO TREES. FOUND PRIMER UNLOCKED.             ,AEROBATIC MANUEVER,subclass of,ENGINE
2493,1412,DOOR CAME OPEN ON CLIMBOUT. TRIED TO CLOSE IT CIRCLING TO LAND TOO LOW DRAGGED A WING CARTWHEELED.                 ,WING CARTWHEELED,subclass of,CLIMBOUT
2494,1413,ELECTRICAL PROBLEM EN ROUTE. DID NOT CHECK CIRCUIT BREAKERS. LANDED WITH GEAR UP.                                  ,ELECTRICAL PROBLEM EN ROUTE,facet of,CIRCUIT
2495,1414,"TRIED TO TAKE OFF WITH CARBURETOR HEAT STILL ON UNNOTICED BY PILOT. UNABLE TO CLIMB,CRASHED INTO TREES.            ",CARBURETOR,subclass of,HEAT
2496,1415,ENGINE QUIT ON DOWNWIND AFTER TAKEOFF. PILOT MAY HAVE BUMPED UNGUARDED MAGNETO SWITCHS TO OFF. FAILED TO RESET.    ,PILOT,has part,MAGNETO
2497,1415,ENGINE QUIT ON DOWNWIND AFTER TAKEOFF. PILOT MAY HAVE BUMPED UNGUARDED MAGNETO SWITCHS TO OFF. FAILED TO RESET.    ,MAGNETO,part of,PILOT
2498,1416,"ON LANDING, NO BRAKES, NO FLAPS, PROPS MALFUNCTIONED. UNABLE TO STOP. RAN OFF END OF RUNWAY.                       ",LANDING,different from,RUNWAY
2499,1416,"ON LANDING, NO BRAKES, NO FLAPS, PROPS MALFUNCTIONED. UNABLE TO STOP. RAN OFF END OF RUNWAY.                       ",RUNWAY,different from,LANDING
2500,1417,HAD A PILOTLESS GLIDER IN TOW ON TAKEOFF. GLIDER PITCHED UP AND LIFTED TAIL. PROP HIT GROUND BEFORE TAIL LOWERED.  ,TOW,has part,TAIL
2501,1417,HAD A PILOTLESS GLIDER IN TOW ON TAKEOFF. GLIDER PITCHED UP AND LIFTED TAIL. PROP HIT GROUND BEFORE TAIL LOWERED.  ,TAIL,part of,TOW
2502,1418,ENGINE COWLING OPENED ON CLIMBOUT. DECLARED EMERGENCY AND RETURNED. NO CAUSE FOR INFLIGHT OPENING FOUND.           ,CLIMBOUT,subclass of,ENGINE COWLING
2503,1419,FAILED TO RECOGNIZE OFFSET RUDDER TRIM OR CORRECT SWERVE ON TAKEOFF. ABORTED LATE.IMPROPER PROCEDURES CAUSED OVERUN,OFFSET,has part,TRIM
2504,1419,FAILED TO RECOGNIZE OFFSET RUDDER TRIM OR CORRECT SWERVE ON TAKEOFF. ABORTED LATE.IMPROPER PROCEDURES CAUSED OVERUN,TRIM,part of,OFFSET
2505,1420,UNSAFE GEAR LIGHT WHEN HANDLE UP. RETURNED. LANDED SAFELY. NOSE GEAR GROUND LOCK PIN NOT POSITIONED PROPERLY.      ,UNSAFE GEAR,has part,PIN
2506,1420,UNSAFE GEAR LIGHT WHEN HANDLE UP. RETURNED. LANDED SAFELY. NOSE GEAR GROUND LOCK PIN NOT POSITIONED PROPERLY.      ,PIN,part of,UNSAFE GEAR
2507,1421,DOOR OPENED EN ROUTE. UNABLE TO COMMUNICATE WITH TOWER. DISRUPTED TRAFFIC. LANDED SAFELY.                          ,LANDED SAFELY,facet of,TRAFFIC
2508,1422,FLEW AIRCRAFT BEING RESTORED WITHOUT PROPER INSPECTION OR ANNUAL. UPPER STRUT ATTACH BOLT MISSING. WING FOLDED UP. ,BOLT MISSING,subclass of,AIRCRAFT
2509,1423,ON TAKEOFF FIRE EXPLOSION RIGHT WING WHEN STROBES TURNED ON. HISTORY WING FUEL LEAK. AD ON SAME NOT COMPLIED.      ,WING FUEL LEAK,location,TAKEOFF
2510,1424,SAW TOP HALF OF CABIN DOOR AJAR. PRECAUTIONARY LANDING. FOUND DOOR SUPPORT ROD BROKEN. MADE REPAIRS AND CONTINUED. ,SAW TOP HALF,part of,CABIN DOOR AJAR
2511,1424,SAW TOP HALF OF CABIN DOOR AJAR. PRECAUTIONARY LANDING. FOUND DOOR SUPPORT ROD BROKEN. MADE REPAIRS AND CONTINUED. ,CABIN DOOR AJAR,has part,SAW TOP HALF
2512,1425,"AFTER SEVERAL FORCED LANDINGS DUE TO ROUGH ENGINE WAS FORCED DOWN AGAIN. HAD BEEN IN STORAGE. RUST, VARNISH IN FUEL",FUEL,has part,VARNISH
2513,1426,FAILED TO DRAIN SUMPS PRIOR TAKEOFF AFTER AIRCRAFT SAT OUT IN HEAVY RAIN. ENGINE QUIT ON CLIMBOUT. CRASH LANDED.   ,AIRCRAFT SAT OUT IN HEAVY RAIN,instance of,CLIMBOUT
2514,1427,"TOOK OFF WITH FULL FLAPS, WALLOWED AND CLIMBED NOSE HIGH AT SLOW SPEED UNTIL A STALL AND CRASH.                    ",WALLOWED,subclass of,FLAPS
2515,1428,HELICOPTER ROLLED OVER ON LIFTING FROM OIL PLATFORM PAD. LEFT REAR TIEDOWN STRAP WAS STILL SECURED.                ,OIL PLATFORM,has part,STRAP
2516,1428,HELICOPTER ROLLED OVER ON LIFTING FROM OIL PLATFORM PAD. LEFT REAR TIEDOWN STRAP WAS STILL SECURED.                ,STRAP,part of,OIL PLATFORM
2517,1429,ENGINE RPM DROP AND VIBRATION. HIT SEVERAL OBSTRUCTIONS ON FORCED LANDING. INDICATES OIL TANK VALVE WAS OFF.       ,RPM,different from,VIBRATION
2518,1429,ENGINE RPM DROP AND VIBRATION. HIT SEVERAL OBSTRUCTIONS ON FORCED LANDING. INDICATES OIL TANK VALVE WAS OFF.       ,VIBRATION,different from,RPM
2519,1430,HIT ROOF ON TAKEOFF IN TURBULENCE. LOST CONTROL ENGINE FLOODED. RECOVERED MADE HARD LANDING. SEAT BELT NOT SECURED.,SEAT BELT,part of,TAKEOFF
2520,1431,FIRST SOLO IN TAIL WHEEL AIRCRAFT. PUSHED TRIM KNOB INSTEAD OF POWER ON FINAL TOO LOW PUT IT INTO TREES OFF RUNWAY.,TAIL WHEEL,subclass of,AIRCRAFT
2521,1432,NO FUEL AT REPAIR AIRPORT. GAUGES SHOWED RIGHT TANK EMPTY LEFT 20 GALLONS. DEPARTED. ENGINE QUIT. DITCHED OFF SHORE,REPAIR AIRPORT,significant event,DEPARTED
2522,1432,NO FUEL AT REPAIR AIRPORT. GAUGES SHOWED RIGHT TANK EMPTY LEFT 20 GALLONS. DEPARTED. ENGINE QUIT. DITCHED OFF SHORE,DEPARTED,location,REPAIR AIRPORT
2523,1433,REPORT ENGINE QUIT. WAS RETURNIG. STALLED SHORT FINAL. BURNED ON IMPACT. FOAM PLUG ON CARB AIR DUCT NOT REMOVED.   ,2008 Summer Olympics,point in time,2008
2524,1433,REPORT ENGINE QUIT. WAS RETURNIG. STALLED SHORT FINAL. BURNED ON IMPACT. FOAM PLUG ON CARB AIR DUCT NOT REMOVED.   ,2008 Summer Olympics,location,Beijing
2525,1433,REPORT ENGINE QUIT. WAS RETURNIG. STALLED SHORT FINAL. BURNED ON IMPACT. FOAM PLUG ON CARB AIR DUCT NOT REMOVED.   ,2008 Summer Olympics,country,China
2526,1433,REPORT ENGINE QUIT. WAS RETURNIG. STALLED SHORT FINAL. BURNED ON IMPACT. FOAM PLUG ON CARB AIR DUCT NOT REMOVED.   ,Beijing,country,China
2527,1433,REPORT ENGINE QUIT. WAS RETURNIG. STALLED SHORT FINAL. BURNED ON IMPACT. FOAM PLUG ON CARB AIR DUCT NOT REMOVED.   ,China,capital,Beijing
2528,1434,BAGGAGE CART DISENGAGED FROM TOW HITCH AND ROLLED INTO PARKED AIRCRAFT. DAMAGED EMPANNAGE. DEFECT SERVICE EQUIPMENT,TOW HITCH,subclass of,AIRCRAFT
2529,1435,LANDED. DROPPED PASSENGER. ROSE TO LAND ON FAR SIDE OF WIRES. BURNERS FAILED. HIT WIRES. ACTUATOR WIRE WAS BROKEN. ,ACTUATOR,has part,WIRE
2530,1435,LANDED. DROPPED PASSENGER. ROSE TO LAND ON FAR SIDE OF WIRES. BURNERS FAILED. HIT WIRES. ACTUATOR WIRE WAS BROKEN. ,WIRE,part of,ACTUATOR
2531,1436,"TOOK OFF WITH CARGO LINE ATTACHED. LINE STRUCK TRAILS, REBOUNDED AND FOULED ROTOR BLADES. CRASHED IN FIELD.        ",CARGO,instance of,LINE
2532,1437,"PRACTICE ICING TAKEOFFS AND LANDINGS,CONTROLLER INSTRUCTED GO AROUND.ENGINE QUIT,LANDED IN SNOW,FLIPPED OVER.      ",TAKEOFFS,has part,CONTROLLER
2533,1437,"PRACTICE ICING TAKEOFFS AND LANDINGS,CONTROLLER INSTRUCTED GO AROUND.ENGINE QUIT,LANDED IN SNOW,FLIPPED OVER.      ",CONTROLLER,part of,TAKEOFFS
2534,1438,TOWER ADVISED PILOT FUEL VENTING FROM TANK AFTER DEPARTURE. RETURNED. SPRING LOADED FUEL CAP HAD POPPED OPEN.      ,PILOT FUEL VENTING,has part,SPRING LOADED FUEL CAP
2535,1438,TOWER ADVISED PILOT FUEL VENTING FROM TANK AFTER DEPARTURE. RETURNED. SPRING LOADED FUEL CAP HAD POPPED OPEN.      ,SPRING LOADED FUEL CAP,part of,PILOT FUEL VENTING
2536,1439,OIL EXHAUSTION ON STUDENT CROSS-COUNTRY FLIGHT. FORCED LANDING. OIL FILLER CAP NOT SECURED. ENGINE OIL SIPHONED OUT,OIL EXHAUSTION ON STUDENT CROSS-COUNTRY FLIGHT,main subject,OIL FILLER CAP NOT SECURED
2537,1440,ENGINE QUIT AFTER DEPARTURE. FORCED LANDING IN FIELD. FOUND THREE GALLONS OF WATER IN FUEL.                        ,FIELD,subclass of,WATER
2538,1441,"DOOR CAME OPEN ON TAKEOFF,LOST CONTROL OF AIRCRAFT,STALLED,CRASHED INTO TREES OFF END OF AIRPORT AND BURNED.       ",Airport,located in the administrative territorial entity,TAKEOFF
2539,1442,FIRE ERUPTED STARTING ENGINE. FAILED TO NOTE LOOSE COWLING. NO AIR FILTER. FUEL LINE NOT CAPPED.                   ,FUEL,has part,ENGINE
2540,1442,FIRE ERUPTED STARTING ENGINE. FAILED TO NOTE LOOSE COWLING. NO AIR FILTER. FUEL LINE NOT CAPPED.                   ,ENGINE,part of,FUEL
2541,1443,ENGINE COWLING CAME LOOSE ON TEST FLIGHT. EMERGENCY LANDING DUE TO DAMAGED ROTORS.                                 ,ENGINE COWLING,has effect,TEST FLIGHT
2542,1443,ENGINE COWLING CAME LOOSE ON TEST FLIGHT. EMERGENCY LANDING DUE TO DAMAGED ROTORS.                                 ,TEST FLIGHT,has cause,ENGINE COWLING
2543,1444,PARTIAL POWER LOST ON GLIDER TOW. UNHOOKED GLIDER. LANDED SHORT OF RUNWAY. NOSED OVER. HAD OIL STARVATION.         ,LANDED SHORT OF RUNWAY,facet of,GLIDER
2544,1445,LIFTED OFF TRAILER TO REPARK. ENCOUNTERED DYNAMIC ROLLOVER. A SKID WAS STILL TIED DOWN.                            ,A SKID WAS STILL TIED DOWN,instance of,TRAILER
2545,1446,LOST POWER ON CLIMBOUT. TURNING BACK AND LANDING AT AIRPORT STRUCK POLES. FOUND WATER IN FUEL.                     ,LOST POWER ON CLIMBOUT,has effect,AIRPORT STRUCK POLES
2546,1446,LOST POWER ON CLIMBOUT. TURNING BACK AND LANDING AT AIRPORT STRUCK POLES. FOUND WATER IN FUEL.                     ,AIRPORT STRUCK POLES,has cause,LOST POWER ON CLIMBOUT
2547,1447,RAN OUT OF FUEL EN ROUTE AT NIGHT. ON FORCED LANDING STRUCK TREES AND UTILITY POLE. FUEL CAP MISSING. SIPHONED FUEL,FUEL EN ROUTE,located in the administrative territorial entity,FUEL
2548,1447,RAN OUT OF FUEL EN ROUTE AT NIGHT. ON FORCED LANDING STRUCK TREES AND UTILITY POLE. FUEL CAP MISSING. SIPHONED FUEL,FUEL EN ROUTE,located in the administrative territorial entity,FUEL
2549,1448,LOST POWER ON TAKEOFF. CFI TOOK OVER. LANDED IN MARSH. NOSED OVER. 5 GAL OF WATER IN FUEL SYSTEM. WATER AT SOURCE. ,TAKEOFF,located in or next to body of water,MARSH
2550,1449,ON DEPARTURE FROM BOSTON UNABLE TO RETRACT NOSE GEAR. GROUND CREW FAILED TO CLOSE EXTERIOR GEAR HANDLE LEVER.      ,GROUND CREW,headquarters location,BOSTON
2551,1450,"FIRE FROM RIGHT ENGINE ON CLIMB, RETURNED. OIL LEAK ONTO HOT EXHAUST SYSTEM FROM UNSECURED OIL DIPSTICK.           ",Right Engine,part of,CLIMB
2552,1450,"FIRE FROM RIGHT ENGINE ON CLIMB, RETURNED. OIL LEAK ONTO HOT EXHAUST SYSTEM FROM UNSECURED OIL DIPSTICK.           ",CLIMB,has part,Right Engine
2553,1451,HIGH AND FAST BEGAN GO AROUND TRAILING SMOKE. LOST POWER STALLED BURNED ON IMPACT. BOOST PUMP ON MADE RICH MIXTURE.,BOOST PUMP,uses,MIXTURE
2554,1451,HIGH AND FAST BEGAN GO AROUND TRAILING SMOKE. LOST POWER STALLED BURNED ON IMPACT. BOOST PUMP ON MADE RICH MIXTURE.,MIXTURE,used by,BOOST PUMP
2555,1452,PILOT STATED ON LANDING AIRCRAFT HIT BUMP ON RUNWAY. BOUNCED. MADE A GO AROUND. NOSE GEAR BROKE ON LANDING.        ,BOUNCED,facet of,AIRCRAFT
2556,1453,LOST POWER ON CLIMBOUT. TRIED RETURN. LANDED IN FALLOW FIELD. NOSED OVER WATER IN FUEL.                            ,LANDED IN FALLOW FIELD,facet of,FUEL
2557,1454,ON CLIMB PILOT STARTED TO DESCEND DUE TO ICING PROBLEMS. RETURNED TO AIRPORT. COPILOT UNQUALIFIED IN AIRCRAFT.     ,COPILOT,uses,AIRCRAFT
2558,1454,ON CLIMB PILOT STARTED TO DESCEND DUE TO ICING PROBLEMS. RETURNED TO AIRPORT. COPILOT UNQUALIFIED IN AIRCRAFT.     ,AIRCRAFT,use,COPILOT
2559,1455,RIGHT ENGINE DID NOT ACCELERATE NORMALLY. ABORTED. FOUND ENGINE INLET COVER WAS PARTIALLY INGESTED INTO AIR INLET. ,FOUND ENGINE INLET,has part,AIR INLET
2560,1455,RIGHT ENGINE DID NOT ACCELERATE NORMALLY. ABORTED. FOUND ENGINE INLET COVER WAS PARTIALLY INGESTED INTO AIR INLET. ,AIR INLET,part of,FOUND ENGINE INLET
2561,1456,STALLED AND CRASHED INTO RESIDENCE AFTER TAKEOFF. ATC ADVISED PILOT FLAPS APPEARED EXTENDED.                       ,TAKEOFF,operator,ATC
2562,1457,RAN OUT OF FUEL ON FERRY FLIGHT. LEFT PONTOON SEPARATED LANDING IN A POND. FUEL CAP NOT SECURED. FUEL SIPHONED.    ,FERRY,instance of,PONTOON
2563,1458,TURNING BASE LOST POWER. LANDED IN GRAVEL PIT. NOSED OVER. HAD PULLED MIXTURE CONTROL INSTEAD OF CARB HEAT CONTROL.,MIXTURE CONTROL,different from,CARB HEAT CONTROL
2564,1458,TURNING BASE LOST POWER. LANDED IN GRAVEL PIT. NOSED OVER. HAD PULLED MIXTURE CONTROL INSTEAD OF CARB HEAT CONTROL.,CARB HEAT CONTROL,different from,MIXTURE CONTROL
2565,1459,HIGH ON COUPLED APPROACH. LETDOWN AT 2000 FPM. AUTO PILOT OVERCONTROLLED INTERCEPTING GLIDE PATH. AIRFRAME DAMAGED.,2000 FPM,point in time,2000
2566,1460,"TRIED TO GO AROUND WITH LEAN MIXTURE AND FULL FLAPS.  RIGHT ENGINE STALLED,LOST CONTROL BELOW VMC. CARTWHEELED.    ",MIXTURE,has part,FLAPS
2567,1460,"TRIED TO GO AROUND WITH LEAN MIXTURE AND FULL FLAPS.  RIGHT ENGINE STALLED,LOST CONTROL BELOW VMC. CARTWHEELED.    ",FLAPS,part of,MIXTURE
2568,1461,COCKPIT DOOR OPENED AFTER DEPARTURE. RETURNED. LANDED WITHOUT INCIDENT.                                            ,COCKPIT DOOR,instance of,DEPARTURE
2569,1462,"ON THIRD TRY FOR LANDING, BEGAN GO AROUND, FULL FLAPS. UNABLE CLIMB, ABORTED. RAN OFF END RUNWAY INTO TREES.       ",LANDING,different from,CLIMB
2570,1462,"ON THIRD TRY FOR LANDING, BEGAN GO AROUND, FULL FLAPS. UNABLE CLIMB, ABORTED. RAN OFF END RUNWAY INTO TREES.       ",CLIMB,different from,LANDING
2571,1463,WHILE TAXIING THE RIGHT GEAR BROKE THROUGH THE ASPHALT AND BECAME STUCK ON TAXIWAY.                                ,TAXI,has part,ASPHALT
2572,1463,WHILE TAXIING THE RIGHT GEAR BROKE THROUGH THE ASPHALT AND BECAME STUCK ON TAXIWAY.                                ,ASPHALT,part of,TAXI
2573,1463,WHILE TAXIING THE RIGHT GEAR BROKE THROUGH THE ASPHALT AND BECAME STUCK ON TAXIWAY.                                ,ASPHALT,part of,TAXI
2574,1463,WHILE TAXIING THE RIGHT GEAR BROKE THROUGH THE ASPHALT AND BECAME STUCK ON TAXIWAY.                                ,TAXI,has part,ASPHALT
2575,1463,WHILE TAXIING THE RIGHT GEAR BROKE THROUGH THE ASPHALT AND BECAME STUCK ON TAXIWAY.                                ,TAXI,has part,ASPHALT
2576,1464,SWITCHED TANKS TURNING FINAL AFTER DROPPING BANNER. ENGINE QUIT. NOSED OVER IN WHEAT FIELD. DID NOT DRAIN SUMPS.   ,2008 Summer Olympics,point in time,2008
2577,1465,PILOT FAILED TO REMOVE CHAIN FROM PROPELLER DURING PREFLIGHT. VIBRATION INFLIGHT. FOUND DAMAGE AT DESTINATION.     ,PILOT,has part,PREFLIGHT
2578,1465,PILOT FAILED TO REMOVE CHAIN FROM PROPELLER DURING PREFLIGHT. VIBRATION INFLIGHT. FOUND DAMAGE AT DESTINATION.     ,PREFLIGHT,part of,PILOT
2579,1466,BEGAN TEST FLIGHT FROM MAINTENANCE WITH RUDDER TRIM NEAR FULL LEFT. ABORTED AND RAN THROUGH FENCE AT END RUNWAY.   ,RUDDER TRIM,subclass of,MAINTENANCE
2580,1467,"DOOR CAME OPEN ON LIFTOFF. TRIED GO AROUND,LOST POWER AT 300 FT,CRASHED AND BURNED OFF END OF AIRPORT.             ",LIFTOFF,different from,POWER
2581,1467,"DOOR CAME OPEN ON LIFTOFF. TRIED GO AROUND,LOST POWER AT 300 FT,CRASHED AND BURNED OFF END OF AIRPORT.             ",POWER,different from,LIFTOFF
2582,1468,TOP DOOR LATCH OPENED ON TAKEOFF ROLL. ABORTED. RAN OFF END OF RUNWAY.                                             ,TOP DOOR LATCH,part of,TAKEOFF ROLL
2583,1468,TOP DOOR LATCH OPENED ON TAKEOFF ROLL. ABORTED. RAN OFF END OF RUNWAY.                                             ,TAKEOFF ROLL,has part,TOP DOOR LATCH
2584,1469,TOOK OFF DOWNWIND WITH FULL FLAPS EXTENDED AND OVER GROSS WEIGHT. STRUCK MARKED WIRES AND CRASHED.                 ,FLAPS,different from,WIRES
2585,1469,TOOK OFF DOWNWIND WITH FULL FLAPS EXTENDED AND OVER GROSS WEIGHT. STRUCK MARKED WIRES AND CRASHED.                 ,WIRES,different from,FLAPS
2586,1470,DEPARTED INTO IMC WITH INOP GENERATOR AND ONLY BATTERY POWER. BATTERY WENT DEAD.HIT TREES AND FENCE ON ASR APPROACH,INOP,subclass of,GENERATOR
2587,1471,"ROUGH ENGINE ON LIFTOFF,ABORTED SAFELY BUT ENGINES DAMAGED BY JET FUEL PUMPED BY MISTAKE. PILOT FAILED TO CHECK.   ",JET,product or material produced,FUEL
2588,1472,PILOT FAILED TO REMOVE YOKE LOCK ON TAKEOFF. RAN OFF SIDE OF RUNWAY. NOSE GEAR COLLAPSED.                          ,YOKE,located in the administrative territorial entity,TAKEOFF
2589,1473,PILOT DID NOT COMPLETE PREFLIGHT. ON START UP LEFT ENGINE FLAMED OUT. INLET COVER ON AND PARTLY INGESTED.          ,INLET,different from,PREFLIGHT
2590,1473,PILOT DID NOT COMPLETE PREFLIGHT. ON START UP LEFT ENGINE FLAMED OUT. INLET COVER ON AND PARTLY INGESTED.          ,PREFLIGHT,different from,INLET
2591,1474,OBSERVED SPINNING TO IMPACT. OVER GROSS. FULL FLAPS FULL UP. TRIM FUEL UNPORTED.                                   ,TRIM FUEL UNPORTED,instance of,SPINNING
2592,1475,"TRIED TO DEPART WITH FULL FLAPS. UNABLE TO CLIMB,STRUCK TREES AND POWERLINE.                                       ",TRIED TO DEPART WITH FULL FLAPS <subj>STRUCK TREES AND POWERLINE,has part,
2593,1475,"TRIED TO DEPART WITH FULL FLAPS. UNABLE TO CLIMB,STRUCK TREES AND POWERLINE.                                       ",STRUCK TREES AND POWERLINE,part of,TRIED TO DEPART WITH FULL FLAPS
2594,1476,RIGHT BANK AND PITCH-UP ON LANDING FLARE. DAMAGED RIGHT MAIN GEAR. AUTO PILOT SWITCH BUMPED ON.                    ,PILOT SWITCH,has part,RIGHT BANK
2595,1477,GEAR MOTOR RUNNING ON TAXI. NOSE GEAR BEGAN RETRACT ON TAKEOFF. ABORTED LANDED GEAR UP HAD GEAR LEVER UP AT START. ,TAKEOFF,instance of,TAXI
2596,1478,RIGHT WING FOLDED ON TAKEOFF CLIMB. HOMEBUILT CRASHED INTO TREES. RIGHT WING RETAINING PINS WERE ABSENT.           ,TAKEOFF CLIMB,has part,RIGHT WING
2597,1478,RIGHT WING FOLDED ON TAKEOFF CLIMB. HOMEBUILT CRASHED INTO TREES. RIGHT WING RETAINING PINS WERE ABSENT.           ,TAKEOFF CLIMB,has part,RIGHT WING
2598,1479,HELICOPTER ROLLED OVER ON LIFTOFF FROM TRAILER. REFUELING HOSE MISPLACED OVER LANDING SKID.                        ,LIFTOFF,different from,HOSE
2599,1479,HELICOPTER ROLLED OVER ON LIFTOFF FROM TRAILER. REFUELING HOSE MISPLACED OVER LANDING SKID.                        ,HOSE,different from,LIFTOFF
2600,1480,GLIDER DID NOT GAIN ALTITUDE ON TAKEOFF. SPOILERS WERE NOT CLOSED. ABORTED AND LANDED IN PASTURE. HIT STREET LIGHT.,HIT STREET,located in the administrative territorial entity,TAKEOFF
2601,1481,RAN OUT OF FUEL NEAR DESTINATION. STRUCK AUTO LANDING ON HIGHWAY. LOOSE FUEL CAP SIPHONED FUEL. GAUGES INACCURATE. ,FUEL,has part,CAP
2602,1481,RAN OUT OF FUEL NEAR DESTINATION. STRUCK AUTO LANDING ON HIGHWAY. LOOSE FUEL CAP SIPHONED FUEL. GAUGES INACCURATE. ,CAP,part of,FUEL
2603,1481,RAN OUT OF FUEL NEAR DESTINATION. STRUCK AUTO LANDING ON HIGHWAY. LOOSE FUEL CAP SIPHONED FUEL. GAUGES INACCURATE. ,CAP,part of,FUEL
2604,1481,RAN OUT OF FUEL NEAR DESTINATION. STRUCK AUTO LANDING ON HIGHWAY. LOOSE FUEL CAP SIPHONED FUEL. GAUGES INACCURATE. ,FUEL,has part,CAP
2605,1482,ENGINE QUIT ON TAKEOFF. PUT ON FUEL PUMP ENGINE STARTED. TURNED PUMP OFF ENGINE QUIT. HIT TREES. NO DEFECTS FOUND. ,PUMP,part of,TAKEOFF
2606,1482,ENGINE QUIT ON TAKEOFF. PUT ON FUEL PUMP ENGINE STARTED. TURNED PUMP OFF ENGINE QUIT. HIT TREES. NO DEFECTS FOUND. ,TAKEOFF,has part,PUMP
2607,1482,ENGINE QUIT ON TAKEOFF. PUT ON FUEL PUMP ENGINE STARTED. TURNED PUMP OFF ENGINE QUIT. HIT TREES. NO DEFECTS FOUND. ,TAKEOFF,has part,PUMP
2608,1482,ENGINE QUIT ON TAKEOFF. PUT ON FUEL PUMP ENGINE STARTED. TURNED PUMP OFF ENGINE QUIT. HIT TREES. NO DEFECTS FOUND. ,PUMP,part of,TAKEOFF
