c5_id,c119_input,entities,labels_raw,labels,confidence
20000526035169I,"(-23)ON MAY 26, 2000, N4628C DEPARTED RUNWAY 22, CULPEPER, VA (W49) ON A PERSONAL FLIGHT SUBSEQUENT TO MAINTENANCE ",CULPEPER,"[{'value': 'PER', 'confidence': 0.38434064388275146}]",PER,0.38434064388275146
20000526035169I,"(-23)ON MAY 26, 2000, N4628C DEPARTED RUNWAY 22, CULPEPER, VA (W49) ON A PERSONAL FLIGHT SUBSEQUENT TO MAINTENANCE ",VA,"[{'value': 'LOC', 'confidence': 0.9625862240791321}]",LOC,0.9625862240791321
20000604033149I,"(-23)PILOT TAXIED AIRCRAFT TO RUNWAY 31 AT READING AIRPORT (RDG), READING, PA, THEN STOPPED AND SET BRAKES. PILOT W",READING AIRPORT,"[{'value': 'LOC', 'confidence': 0.587650716304779}]",LOC,0.587650716304779
20000604033149I,"(-23)PILOT TAXIED AIRCRAFT TO RUNWAY 31 AT READING AIRPORT (RDG), READING, PA, THEN STOPPED AND SET BRAKES. PILOT W",PA,"[{'value': 'LOC', 'confidence': 0.9599175453186035}]",LOC,0.9599175453186035
20000622035789I,"(-23)ON THURSDAY, JUNE, 22, 2000, CONTINENTAL AIRLINES FLIGHT 1763 DEPARTED YYZ FOR EWR AT 0957 EDT. AT CRUISE ALTI",CONTINENTAL AIRLINES,"[{'value': 'ORG', 'confidence': 0.6471783369779587}]",ORG,0.6471783369779587
20000622035789I,"(-23)ON THURSDAY, JUNE, 22, 2000, CONTINENTAL AIRLINES FLIGHT 1763 DEPARTED YYZ FOR EWR AT 0957 EDT. AT CRUISE ALTI",CRUISE ALTI,"[{'value': 'ORG', 'confidence': 0.5845244824886322}]",ORG,0.5845244824886322
20000524042749A,(-23) KEN SHAUMAN AND MYSELF INVESTIGATED THE FATAL AIRCRAFT ACCIDENT. FROM WITNESS REPORTS AND SITE INVESTIGATION:,KEN SHAUMAN,"[{'value': 'PER', 'confidence': 0.9534989893436432}]",PER,0.9534989893436432
20000524042749A,(-23) KEN SHAUMAN AND MYSELF INVESTIGATED THE FATAL AIRCRAFT ACCIDENT. FROM WITNESS REPORTS AND SITE INVESTIGATION:,MYSELF,"[{'value': 'PER', 'confidence': 0.6924854516983032}]",PER,0.6924854516983032
20000519027599I,(-23)THE AIRCRAFT ENGINE LOST POWER AFTER 45 MINTUES OF AERIAL APPLICATION. ON THE EMERGENCY LANDING ON COUNTY ROAD,COUNTY ROAD,"[{'value': 'LOC', 'confidence': 0.828358381986618}]",LOC,0.828358381986618
20000618042519A,"(-23) AIRCRAFT DEPARTED WESTFIELD, IN AIRPORT AT APP 16:30 EST. AIRCRAFT REPORTED LOST POWER SHORTLY AFTER TAKE OFF",WESTFIELD,"[{'value': 'LOC', 'confidence': 0.8942914009094238}]",LOC,0.8942914009094238
20000625032189I,(-23)NORTHWEST AIRLINES DC-10 BOEING PUSHED BACK FOR REPOSITIONING OFF OF GATE B-52 STRUCK A CONTINENTAL AIRLINES D,NORTHWEST AIRLINES,"[{'value': 'ORG', 'confidence': 0.9049899280071259}]",ORG,0.9049899280071259
20000625032189I,(-23)NORTHWEST AIRLINES DC-10 BOEING PUSHED BACK FOR REPOSITIONING OFF OF GATE B-52 STRUCK A CONTINENTAL AIRLINES D,BOEING,"[{'value': 'ORG', 'confidence': 0.823235273361206}]",ORG,0.823235273361206
20000626034149I,(-23)AIRCRAFT HAD ENGINE POWER LOSS BETWEEN ROSEBURG TO RED BLUFF. PILOT DECLARED EMERGENCY AND DESCENDED FROM 7500,ROSEBURG,"[{'value': 'LOC', 'confidence': 0.9503535032272339}]",LOC,0.9503535032272339
20000426010729A,"(-23) THE PILOT WAS ON A CROSS COUNTRY FLIGHT FROM JUSTIN, TX. TO DES MOINES, IOWA. HE STATED THAT THE ENGINE LOST ",JUSTIN,"[{'value': 'LOC', 'confidence': 0.7715134024620056}]",LOC,0.7715134024620056
20000426010729A,"(-23) THE PILOT WAS ON A CROSS COUNTRY FLIGHT FROM JUSTIN, TX. TO DES MOINES, IOWA. HE STATED THAT THE ENGINE LOST ",TX,"[{'value': 'LOC', 'confidence': 0.9591091275215149}]",LOC,0.9591091275215149
20000426010729A,"(-23) THE PILOT WAS ON A CROSS COUNTRY FLIGHT FROM JUSTIN, TX. TO DES MOINES, IOWA. HE STATED THAT THE ENGINE LOST ",DES MOINES,"[{'value': 'LOC', 'confidence': 0.9973246157169342}]",LOC,0.9973246157169342
20000426010729A,"(-23) THE PILOT WAS ON A CROSS COUNTRY FLIGHT FROM JUSTIN, TX. TO DES MOINES, IOWA. HE STATED THAT THE ENGINE LOST ",IOWA,"[{'value': 'LOC', 'confidence': 0.9970529079437256}]",LOC,0.9970529079437256
20000713020569I,(-23)EXTENSIVE MAINTENANCE HAD BEEN ACCOMPLISHED ON AIRCRAFT. AIRMAN/OWNER WAS SCHEDULED TO TAKE AIRCRAFT TO OSHKOS,OSHKOS,"[{'value': 'ORG', 'confidence': 0.5065886974334717}]",ORG,0.5065886974334717
20000628010849A,"(-23) STUDENT PILOT STATED THAT WHILE PRACTICING DIFFERENT MANEUVERS FOR HIS CHECK RIDE THE NEXT MORNING, THE AIRCR",AIRCR,"[{'value': 'ORG', 'confidence': 0.48535236716270447}]",ORG,0.48535236716270447
20000709034939I,(-23) DELTA AIRLINES BOEING 737 N947WP WAS PARKED AT SPOT 11 ON THE NORTH RAMP WAITING FOR THUNDERSTORMS TO MOVE OU,DELTA AIRLINES,"[{'value': 'ORG', 'confidence': 0.9285073280334473}]",ORG,0.9285073280334473
20000709034939I,(-23) DELTA AIRLINES BOEING 737 N947WP WAS PARKED AT SPOT 11 ON THE NORTH RAMP WAITING FOR THUNDERSTORMS TO MOVE OU,BOEING 737,"[{'value': 'MISC', 'confidence': 0.9010699391365051}]",MISC,0.9010699391365051
20000814041259A,"(.19) ON AUGUST 14, 2000, ABOUT 1252 HOURS PACIFIC DAYLIGHT TIME, A BEECH K35, N878R, OWNED AND OPERATED BY THE PIL",THE PIL,"[{'value': 'ORG', 'confidence': 0.7723011076450348}]",ORG,0.7723011076450348
20000816043069A,"(-23) AMERICAN TRANS AIR, INC. FLIGHT 253 WAS A SCHEDULED PASSENGER FLIGHT FROM CHICAGO MIDWAY AIRPORT (MDW) TO THE",AMERICAN,"[{'value': 'MISC', 'confidence': 0.5536925196647644}]",MISC,0.5536925196647644
20000816043069A,"(-23) AMERICAN TRANS AIR, INC. FLIGHT 253 WAS A SCHEDULED PASSENGER FLIGHT FROM CHICAGO MIDWAY AIRPORT (MDW) TO THE",CHICAGO,"[{'value': 'LOC', 'confidence': 0.942738950252533}]",LOC,0.942738950252533
20000730035959I,(-23)ON 7/30/00 A CESSNA 150F OPERATED BY ^PRIVACY DATA OMITTED^ DEPARTED WILROADS GARDEN AIRPORT (9K1) AT DODGE CI,DODGE CI,"[{'value': 'ORG', 'confidence': 0.6302481293678284}]",ORG,0.6302481293678284
20001022016149A,"(-23) DURING DEPARTURE FROM A PRIVATE AIRSTRIP AT LUCEDALE, MS. WHILE CLIMBING THROUGH APPROX. 150 FEET AGL., THE A",LUCEDALE,"[{'value': 'LOC', 'confidence': 0.9655933976173401}]",LOC,0.9655933976173401
20001022016149A,"(-23) DURING DEPARTURE FROM A PRIVATE AIRSTRIP AT LUCEDALE, MS. WHILE CLIMBING THROUGH APPROX. 150 FEET AGL., THE A",MS,"[{'value': 'LOC', 'confidence': 0.6617760062217712}]",LOC,0.6617760062217712
20001105038139I,"(-23) ON SUNDAY, NOVEMBER 5, 2000, AT 1225 EST, A BOEING 727, N511DA, FLIGHT 780, OPERATED BY DELTA AIRLINES, REPOR",BOEING 727,"[{'value': 'MISC', 'confidence': 0.9348704218864441}]",MISC,0.9348704218864441
20001105038139I,"(-23) ON SUNDAY, NOVEMBER 5, 2000, AT 1225 EST, A BOEING 727, N511DA, FLIGHT 780, OPERATED BY DELTA AIRLINES, REPOR",DELTA AIRLINES,"[{'value': 'ORG', 'confidence': 0.9589990377426147}]",ORG,0.9589990377426147
20001105038139I,"(-23) ON SUNDAY, NOVEMBER 5, 2000, AT 1225 EST, A BOEING 727, N511DA, FLIGHT 780, OPERATED BY DELTA AIRLINES, REPOR",REPOR,"[{'value': 'ORG', 'confidence': 0.7599821090698242}]",ORG,0.7599821090698242
20000912027579I,"(-23)DEPARTED TITUSVILLE, FLORIDA (TIX). AIRCRAFT WAS CRUISING AT 8500 FT. WITH ENGINE MAINTAINING 2400 RPM.  ENGIN",TITUSVILLE,"[{'value': 'LOC', 'confidence': 0.9724233150482178}]",LOC,0.9724233150482178
20000912027579I,"(-23)DEPARTED TITUSVILLE, FLORIDA (TIX). AIRCRAFT WAS CRUISING AT 8500 FT. WITH ENGINE MAINTAINING 2400 RPM.  ENGIN",FLORIDA,"[{'value': 'LOC', 'confidence': 0.9928626418113708}]",LOC,0.9928626418113708
20000914038749A,"(.19) ON SEPTEMBER 14, 2000, ABOUT 1915 ALASKA DAYLIGHT TIME, A PIPER PA-31-350 AIRPLANE, N4105D, SUSTAINED SUBSTAN",ALASKA,"[{'value': 'MISC', 'confidence': 0.5729678273200989}]",MISC,0.5729678273200989
20000930042859A,(-23) PILOT STATED THAT HE LOST POWER WHILE IN CRUISE NEAR LAKE MICHIGAN AND MICHIGAN CITY AIRPORT. HE APPLIED CARB,LAKE MICHIGAN,"[{'value': 'LOC', 'confidence': 0.8490171134471893}]",LOC,0.8490171134471893
20000930042859A,(-23) PILOT STATED THAT HE LOST POWER WHILE IN CRUISE NEAR LAKE MICHIGAN AND MICHIGAN CITY AIRPORT. HE APPLIED CARB,MICHIGAN CITY,"[{'value': 'LOC', 'confidence': 0.5774552077054977}]",LOC,0.5774552077054977
20001118043779A,"(-23) ON NOVEMBER 18, 2000, AIRCRAFT 8181L ATTEMPTED A NORMAL LANDING ON A GRASS AIRSTRIP LOCATED AT WHITE POST, VA",WHITE POST,"[{'value': 'LOC', 'confidence': 0.9171016812324524}]",LOC,0.9171016812324524
20001118043779A,"(-23) ON NOVEMBER 18, 2000, AIRCRAFT 8181L ATTEMPTED A NORMAL LANDING ON A GRASS AIRSTRIP LOCATED AT WHITE POST, VA",VA,"[{'value': 'LOC', 'confidence': 0.9987360835075378}]",LOC,0.9987360835075378
20001206023989I,"(-23)ON DECEMBER 6, 2000, A SIGNATURE FLIGHT SUPPORT BELTLOADER CAUSED MINOR DAMAGE TO THE DOOR SILL PLATE AND LOWE",LOWE,"[{'value': 'PER', 'confidence': 0.7627195715904236}]",PER,0.7627195715904236
20010523008789I,"(-23)SOMETIME DURING THE NIGHT, AN UNMANNED, UNCONTROLLED US AIRWAYS LAVATORY TRUCK ROLLED ACROSS TAXIWAYS ""G"" AND ",US AIRWAYS,"[{'value': 'ORG', 'confidence': 0.8378895819187164}]",ORG,0.8378895819187164
20010321003219I,(-23)TOWER REPORTED THAT A CONTRAIL OF LIQUID WAS STREAMING OFF THE AIRCRAFT WING AFTER TAKEOFF. PILOT DECLARED EME,TOWER,"[{'value': 'ORG', 'confidence': 0.7617700099945068}]",ORG,0.7617700099945068
20010505011289I,"(-23)PILOT DEPARTED MATHER FIELD, CALIFORNIA ENROUTE TO RANCHO MURIETA, CALIFORNIA. SHORTLY AFTER LEVEL OFF, THE EN",MATHER FIELD,"[{'value': 'LOC', 'confidence': 0.9113909304141998}]",LOC,0.9113909304141998
20010505011289I,"(-23)PILOT DEPARTED MATHER FIELD, CALIFORNIA ENROUTE TO RANCHO MURIETA, CALIFORNIA. SHORTLY AFTER LEVEL OFF, THE EN",CALIFORNIA,"[{'value': 'LOC', 'confidence': 0.9678226709365845}]",LOC,0.9678226709365845
20010505011289I,"(-23)PILOT DEPARTED MATHER FIELD, CALIFORNIA ENROUTE TO RANCHO MURIETA, CALIFORNIA. SHORTLY AFTER LEVEL OFF, THE EN",RANCHO MURIETA,"[{'value': 'LOC', 'confidence': 0.9612200558185577}]",LOC,0.9612200558185577
20010505011289I,"(-23)PILOT DEPARTED MATHER FIELD, CALIFORNIA ENROUTE TO RANCHO MURIETA, CALIFORNIA. SHORTLY AFTER LEVEL OFF, THE EN",CALIFORNIA,"[{'value': 'LOC', 'confidence': 0.9958429932594299}]",LOC,0.9958429932594299
20010428008109A,"(-23)GYROCOPTER LOST POWER ON TAKE-OFF CLIMB, DUE TO HIGH ANGLE OF ATTACK PILOT COULD NOT GET PROPER AUTO-ROTATION ",GYROCOPTER,"[{'value': 'ORG', 'confidence': 0.4627426862716675}]",ORG,0.4627426862716675
20010407005699A,"(-23) ^PRIVACY DAT^ AND ONE PASSENGER WERE ENROUTE FROM PETERSBURGH, VA. (PTV) TO ORANGEBURGH, SC (OGB) IN N8084K A",PETERSBURGH,"[{'value': 'LOC', 'confidence': 0.9990818500518799}]",LOC,0.9990818500518799
20010407005699A,"(-23) ^PRIVACY DAT^ AND ONE PASSENGER WERE ENROUTE FROM PETERSBURGH, VA. (PTV) TO ORANGEBURGH, SC (OGB) IN N8084K A",VA,"[{'value': 'LOC', 'confidence': 0.998012900352478}]",LOC,0.998012900352478
20010407005699A,"(-23) ^PRIVACY DAT^ AND ONE PASSENGER WERE ENROUTE FROM PETERSBURGH, VA. (PTV) TO ORANGEBURGH, SC (OGB) IN N8084K A",ORANGEBURGH,"[{'value': 'LOC', 'confidence': 0.9743364453315735}]",LOC,0.9743364453315735
20010407005699A,"(-23) ^PRIVACY DAT^ AND ONE PASSENGER WERE ENROUTE FROM PETERSBURGH, VA. (PTV) TO ORANGEBURGH, SC (OGB) IN N8084K A",SC,"[{'value': 'LOC', 'confidence': 0.9939991235733032}]",LOC,0.9939991235733032
20010726018379I,"(-23) ON 07/26/01 PILOT ROBERT TAIBEDEAU, CERT #2034160, ATTEMPTED TO DEPART VGT. PRIOR TO THIS INCIDENT THIS PILOT",ROBERT TAIBEDEAU,"[{'value': 'PER', 'confidence': 0.9798024594783783}]",PER,0.9798024594783783
20010611023089I,"(-23)ON JUNE 6, 2001, ABOUT 0800 HRS. EASTERN STANDARD TIME, A CESSNA 150, N2207J, REGISTERED TT FREDERICK PISHOTTA",FREDERICK PISHOTTA,"[{'value': 'PER', 'confidence': 0.598934680223465}]",PER,0.598934680223465
20010723017949A,"(-23) PILOT WAS ON A VFR FLIGHT FROM AUBURN/LEWISTON, ME (LEW) TO BUFFALO, NY (BUF). APPROXIMATELY 15 MILES SOUTHWE",AUBURN,"[{'value': 'LOC', 'confidence': 0.9992626309394836}]",LOC,0.9992626309394836
20010723017949A,"(-23) PILOT WAS ON A VFR FLIGHT FROM AUBURN/LEWISTON, ME (LEW) TO BUFFALO, NY (BUF). APPROXIMATELY 15 MILES SOUTHWE",LEWISTON,"[{'value': 'LOC', 'confidence': 0.9977241158485413}]",LOC,0.9977241158485413
20010723017949A,"(-23) PILOT WAS ON A VFR FLIGHT FROM AUBURN/LEWISTON, ME (LEW) TO BUFFALO, NY (BUF). APPROXIMATELY 15 MILES SOUTHWE",ME,"[{'value': 'LOC', 'confidence': 0.9930416345596313}]",LOC,0.9930416345596313
20010723017949A,"(-23) PILOT WAS ON A VFR FLIGHT FROM AUBURN/LEWISTON, ME (LEW) TO BUFFALO, NY (BUF). APPROXIMATELY 15 MILES SOUTHWE",LEW,"[{'value': 'LOC', 'confidence': 0.5053175091743469}]",LOC,0.5053175091743469
20010723017949A,"(-23) PILOT WAS ON A VFR FLIGHT FROM AUBURN/LEWISTON, ME (LEW) TO BUFFALO, NY (BUF). APPROXIMATELY 15 MILES SOUTHWE",BUFFALO,"[{'value': 'LOC', 'confidence': 0.9864376783370972}]",LOC,0.9864376783370972
20010723017949A,"(-23) PILOT WAS ON A VFR FLIGHT FROM AUBURN/LEWISTON, ME (LEW) TO BUFFALO, NY (BUF). APPROXIMATELY 15 MILES SOUTHWE",NY,"[{'value': 'LOC', 'confidence': 0.9633136987686157}]",LOC,0.9633136987686157
20010801018589I,(-23)ON TAKEOFF FOR A MIANTENANCE FERRY FLIGHT (SPECIAL FLIGHT PERMIT ISSUED) FROM FULTON COUNTY-BRONW FIELD (FTY) ,FULTON COUNTY-BRONW FIELD,"[{'value': 'LOC', 'confidence': 0.9384532769521078}]",LOC,0.9384532769521078
20010801018589I,(-23)ON TAKEOFF FOR A MIANTENANCE FERRY FLIGHT (SPECIAL FLIGHT PERMIT ISSUED) FROM FULTON COUNTY-BRONW FIELD (FTY) ,FTY,"[{'value': 'LOC', 'confidence': 0.6431841850280762}]",LOC,0.6431841850280762
20010802021609I,"(-23) PILOT STATED THAT JUST BEFORE TAKE OFF AT YUMA INTERNATIONAL AIRPORT, HE ADJUSTED HIS SEAT FORWARD BECAUSE HE",YUMA,"[{'value': 'LOC', 'confidence': 0.6507311463356018}]",LOC,0.6507311463356018
20011030034599I,(-23) ON 10/30/2001 MR. HATTER PURCHASED 44.3 GALLONS OF FUEL FROM THE FUEL TRUCK AT MOORE COUNTY AIRPORT IN DUMAS ,HATTER,"[{'value': 'PER', 'confidence': 0.7717783451080322}]",PER,0.7717783451080322
20011030034599I,(-23) ON 10/30/2001 MR. HATTER PURCHASED 44.3 GALLONS OF FUEL FROM THE FUEL TRUCK AT MOORE COUNTY AIRPORT IN DUMAS ,MOORE COUNTY,"[{'value': 'LOC', 'confidence': 0.6983312666416168}]",LOC,0.6983312666416168
20011030034599I,(-23) ON 10/30/2001 MR. HATTER PURCHASED 44.3 GALLONS OF FUEL FROM THE FUEL TRUCK AT MOORE COUNTY AIRPORT IN DUMAS ,DUMAS,"[{'value': 'LOC', 'confidence': 0.9818158149719238}]",LOC,0.9818158149719238
20010907028149I,"(-23) THE AIRMAN PERFORMED A NORMAL TAKEOFF FROM THE CAMBRIDGE AIRPORT. IMMEDIATELY AFTER LIFT OFF, THE PILOT HEARD",CAMBRIDGE,"[{'value': 'LOC', 'confidence': 0.9504645466804504}]",LOC,0.9504645466804504
20011019029729I,"(-23) PILOT STATEMENT: ON FRIDAY, OCTOBER 19, 2001, AT 6:45 AM, AT LOVE AIRFIELD IN PRESCOTT, ARIZONA, THE PLANE A ",LOVE AIRFIELD,"[{'value': 'LOC', 'confidence': 0.9232665002346039}]",LOC,0.9232665002346039
20011019029729I,"(-23) PILOT STATEMENT: ON FRIDAY, OCTOBER 19, 2001, AT 6:45 AM, AT LOVE AIRFIELD IN PRESCOTT, ARIZONA, THE PLANE A ",PRESCOTT,"[{'value': 'LOC', 'confidence': 0.9973427653312683}]",LOC,0.9973427653312683
20011019029729I,"(-23) PILOT STATEMENT: ON FRIDAY, OCTOBER 19, 2001, AT 6:45 AM, AT LOVE AIRFIELD IN PRESCOTT, ARIZONA, THE PLANE A ",ARIZONA,"[{'value': 'LOC', 'confidence': 0.9993364214897156}]",LOC,0.9993364214897156
20010910029739I,"(-23) DURING TAXI OUT, CFI NOTICED NOSE LANDING GEAR GREEN LIGHT WAS OUT. SHE ATTEMPTED TO SWAP LIGHTS TO VERIFY TH",CFI,"[{'value': 'ORG', 'confidence': 0.8418413400650024}]",ORG,0.8418413400650024
20010822023659I,"(-23) ON A FLIGHT FROM GARDEN VALLEY AIRPORT TO BOISE, IDAHO, THE ENGINE QUIT SUDDENLY. THE PILOT MADE AN ENGINE OU",GARDEN VALLEY,"[{'value': 'LOC', 'confidence': 0.9411973059177399}]",LOC,0.9411973059177399
20010822023659I,"(-23) ON A FLIGHT FROM GARDEN VALLEY AIRPORT TO BOISE, IDAHO, THE ENGINE QUIT SUDDENLY. THE PILOT MADE AN ENGINE OU",BOISE,"[{'value': 'LOC', 'confidence': 0.9981622099876404}]",LOC,0.9981622099876404
20010822023659I,"(-23) ON A FLIGHT FROM GARDEN VALLEY AIRPORT TO BOISE, IDAHO, THE ENGINE QUIT SUDDENLY. THE PILOT MADE AN ENGINE OU",IDAHO,"[{'value': 'LOC', 'confidence': 0.9914685487747192}]",LOC,0.9914685487747192
20010918026899I,(-23) MAINTENANCE WAS PERFORMED SOMETIME BEFORE THE PROPOSED FLIGHT. THE ANTI-SKID CIRCUIT BREAKER WAS PULLED BY MA,ANTI-SKID,"[{'value': 'MISC', 'confidence': 0.5641645789146423}]",MISC,0.5641645789146423
20010918026899I,(-23) MAINTENANCE WAS PERFORMED SOMETIME BEFORE THE PROPOSED FLIGHT. THE ANTI-SKID CIRCUIT BREAKER WAS PULLED BY MA,MA,"[{'value': 'LOC', 'confidence': 0.918961226940155}]",LOC,0.918961226940155
20011013029489I,"(-23) ON OCTOBER 13, 2001, A CESSNA CE-172, N2529L, MADE AN EMERGENCY LANDING ON A FROZEN LAKE NEAR THE VILLAGE OF ",FROZEN LAKE,"[{'value': 'LOC', 'confidence': 0.6901093274354935}]",LOC,0.6901093274354935
20011020029559I,(-23) PILOT ATTEMPTED TO LAND AT KODIAK MUNICIPAL AIRPORT. HE GOT A NOSE GEAR UNSAFE INDICATION. HE NOTIFIED TOWER ,KODIAK,"[{'value': 'LOC', 'confidence': 0.882921040058136}]",LOC,0.882921040058136
20011020029559I,(-23) PILOT ATTEMPTED TO LAND AT KODIAK MUNICIPAL AIRPORT. HE GOT A NOSE GEAR UNSAFE INDICATION. HE NOTIFIED TOWER ,TOWER,"[{'value': 'ORG', 'confidence': 0.5274176597595215}]",ORG,0.5274176597595215
20020305003489I,"(-23) AIRCRAFT DEPARTED FAIRBANKS INTERNATIONAL APPROXIMATELY 10 MINUTES AFTER TAKEOFF AND WHILE IN CLIMB, THE ENGI",ENGI,"[{'value': 'ORG', 'confidence': 0.6214950084686279}]",ORG,0.6214950084686279
20011213037619I,(-23) ON 12/13/02 AT APPROXIMATELY 21:12 N111AM SUSTAINED HYDRAULIC FAILURE THUS LANDING AT PBI. DURING THE TAXI IN,PBI,"[{'value': 'ORG', 'confidence': 0.4263940155506134}]",ORG,0.4263940155506134
20020403006639I,(-23) PIC REPORTED THE RIGHT SIDE EMERGENCY EXIT WINDOW/DOOR DEPARTED. THE AIRPLANE HAD DEPARTED ON A TEST FLIGHT A,PIC,"[{'value': 'ORG', 'confidence': 0.8392886519432068}]",ORG,0.8392886519432068
20020418009469A,"(-23) AN AMATEUR KIT BUILT AIRPLANE, A 4 PLACE KIS/PULSAR SUPER CRUISER, CRASHED 1/4 MILE EAST OF THE NORTH PERRY A",PULSAR,"[{'value': 'MISC', 'confidence': 0.7403029799461365}]",MISC,0.7403029799461365
20020418009469A,"(-23) AN AMATEUR KIT BUILT AIRPLANE, A 4 PLACE KIS/PULSAR SUPER CRUISER, CRASHED 1/4 MILE EAST OF THE NORTH PERRY A",NORTH PERRY,"[{'value': 'LOC', 'confidence': 0.7642121016979218}]",LOC,0.7642121016979218
20020324004129I,"(-23) THE PILOT DEPARTED MOWATA AIRPORT IN EUNICE, LOUISIANA AND ARRIVED IN MIDLAND, TEXAS (MAF) WITHOUT ANY KNOWN ",MOWATA AIRPORT,"[{'value': 'LOC', 'confidence': 0.6474270522594452}]",LOC,0.6474270522594452
20020324004129I,"(-23) THE PILOT DEPARTED MOWATA AIRPORT IN EUNICE, LOUISIANA AND ARRIVED IN MIDLAND, TEXAS (MAF) WITHOUT ANY KNOWN ",EUNICE,"[{'value': 'LOC', 'confidence': 0.9685738682746887}]",LOC,0.9685738682746887
20020324004129I,"(-23) THE PILOT DEPARTED MOWATA AIRPORT IN EUNICE, LOUISIANA AND ARRIVED IN MIDLAND, TEXAS (MAF) WITHOUT ANY KNOWN ",LOUISIANA,"[{'value': 'LOC', 'confidence': 0.9939466118812561}]",LOC,0.9939466118812561
20020324004129I,"(-23) THE PILOT DEPARTED MOWATA AIRPORT IN EUNICE, LOUISIANA AND ARRIVED IN MIDLAND, TEXAS (MAF) WITHOUT ANY KNOWN ",MIDLAND,"[{'value': 'LOC', 'confidence': 0.9953734278678894}]",LOC,0.9953734278678894
20020324004129I,"(-23) THE PILOT DEPARTED MOWATA AIRPORT IN EUNICE, LOUISIANA AND ARRIVED IN MIDLAND, TEXAS (MAF) WITHOUT ANY KNOWN ",TEXAS,"[{'value': 'LOC', 'confidence': 0.9959585070610046}]",LOC,0.9959585070610046
20020619014309A,"(-23) N759TY, CE-182 WAS EN ROUTE FROM HOT SPRINGS, ARKANSAS TO FAYETTEVILLE, TENNESSEE, WHEN THE AIRCRAFT ENGINE Q",HOT SPRINGS,"[{'value': 'LOC', 'confidence': 0.9246239960193634}]",LOC,0.9246239960193634
20020619014309A,"(-23) N759TY, CE-182 WAS EN ROUTE FROM HOT SPRINGS, ARKANSAS TO FAYETTEVILLE, TENNESSEE, WHEN THE AIRCRAFT ENGINE Q",ARKANSAS,"[{'value': 'LOC', 'confidence': 0.9978072047233582}]",LOC,0.9978072047233582
20020619014309A,"(-23) N759TY, CE-182 WAS EN ROUTE FROM HOT SPRINGS, ARKANSAS TO FAYETTEVILLE, TENNESSEE, WHEN THE AIRCRAFT ENGINE Q",FAYETTEVILLE,"[{'value': 'LOC', 'confidence': 0.9990133047103882}]",LOC,0.9990133047103882
20020619014309A,"(-23) N759TY, CE-182 WAS EN ROUTE FROM HOT SPRINGS, ARKANSAS TO FAYETTEVILLE, TENNESSEE, WHEN THE AIRCRAFT ENGINE Q",TENNESSEE,"[{'value': 'LOC', 'confidence': 0.9995337724685669}]",LOC,0.9995337724685669
20020916037649A,"(-23) INSPECTOR STATEMENT: ON SEPTEMBER 16, 2002 AT ABOUT 9:30 A.M. LOCAL TIME IN THE VICINITY OF THE CANADAIGUA AI",CANADAIGUA AI,"[{'value': 'ORG', 'confidence': 0.6649883091449738}]",ORG,0.6649883091449738
20021004034939I,(-23) DURING PREFLIGHT JUST PRIOR TO DEPARTURE PILOT WAS DISTRACTED BY CELL PHONE CALL. PILOT FAILED TO REMOVE AIRC,AIRC,"[{'value': 'ORG', 'confidence': 0.9399794936180115}]",ORG,0.9399794936180115
20020917036549I,(-23) WITNESS REPORTED SEEING CESSNA CE-401 N531MH DEPART EAGLE CREEK AIRPORT WITHOUT ANY LIGHTS AFTER DARK. AIR TR,CESSNA,"[{'value': 'ORG', 'confidence': 0.3406512439250946}]",ORG,0.3406512439250946
20020917036549I,(-23) WITNESS REPORTED SEEING CESSNA CE-401 N531MH DEPART EAGLE CREEK AIRPORT WITHOUT ANY LIGHTS AFTER DARK. AIR TR,EAGLE CREEK,"[{'value': 'LOC', 'confidence': 0.7652965784072876}]",LOC,0.7652965784072876
20030317008009A,(-23) MS BOMBERGER LANDED AT CTJ AFTER A SECOND NO FLAP APPROACH AND RAN OFF THE END OF THE RUNWAY CAUSING THE NOSE,MS BOMBERGER,"[{'value': 'PER', 'confidence': 0.6902008503675461}]",PER,0.6902008503675461
20030317008009A,(-23) MS BOMBERGER LANDED AT CTJ AFTER A SECOND NO FLAP APPROACH AND RAN OFF THE END OF THE RUNWAY CAUSING THE NOSE,CTJ,"[{'value': 'PER', 'confidence': 0.7371032238006592}]",PER,0.7371032238006592
20030306008999I,"(-23) DURING THE TAKEOFF ROLL THE PILOT IN COMMAND NOTICED A ""VIBRATION"". THE VIBRATION CONTINUED AND AS THE AIRCRA",AIRCRA,"[{'value': 'ORG', 'confidence': 0.6095415949821472}]",ORG,0.6095415949821472
20030102006879I,(-23) WHILE BEGINNING A TAKEOFF ROLL ON RUNWAY 4 THE CREW OF N961LL ABORTED THE TAKEOFF AFTER REACHING AN AIRSPEED ,N961LL,"[{'value': 'PER', 'confidence': 0.5670524835586548}]",PER,0.5670524835586548
20021219033249I,"(-23) ON DECEMBER 19, 2002, AT APPROXIMATELY 1:03 AM, A FALCON DA-20 LANDED AT STANIFORD INTERNATIONAL AIRPORT WITH",FALCON DA-20,"[{'value': 'MISC', 'confidence': 0.6518391519784927}]",MISC,0.6518391519784927
