,index,input,head,relation,tail
2035,1072,PILOT WAS NOTIFIED OF TRAILING SMOKE ON TAKEOFF. ENGINE SEIZED. LANDED IN A FIELD. OIL FILTER CAP NOT SECURED.     ,wind takeoff,opposite of,climb
2036,1072,PILOT WAS NOTIFIED OF TRAILING SMOKE ON TAKEOFF. ENGINE SEIZED. LANDED IN A FIELD. OIL FILTER CAP NOT SECURED.     ,climb,opposite of,wind takeoff
2037,1073,THE AIRCRAFT FLEW INTO THE GROUND AFTER LIFTOFF. THE PILOT FAILED TO UNLOCK THE CONTROLS BEFORE TAKEOFF.           ,fuel selector,part of,engine
2038,1073,THE AIRCRAFT FLEW INTO THE GROUND AFTER LIFTOFF. THE PILOT FAILED TO UNLOCK THE CONTROLS BEFORE TAKEOFF.           ,engine,has part,fuel selector
2039,1074,HIGH WIND TAKEOFF. DRIFTED FAST TOWARDS POWERLINE. TRIED CLIMB BUT ENCOUNTERED DOWN DRAFTS. NO TEST BALLOON USED.  ,F/A-18 Hornet,derivative work,Boeing 707
2040,1074,HIGH WIND TAKEOFF. DRIFTED FAST TOWARDS POWERLINE. TRIED CLIMB BUT ENCOUNTERED DOWN DRAFTS. NO TEST BALLOON USED.  ,Boeing 707,based on,F/A-18 Hornet
2041,1075,ENGINE FAILED DURING TAKEOFF. THE PILOT HAD NOT RESET THE FUEL SELECTOR AFTER FILLING SMOKE TANK WITH OIL.         ,fuel contamination,has effect,engine failed
2042,1076,"FAILED TO VISUALLY CHECK FUEL IN TANKS. RAN RIGHT TANK DRY ON TAKEOFF. LANDED IN A CLEARING, HIT BRUSH, NOSED OVER.",crashed off takeoff end of runway,has cause,pilot preflight
2043,1076,"FAILED TO VISUALLY CHECK FUEL IN TANKS. RAN RIGHT TANK DRY ON TAKEOFF. LANDED IN A CLEARING, HIT BRUSH, NOSED OVER.",pilot preflight,has effect,crashed off takeoff end of runway
2044,1077,THE ENGINE FAILED FROM FUEL CONTAMINATION.THE AIRCRAFT HAD JUST BEEN WASHED. WATER AND SOAP FOUND IN FUEL SAMPLE.  ,go around,uses,runway
2045,1077,THE ENGINE FAILED FROM FUEL CONTAMINATION.THE AIRCRAFT HAD JUST BEEN WASHED. WATER AND SOAP FOUND IN FUEL SAMPLE.  ,runway,use,go around
2046,1078,AIRCRAFT CRASHED OFF TAKEOFF END OF RUNWAY. ENGINE DID NOT PRODUCE RATED POWER BECAUSE OF PILOT PREFLIGHT.         ,aileron control,used by,pilot
2047,1079,THE STUDENT INADVERTENTLY RAISED THE FLAPS FULLY DURING GO AROUND. THE AIRCRAFT BOUNCED AND DEPARTED SIDE OF RUNWAY,pilot,item operated,gear doors
2048,1079,THE STUDENT INADVERTENTLY RAISED THE FLAPS FULLY DURING GO AROUND. THE AIRCRAFT BOUNCED AND DEPARTED SIDE OF RUNWAY,gear doors,operator,pilot
2049,1080,PILOT LOST CONTROL OF AIRCRAFT DURING GO AROUND DUE TO LOSS OF AILERON CONTROL.PILOT FAILED TO REMOVE CONTROL LOCK.,John F. Kennedy School of Government,part of,Harvard University
2050,1080,PILOT LOST CONTROL OF AIRCRAFT DURING GO AROUND DUE TO LOSS OF AILERON CONTROL.PILOT FAILED TO REMOVE CONTROL LOCK.,John F. Kennedy School of Government,part of,Harvard University
2051,1080,PILOT LOST CONTROL OF AIRCRAFT DURING GO AROUND DUE TO LOSS OF AILERON CONTROL.PILOT FAILED TO REMOVE CONTROL LOCK.,Harvard University,has part,John F. Kennedy School of Government
2052,1080,PILOT LOST CONTROL OF AIRCRAFT DURING GO AROUND DUE TO LOSS OF AILERON CONTROL.PILOT FAILED TO REMOVE CONTROL LOCK.,Harvard University,has part,John F. Kennedy School of Government
2053,1081,NOSE GEAR COLLAPSED ON LANDING. PILOT FAILED TO REMOVE TOW BAR WHICH JAMMED THE GEAR DOORS.                        ,fuel tank,part of,other tank
2054,1081,NOSE GEAR COLLAPSED ON LANDING. PILOT FAILED TO REMOVE TOW BAR WHICH JAMMED THE GEAR DOORS.                        ,other tank,has part,fuel tank
2055,1082,THE TOWPLANE STRUCK TREES WHEN UNABLE TO RELEASE BANNER. PILOT PULLED WRONG RELEASE AND FAILED TO CLIMBOUT PROPERLY,warning light malfunction,has cause,engine ingestion
2056,1083,ENGINE FAILED WHILE STUDENT WAS FLYING A PASSENGER. ONE FUEL TANK WAS EMPTY DUE TO A LOOSE CAP.WATER IN OTHER TANK.,forced landing,has cause,fuel exhaustion
2057,1083,ENGINE FAILED WHILE STUDENT WAS FLYING A PASSENGER. ONE FUEL TANK WAS EMPTY DUE TO A LOOSE CAP.WATER IN OTHER TANK.,fuel exhaustion,has effect,forced landing
2058,1084,"RIGHT BAGGAGE DOOR SEPARATED ON TAKEOFF. ENGINE INGESTION OF CONTENTS. LATCH NORMAL, WARNING LIGHT MALFUNCTION.    ",oil filler cap,part of,windshield
2059,1085,STRUCK A TREE ON A FORCED LANDING AFTER FUEL EXHAUSTION. RELIED ON INACCURATE INDICATOR FOR FUEL QUANTITY.         ,forced landing,has cause,pilot unaware speed brake
2060,1085,STRUCK A TREE ON A FORCED LANDING AFTER FUEL EXHAUSTION. RELIED ON INACCURATE INDICATOR FOR FUEL QUANTITY.         ,pilot unaware speed brake,has effect,forced landing
2061,1086,OIL ON WINDSHIELD AFTER TAKEOFF. BOUNCED AND PORPOISED DURING PRECAUTIONARY LANDING. OIL FILLER CAP NOT SECURED.   ,runway,different from,runway
2062,1086,OIL ON WINDSHIELD AFTER TAKEOFF. BOUNCED AND PORPOISED DURING PRECAUTIONARY LANDING. OIL FILLER CAP NOT SECURED.   ,runway,different from,runway
2063,1087,GLIDER MADE A HARD FORCED LANDING AFTER PREMATURE DISCONNECT FROM TOW. PILOT UNAWARE SPEED BRAKE WAS DEPLOYED.     ,up position,subclass of,gear
2064,1088,"DOOR OPENED AFTER TAKEOFF, LANDED GEAR UP. PILOT UNABLE TO EXTEND GEAR DUE TO BUFFETING.                           ",engine seized,has effect,off airport landing
2065,1088,"DOOR OPENED AFTER TAKEOFF, LANDED GEAR UP. PILOT UNABLE TO EXTEND GEAR DUE TO BUFFETING.                           ",off airport landing,has cause,engine seized
2066,1089,GEAR COLLAPSED ON TAKEOFF ROLL. GEAR HANDLE WAS IN THE UP POSITION.                                                ,battery,different from,alternator
2067,1089,GEAR COLLAPSED ON TAKEOFF ROLL. GEAR HANDLE WAS IN THE UP POSITION.                                                ,alternator,different from,battery
2068,1090,THE ENGINE SEIZED AND THE AIRCRAFT MADE AN OFF AIRPORT LANDING. THE OIL DRAIN PLUG WAS MISSING.                    ,1969 World's Fair,point in time,1969
2069,1092,BOTH ENGINES QUIT DUE TO FUEL EXHAUSTION. LANDED GEAR UP IN A FIELD.                                               ,heat cable,part of,carburetor
2070,1093,LANDED ON A TAXIWAY AFTER POWER LOSS ON TAKEOFF. FUEL SELECTOR FOUND OFF CENTER.                                   ,nose wheel,connects with,hydraulic system
2071,1093,LANDED ON A TAXIWAY AFTER POWER LOSS ON TAKEOFF. FUEL SELECTOR FOUND OFF CENTER.                                   ,hydraulic system,connects with,nose wheel
2072,1094,THE ENGINE LOST POWER ON TAKEOFF AND THE AIRCRAFT WAS DITCHED. THE CARBURETOR HEAT CABLE WAS LOOSE. CARB ICING.    ,2008 Summer Olympics,point in time,2008
2073,1094,THE ENGINE LOST POWER ON TAKEOFF AND THE AIRCRAFT WAS DITCHED. THE CARBURETOR HEAT CABLE WAS LOOSE. CARB ICING.    ,2008 Summer Olympics,location,Beijing
2074,1094,THE ENGINE LOST POWER ON TAKEOFF AND THE AIRCRAFT WAS DITCHED. THE CARBURETOR HEAT CABLE WAS LOOSE. CARB ICING.    ,2008 Summer Olympics,country,China
2075,1094,THE ENGINE LOST POWER ON TAKEOFF AND THE AIRCRAFT WAS DITCHED. THE CARBURETOR HEAT CABLE WAS LOOSE. CARB ICING.    ,Beijing,country,China
2076,1094,THE ENGINE LOST POWER ON TAKEOFF AND THE AIRCRAFT WAS DITCHED. THE CARBURETOR HEAT CABLE WAS LOOSE. CARB ICING.    ,China,capital,Beijing
2077,1095,AIRCRAFT DEPARTED TAXIWAY AFTER NOSE WHEEL STEERING BECAME INOPERATIVE. PILOT FAILED TO ACTIVATE HYDRAULIC SYSTEM. ,emergency access window,part of,aircraft
2078,1095,AIRCRAFT DEPARTED TAXIWAY AFTER NOSE WHEEL STEERING BECAME INOPERATIVE. PILOT FAILED TO ACTIVATE HYDRAULIC SYSTEM. ,aircraft,has part,emergency access window
2079,1096,"GEAR COLLAPSED ON ROLLOUT, SUSPECT GEAR WAS NOT FULLY LOCKED.                                                      ",1980,point in time,1980
2080,1097,"DURING CLIMB, PILOTS EMERGENCY ACCESS WINDOW DOOR SEPARATED AIRCRAFT. RETURNED FOR A SAFE LANDING.                 ",license,different from,registration
2081,1097,"DURING CLIMB, PILOTS EMERGENCY ACCESS WINDOW DOOR SEPARATED AIRCRAFT. RETURNED FOR A SAFE LANDING.                 ",registration,different from,license
2082,1098,FORCED LANDING ON A GRAVEL BAR AFTER ENGINE QUIT. FOUND WATER IN LEFT FUEL TANK. REFUELED FROM 55 GALLON DRUM.     ,float plane,has part,flap setting
2083,1098,FORCED LANDING ON A GRAVEL BAR AFTER ENGINE QUIT. FOUND WATER IN LEFT FUEL TANK. REFUELED FROM 55 GALLON DRUM.     ,flap setting,part of,float plane
2084,1099,"ENGINES FAILED DURING RAPID DESCENT. AIRCRAFT FORCE LANDED. PILOT DID NOT HAVE LICENSE, MEDICAL OR REGISTRATION.   ",engine,has part,fuel tank
2085,1099,"ENGINES FAILED DURING RAPID DESCENT. AIRCRAFT FORCE LANDED. PILOT DID NOT HAVE LICENSE, MEDICAL OR REGISTRATION.   ",fuel tank,part of,engine
2086,1100,"FLOAT PLANE ABORTED TAKEOFF DUE TO IMPROPER FLAP SETTING. INSUFFICIENT WATER REMAINED, RAN ONTO SHORELINE.         ",cockpit,used by,pilot
2087,1101,THE ENGINE FAILED IN THE PATTERN AND THE PLANE STRUCK A TREE. WATER IN FUEL TANK. IMPROPER INSTRUCTOR MONITORING.  ,aborted,different from,takeoff roll
2088,1101,THE ENGINE FAILED IN THE PATTERN AND THE PLANE STRUCK A TREE. WATER IN FUEL TANK. IMPROPER INSTRUCTOR MONITORING.  ,takeoff roll,different from,aborted
2089,1102,PILOT REPORTED SMOKE IN THE COCKPIT. OIL QUANTITY FOUND LOW. NO LEAKS EXCEPT TURBOCHARGER THROWING A LITTLE OIL.   ,sheared off a wing,has cause,downdraft
2090,1102,PILOT REPORTED SMOKE IN THE COCKPIT. OIL QUANTITY FOUND LOW. NO LEAKS EXCEPT TURBOCHARGER THROWING A LITTLE OIL.   ,downdraft,has effect,sheared off a wing
2091,1103,DOOR CAME OPEN ON TAKEOFF ROLL. PILOT ABORTED BUT RAN OFF RUNWAY INTO A FENCE. TAKEOFF WAS MADE DOWNWIND.          ,forced landing,subclass of,engine failed
2092,1104,UPPER CABIN DOOR UNLOCKED ON CLIMBOUT RETURNED. WENT AROUND DUE TRAFFIC. DOWNDRAFT. HIT WIRES. SHEARED OFF A WING. ,forced landing,has cause,gascolator drain
2093,1104,UPPER CABIN DOOR UNLOCKED ON CLIMBOUT RETURNED. WENT AROUND DUE TRAFFIC. DOWNDRAFT. HIT WIRES. SHEARED OFF A WING. ,gascolator drain,has effect,forced landing
2094,1105,THE ENGINE FAILED DURING A PRACTICE FORCED LANDING. THE INSTRUCTOR FAILED TO SELECT THE PROPER FUEL PUMP MODE.     ,airport,country,United States
2095,1105,THE ENGINE FAILED DURING A PRACTICE FORCED LANDING. THE INSTRUCTOR FAILED TO SELECT THE PROPER FUEL PUMP MODE.     ,United States,diplomatic relation,Mexico
2096,1105,THE ENGINE FAILED DURING A PRACTICE FORCED LANDING. THE INSTRUCTOR FAILED TO SELECT THE PROPER FUEL PUMP MODE.     ,United States,diplomatic relation,Mexico
2097,1105,THE ENGINE FAILED DURING A PRACTICE FORCED LANDING. THE INSTRUCTOR FAILED TO SELECT THE PROPER FUEL PUMP MODE.     ,Mexico,diplomatic relation,United States
2098,1105,THE ENGINE FAILED DURING A PRACTICE FORCED LANDING. THE INSTRUCTOR FAILED TO SELECT THE PROPER FUEL PUMP MODE.     ,Mexico,diplomatic relation,United States
2099,1105,THE ENGINE FAILED DURING A PRACTICE FORCED LANDING. THE INSTRUCTOR FAILED TO SELECT THE PROPER FUEL PUMP MODE.     ,Mexico,diplomatic relation,United States
2100,1105,THE ENGINE FAILED DURING A PRACTICE FORCED LANDING. THE INSTRUCTOR FAILED TO SELECT THE PROPER FUEL PUMP MODE.     ,Mexico,diplomatic relation,United States
2101,1105,THE ENGINE FAILED DURING A PRACTICE FORCED LANDING. THE INSTRUCTOR FAILED TO SELECT THE PROPER FUEL PUMP MODE.     ,Mexico,diplomatic relation,United States
2102,1105,THE ENGINE FAILED DURING A PRACTICE FORCED LANDING. THE INSTRUCTOR FAILED TO SELECT THE PROPER FUEL PUMP MODE.     ,Mexico,diplomatic relation,United States
2103,1106,FORCED LANDING AFTER FUEL EXHAUSTION. FOUND GASCOLATOR DRAIN NOT COMPLETELY CLOSED.                                ,runway,different from,taxiway
2104,1107,"BAGGAGE DOOR OPENED ON TAKEOFF,AIRCRAFT RETURNED. TIRE BLEW ON LANDING.                                            ",engine,has part,gear up
2105,1107,"BAGGAGE DOOR OPENED ON TAKEOFF,AIRCRAFT RETURNED. TIRE BLEW ON LANDING.                                            ",gear up,part of,engine
2106,1108,DEPARTED TAXIWAY AT NIGHT AND STRUCK AN UNLIGHTED RUNWAY DIRECTION SIGN. AIRCRAFT LANDING LIGHTS BURNED OUT.       ,fuel injector,part of,fuel tank
2107,1109,THE ENGINE LOST POWER ON TAKEOFF. THE AIRCRAFT LANDED GEAR UP.A BALL OF PAINT MASKING MATERIAL BLOCKED AIR INTAKE. ,air force base,located in the administrative territorial entity,loran
2108,1110,FORCED LANDING ON HIGHWAY AFTER POWER LOSS. FOUND EXCESSIVE WATER IN FUEL TANKS. FUEL INJECTOR GASKET HAD COLLAPSED,aileron,has part,quick action fitting
2109,1110,FORCED LANDING ON HIGHWAY AFTER POWER LOSS. FOUND EXCESSIVE WATER IN FUEL TANKS. FUEL INJECTOR GASKET HAD COLLAPSED,quick action fitting,part of,aileron
2110,1111,"LANDED AT AIR FORCE BASE BY MISTAKE, LORAN INDICATED DESTINATION WAS REACHED.                                      ",fuel starvation,has cause,trapped fuel
2111,1111,"LANDED AT AIR FORCE BASE BY MISTAKE, LORAN INDICATED DESTINATION WAS REACHED.                                      ",trapped fuel,has effect,fuel starvation
2112,1112,"ATTEMPTED FORCED LANDING AFTER VIBRATION, LANDED SHORT AND STRUCK FENCE. AILERON QUICK ACTION FITTING DISCONNECTED.",engine,has part,carburetor
2113,1112,"ATTEMPTED FORCED LANDING AFTER VIBRATION, LANDED SHORT AND STRUCK FENCE. AILERON QUICK ACTION FITTING DISCONNECTED.",carburetor,part of,engine
2114,1113,THE ENGINE FAILED FROM FUEL STARVATION. A BLOCKED FUEL VENT TRAPPED FUEL. PILOT FAILED TO INVESTIGATE IMBALANCE.   ,flaps,used by,pilot
2115,1113,THE ENGINE FAILED FROM FUEL STARVATION. A BLOCKED FUEL VENT TRAPPED FUEL. PILOT FAILED TO INVESTIGATE IMBALANCE.   ,pilot,item operated,flaps
2116,1114,ENGINE FAILED AND AIRCRAFT NOSED OVER ON LANDING. SUSPECT CARBURETOR ICING. CARB HEAT LEVER JAMMED IN OFF POSITION.,Ditched in ocean,subclass of,level off
2117,1115,HIT THE GROUND WHEN FLAPS WERE RAISED ON GO AROUND. PILOT FAILED TO CHECK DRIFT. NOT CURRENT FOR NIGHT FLYING.     ,encoding altimeter,part of,tca
2118,1116,PILOT REPORTED POWER LOSS ON LEVEL OFF. UNABLE RESTART. DITCHED IN OCEAN. DID NOT DRAIN FUSELAGE SUMPS FOR WATER.  ,aborting,different from,takeoff
2119,1116,PILOT REPORTED POWER LOSS ON LEVEL OFF. UNABLE RESTART. DITCHED IN OCEAN. DID NOT DRAIN FUSELAGE SUMPS FOR WATER.  ,takeoff,different from,aborting
2120,1117,ENTERED TCA WITHOUT ATC COMMUNICATION. PILOT WAS AWARE OF MALFUNCTIONING ENCODING ALTIMETER.                       ,forced landing,subclass of,crash
2121,1118,THE GLIDER LANDED HARD AFTER ABORTING A TOWED TAKEOFF. THE PILOT HAD FAILED TO CONNECT THE ELEVATOR PUSHROD.       ,engine oil low,subclass of,fuel
2122,1119,ENGINE FAILED ON CROSSWIND AND A FORCED LANDING WAS MADE IN A CANE FIELD. WATER WAS FOUND IN THE CARBURETOR.       ,runway,different from,taxiway
2123,1119,ENGINE FAILED ON CROSSWIND AND A FORCED LANDING WAS MADE IN A CANE FIELD. WATER WAS FOUND IN THE CARBURETOR.       ,taxiway,different from,runway
2124,1120,THE ENGINE FAILED. THE AIRCRAFT HIT TREES DURING LANDING. LESS THAN 2 GALLONS OF FUEL ON BOARD. ENGINE OIL LOW.    ,Apu,has part,Apu exhaust
2125,1120,THE ENGINE FAILED. THE AIRCRAFT HIT TREES DURING LANDING. LESS THAN 2 GALLONS OF FUEL ON BOARD. ENGINE OIL LOW.    ,Apu exhaust,part of,Apu
2126,1121,AIRCRAFT WENT OFF RUNWAY WHILE TURNING ONTO TAXIWAY AT NIGHT. AIRPORT MAINTENANCE HAD REMOVED SEVEN TAXIWAY LIGHTS.,aircraft struck trees,has cause,pilot failed to check for water in the fuel
2127,1121,AIRCRAFT WENT OFF RUNWAY WHILE TURNING ONTO TAXIWAY AT NIGHT. AIRPORT MAINTENANCE HAD REMOVED SEVEN TAXIWAY LIGHTS.,pilot failed to check for water in the fuel,has effect,aircraft struck trees
2128,1122,NEW CREW ATTEMPTED A START ON PLACARDED APU. SMOKE FROM APU EXHAUST.DISCHARGED EXTINGUISHER AND EVACUATED AIRCRAFT.,fuel starvation,subclass of,engine power loss
2129,1123,THE ENGINE FAILED ON TAKEOFF AND THE AIRCRAFT STRUCK TREES. THE PILOT FAILED TO CHECK FOR WATER IN THE FUEL.       ,aircraft collided with wires and crashed,has cause,fuel
2130,1123,THE ENGINE FAILED ON TAKEOFF AND THE AIRCRAFT STRUCK TREES. THE PILOT FAILED TO CHECK FOR WATER IN THE FUEL.       ,fuel,has effect,aircraft collided with wires and crashed
2131,1124,(.4)THE FLIGHT SUFFERED AN ENGINE POWER LOSS WHILE IN CRUISE FLIGHT DUE TO FUEL STARVATION. THE PILOT STATED THAT A,2009,point in time,2009
2132,1125,ENGINE LOST POWER ON TAKEOFF. AIRCRAFT COLLIDED WITH WIRES AND CRASHED INVERTED. FOUND WATER IN FUEL.              ,airline,has part,flight attendant
2133,1125,ENGINE LOST POWER ON TAKEOFF. AIRCRAFT COLLIDED WITH WIRES AND CRASHED INVERTED. FOUND WATER IN FUEL.              ,flight attendant,part of,airline
2134,1126,THE PILOT REPORTED ELECTRICAL FAILURE AND LANDED THE AIRCRAFT GEAR UP. FAILED TO ENGAGE AUTO GEAR OVERRIDE SYSTEM. ,engine,has part,fuel sumps
2135,1126,THE PILOT REPORTED ELECTRICAL FAILURE AND LANDED THE AIRCRAFT GEAR UP. FAILED TO ENGAGE AUTO GEAR OVERRIDE SYSTEM. ,fuel sumps,part of,engine
2136,1127,COMPARTMENT WAS NOT SECURED FOR TAKEOFF. METAL PACKS WITH BEVERAGE CANS FELL ON FLIGHT ATTENDANTS FOOT AND ARM.    ,fuel cap,subclass of,vented
2137,1128,THE ENGINE FAILED SHORTLY AFTER TAKEOFF.  THE AIRCRAFT STRUCK WIRES ON LANDING.  WATER WAS FOUND IN THE FUEL SUMPS.,gear,part of,maintenance
2138,1128,THE ENGINE FAILED SHORTLY AFTER TAKEOFF.  THE AIRCRAFT STRUCK WIRES ON LANDING.  WATER WAS FOUND IN THE FUEL SUMPS.,maintenance,has part,gear
2139,1129,"FUEL TANKS VENTED FUEL AFTER TAKEOFF, FOUND IMPROPERLY SECURED FUEL CAPS.                                          ",pilot,item operated,aircraft
2140,1129,"FUEL TANKS VENTED FUEL AFTER TAKEOFF, FOUND IMPROPERLY SECURED FUEL CAPS.                                          ",aircraft,operator,pilot
2141,1130,GEAR RETRACTED ON TAKEOFF ROLL. SWITCH MAY HAVE BEEN SELECTED UP DURING MAINTENANCE. WARNING HORN INOPERATIVE.     ,gear handle,different from,suspect handle
2142,1130,GEAR RETRACTED ON TAKEOFF ROLL. SWITCH MAY HAVE BEEN SELECTED UP DURING MAINTENANCE. WARNING HORN INOPERATIVE.     ,suspect handle,different from,gear handle
2143,1131,CABIN DOOR DEPARTED AIRCRAFT AT TAKEOFF.  PILOT ALLOWED PASSENGER TO SECURE DOOR BEFORE TAKEOFF.                   ,retract tube,part of,nose gear
2144,1132,GEAR COLLAPSED ON ROLLOUT AS GEAR HANDLE CAME OUT OF LOCKED POSITION.  SUSPECT HANDLE NOT COMPLETELY ENGAGED.      ,off airport landing,has cause,fuel contamination
2145,1132,GEAR COLLAPSED ON ROLLOUT AS GEAR HANDLE CAME OUT OF LOCKED POSITION.  SUSPECT HANDLE NOT COMPLETELY ENGAGED.      ,fuel contamination,has effect,off airport landing
2146,1133,ON TAKEOFF ROLL THE AIRCRAFT STRUCK HARD SNOW AT RUNWAY INTERSECTION. FOUND NOSE GEAR RETRACT TUBE BENT.           ,found pin,subclass of,nose gear
2147,1134,POWER LOSS WITH OFF AIRPORT LANDING DUE TO FUEL CONTAMINATION. FUEL SAMPLES CONTAINED WATER AND RUST LIKE FLAKES.  ,atc,subclass of,radio communications
2148,1135,NOSE GEAR WOULD NOT RETRACT AFTER TAKEOFF. RETURNED AND FOUND PIN WAS INSTALLED.                                   ,airport,has part,landing
2149,1135,NOSE GEAR WOULD NOT RETRACT AFTER TAKEOFF. RETURNED AND FOUND PIN WAS INSTALLED.                                   ,landing,part of,airport
2150,1136,"BATTERY VOLTAGE LOW, NO RADIO COMMUNICATIONS HEARD EN ROUTE. LANDED WITH ATC LIGHT SIGNALS. CIRCUIT BREAKER POPPED.",engine,connects with,fuel tank
2151,1136,"BATTERY VOLTAGE LOW, NO RADIO COMMUNICATIONS HEARD EN ROUTE. LANDED WITH ATC LIGHT SIGNALS. CIRCUIT BREAKER POPPED.",fuel tank,connects with,engine
2152,1137,OFF AIRPORT LANDING AFTER FUEL WAS EXHAUSTED EN ROUTE. FUEL TANK FILLER CAP WAS NOT LOCKED IN PLACE.               ,fuel filter bypass switch,part of,engine
2153,1138,THE ENGINES FAILED WHEN FUEL TANKS WERE SWITCHED. THE PILOT WAS AWARE OF THE PROBLEM. AIRCRAFT WAS DITCHED IN OCEAN,gust lock,part of,control column
2154,1139,THE ENGINE FAILED DURING LOGGING OPERATIONS. WATER CONTAMINATION FOUND IN FUEL. FUEL FILTER BYPASS SWITCH INOP.    ,pilot,item operated,aircraft
2155,1139,THE ENGINE FAILED DURING LOGGING OPERATIONS. WATER CONTAMINATION FOUND IN FUEL. FUEL FILTER BYPASS SWITCH INOP.    ,aircraft,operator,pilot
2156,1140,APPEARS PILOT NEGLECTED TO REMOVE THE CONTROL COLUMN GUST LOCK INSTALLED EARLIER FOR WIND. LOST CONTROL AND STALLED,jump seat,has part,regulator
2157,1140,APPEARS PILOT NEGLECTED TO REMOVE THE CONTROL COLUMN GUST LOCK INSTALLED EARLIER FOR WIND. LOST CONTROL AND STALLED,regulator,part of,jump seat
2158,1141,THE PILOT REPORTED HE LOST CONTROL OF THE AIRCRAFT ON TAKEOFF DUE TO ENGAGED AUTOPILOT. NO MALFUNCTIONS NOTED.     ,1988 Summer Olympics,point in time,1988
2159,1142,CREW OXYGEN NOTED TO BE DEPLETED ON CLIMBOUT. DIVERTED. FOUND JUMP SEAT REGULATOR SWITCH IN EMERGENCY POSITION.    ,runway,part of,ballooned
2160,1142,CREW OXYGEN NOTED TO BE DEPLETED ON CLIMBOUT. DIVERTED. FOUND JUMP SEAT REGULATOR SWITCH IN EMERGENCY POSITION.    ,fuel cap,part of,engine
2161,1142,CREW OXYGEN NOTED TO BE DEPLETED ON CLIMBOUT. DIVERTED. FOUND JUMP SEAT REGULATOR SWITCH IN EMERGENCY POSITION.    ,engine,has part,fuel cap
2162,1143,AIRCRAFT VEERED AT THE START OF THE TAKEOFF ROLL.  ABORTED.                                                        ,2008 Summer Olympics,point in time,2008
2163,1143,AIRCRAFT VEERED AT THE START OF THE TAKEOFF ROLL.  ABORTED.                                                        ,2008 Summer Olympics,location,Beijing
2164,1143,AIRCRAFT VEERED AT THE START OF THE TAKEOFF ROLL.  ABORTED.                                                        ,2008 Summer Olympics,country,China
2165,1143,AIRCRAFT VEERED AT THE START OF THE TAKEOFF ROLL.  ABORTED.                                                        ,Beijing,country,China
2166,1143,AIRCRAFT VEERED AT THE START OF THE TAKEOFF ROLL.  ABORTED.                                                        ,China,capital,Beijing
2167,1144,LOST DIRECTIONAL CONTROL ON BALLOONED LANDING. RETRACTED FLAPS FOR 60 AROUND. STRUCK TREES BESIDE RUNWAY.          ,1999,point in time,1999
2168,1145,THE AIRCRAFT WAS DITCHED WHEN FUEL WAS EXHAUSTED. PILOT REPORTED A LOOSE FUEL CAP AND AN OVERHEATED ENGINE.        ,flaps,has part,spoiler
2169,1145,THE AIRCRAFT WAS DITCHED WHEN FUEL WAS EXHAUSTED. PILOT REPORTED A LOOSE FUEL CAP AND AN OVERHEATED ENGINE.        ,spoiler,part of,flaps
